name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
A Matter of Time - Instrumental,A Matter of Time,Celldweller,2019-04-18,362482,0,1.06e-05,0.47,0.968,0.8,0.11,-4.668,0.0497,145.038,0.543,4,9,1,spotify:track:4ibDbODCx2yn3Ad7wmkrth,2019,2020,zeta,C867
Highway,Highway,F.O.O.L,2018-06-25,290979,0,0.00204,0.522,0.717,0.685,0.146,-6.482,0.0452,113.02,0.0716,4,9,0,spotify:track:4XCe2oIOgIKTqNwcWu7BAp,2018,2020,zeta,C929
Manhunter,Manhunter,Ainoma,2019-11-21,328200,7,0.00568,0.466,0.944,0.965,0.107,-4.703,0.0307,111.005,0.169,4,8,1,spotify:track:6SALdAzAdqyrl3KekJXRSy,2019,2020,zeta,C932
"Freak (The Otherside Series, Vol.2)","Freak (The Otherside Series, Vol.2)",Le Castle Vania,2019-03-08,171743,52,0.000464,0.687,0.974,0.373,0.0945,-2.343,0.0344,108.974,0.325,4,11,1,spotify:track:5pL19PkLA1LFMaHvrYlBYU,2019,2020,zeta,C951
YouTube Diss,YouTube Diss,Aloona Larionova,2019-05-10,213080,7,0.528,0.863,0.444,0.0,0.0858,-8.102,0.189,122.954,0.168,4,5,1,spotify:track:50CcgMWMSfdQ0Ff1ILJ2OF,2019,2020,zeta,C957
Electric Eye,A Matter of Time,Celldweller,2019-04-18,323742,0,4.68e-05,0.488,0.946,0.114,0.114,-3.565,0.104,175.01,0.6,4,7,1,spotify:track:18QOonVf4txDiTGg7QUoAP,2019,2020,zeta,C991
Neon Escapism - Edit,Neon Escapism (Edit),Melezz,2020-04-17,274285,30,0.00131,0.567,0.546,0.528,0.131,-12.263,0.034,105.032,0.18,4,2,0,spotify:track:42Xlg8cKifyHQ8sFgaUBmt,2020,2020,zeta,C1045
"Tubular Bells, Pt. 1",Age of Synthwave,Various Artists,2019-05-17,288373,14,0.00498,0.508,0.838,0.0516,0.162,-9.775,0.0438,96.024,0.126,4,4,0,spotify:track:4z1IBNwI4DQQcJhNz1YT8B,2019,2020,zeta,C1052
Master of Horror,The Living Will Envy the Dead,We Are Magonia,2019-12-06,249423,24,0.000913,0.515,0.69,0.939,0.103,-8.441,0.0386,128.054,0.0766,4,11,0,spotify:track:3GjPsIkX7LKOjgggWPNUpO,2019,2020,zeta,C1080
Her Ghost,The Shape,Dance With the Dead,2016-02-06,289218,37,8.67e-06,0.487,0.818,0.175,0.114,-4.317,0.037,128.012,0.111,4,1,1,spotify:track:3v2jc9yGbSKKgVEn3k51AZ,2016,2020,zeta,C1197
Impossible Ascent (Searing Crags),The Messenger (Original Soundtrack) Disc I: The Past,Rainbowdragoneyes,2018-08-30,131097,24,0.00034,0.497,0.995,0.943,0.122,-6.071,0.057,124.983,0.873,4,5,0,spotify:track:7kjk1EklQ3HTCwt6CAOzUW,2018,2020,zeta,C1264
Renegade,Liminality,DreamReaper,2019-07-20,248345,0,9.56e-06,0.483,0.838,0.651,0.101,-5.805,0.037,132.938,0.295,4,1,0,spotify:track:6tRkr7ZSCR4Ri7inR4agp7,2019,2020,zeta,C1269
Zangetsu,"The Art of the Koto, Vol. 1: Works from the Edo Period",Satomi Fukami,2000-01-01,1074240,13,0.949,0.535,0.0682,0.00462,0.0752,-19.041,0.075,109.243,0.145,4,0,0,spotify:track:1IrNf2LwDLT2wBh733g1BJ,2000,2020,zeta,C1304
Humans Are Such Easy Prey,Dangerous Days,Perturbator,2014-06-17,262720,53,0.0002,0.448,0.893,0.893,0.0706,-2.568,0.0367,120.988,0.033,4,1,1,spotify:track:67dA1a6OCUtLHgq9qdQ216,2014,2020,zeta,C1388
Project 100,Legend of the Black Shawarma,Infected Mushroom,2009-09-06,578253,33,0.0253,0.328,0.693,0.893,0.658,-6.601,0.0678,180.024,0.275,3,11,0,spotify:track:1SE6im0OSJ7K4xs1abXwSd,2009,2020,zeta,C1406
Pound a Rhythm Electronic,Vaccine Electronic,Younger Brother,2015-10-30,477756,28,0.0035,0.486,0.596,0.815,0.0972,-10.388,0.0377,93.498,0.0746,4,6,0,spotify:track:1AugqxhgmKGrkJboiLMp5P,2015,2020,zeta,C1412
"La plus que lente, L. 121 (Arr. Roques)",Debussy & Poulenc: Cello Sonatas,Alexandre Tharaud,23/09/2008,274400,44,0.985,0.213,0.0652,0.892,0.119,-22.825,0.0469,108.184,0.0563,3,7,1,spotify:track:3RZMjQIfUlfTpcuZqdVPtn,2008,2020,zeta,C1445
Canon,Canon,OVERWERK,2015-11-03,298282,0,0.000394,0.428,0.697,0.731,0.152,-6.437,0.05,123.66,0.179,4,8,0,spotify:track:2LlMpPUFlh4Ijocp8I0AAU,2015,2020,zeta,C1467
Rain,The Art Of Conversation,Kenny Barron & Dave Holland,01/01/2014,453186,35,0.976,0.444,0.0254,0.935,0.117,-27.684,0.0471,112.969,0.0632,4,0,1,spotify:track:61Wh9vJtPH9gqRTEsgi6cU,2014,2020,zeta,C1473
Running With Scissors,The Living Will Envy the Dead,We Are Magonia,2019-12-06,245444,25,0.00189,0.545,0.616,0.0769,0.0877,-6.864,0.0305,105.026,0.134,4,2,1,spotify:track:3KnoVrvuNeJXR0JwtIi3cr,2019,2020,zeta,C1503
Banshee,B-Sides: Vol. 1,Dance With the Dead,2017-01-18,325384,42,1.03e-05,0.474,0.885,0.768,0.101,-5.47,0.0365,129.998,0.0737,4,8,1,spotify:track:3qIfOdnXikI0VRKbzkLniu,2017,2020,zeta,C1509
Shirabe (Melody): No. 1. Sakura (Cherry Blossoms),The Art of the Japanese Koto,Aiko Hasegawa,2005-01-01,228240,26,0.972,0.402,0.141,0.905,0.0726,-15.591,0.104,88.567,0.15,5,2,1,spotify:track:3uiLoHR1dX6WUlr0r3pZyk,2005,2020,zeta,C1516
Chicken Attack,Song Voyage,The Gregory Brothers,2016-12-14,156176,43,0.739,0.382,0.514,0.0,0.164,-6.768,0.0334,64.205,0.354,4,0,1,spotify:track:0Q2bGwvx3oECbpe3W5yyBv,2016,2020,zeta,C1573
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 1. Allemande",Hilary Hahn plays Bach: Violin Sonatas Nos. 1 & 2; Partita No. 1,Johann Sebastian Bach,2018-10-05,441933,27,0.984,0.22,0.0813,0.205,0.145,-21.945,0.0507,92.623,0.298,4,4,0,spotify:track:2BF0UcUOosThifZEVYKCnG,2018,2020,zeta,C1620
Journey to Infinity,Universal Knowledge,Mandharu,29/03/2021,420000,31,0.887,0.267,0.101,0.898,0.109,-17.706,0.0364,74.759,0.0399,4,2,1,spotify:track:4fvW97Q9pTAE1wX2Jwl8YG,2021,2020,zeta,C1663
Lair of the Dragon,Lair of the Dragon,Wolf and Raven,2018-09-15,403204,30,0.00097,0.245,0.922,0.948,0.153,-6.269,0.0545,125.075,0.183,4,10,0,spotify:track:2k8vy6MoYbHdoWobIGyRFP,2018,2020,zeta,C1697
Chidori,"The Art of the Koto, Vol. 1: Works from the Edo Period",Satomi Fukami,2000-01-01,683640,9,0.955,0.517,0.0315,0.015,0.0631,-19.718,0.0689,104.258,0.193,4,7,0,spotify:track:5zFV6xjgaAAk2ygyO6y7gq,2000,2020,zeta,C1704
Riot,The Shape,Dance With the Dead,2016-02-06,227076,47,1.44e-05,0.626,0.878,0.103,0.0926,-4.951,0.223,130.028,0.231,4,11,1,spotify:track:5k3VFeS8Icp6OCc7qsW2ls,2016,2020,zeta,C1766
There's a Storm Coming,The Shape,Dance With the Dead,2016-02-06,134550,38,0.323,0.27,0.333,0.976,0.102,-10.51,0.0304,97.173,0.0398,4,1,1,spotify:track:6FBGURwlqmAjWOXrwuX5dL,2016,2020,zeta,C1778
Carbon Cult,The Order of Chaos,DEADLIFE,2018-03-16,243281,0,6.81e-05,0.616,0.918,0.881,0.122,-5.283,0.0422,127.986,0.261,4,2,1,spotify:track:6ObOhgMDMT1lweMYoadk5d,2018,2020,zeta,C1790
Becoming Insane,Vicious Delicious,Infected Mushroom,2007-04-01,440266,34,0.00368,0.654,0.82,0.364,0.195,-5.769,0.0648,145.002,0.616,4,2,1,spotify:track:4zh13oEiKl6W8qn9zsdQrp,2007,2020,zeta,C1798
Intro,The Living Will Envy the Dead,We Are Magonia,2019-12-06,66785,20,0.756,0.322,0.342,0.971,0.201,-10.295,0.0411,114.972,0.232,5,10,1,spotify:track:43lPZpOua2BdxQv27B97k8,2019,2020,zeta,C1881
Slaughterhouse,The Living Will Envy the Dead,We Are Magonia,2019-12-06,250637,29,0.00028,0.419,0.878,0.974,0.0936,-7.961,0.152,148.08,0.184,4,2,1,spotify:track:030Rh4c89SaLzeEI1KgyCe,2019,2020,zeta,C1910
Here We Go Go Go,Head of NASA and the 2 Amish Boys,Infected Mushroom,2018-12-12,355030,36,0.105,0.74,0.873,0.784,0.0985,-5.576,0.0871,127.949,0.271,4,11,0,spotify:track:5wTudWQXd6Sjy6nH22fsYv,2018,2020,zeta,C2042
danger.,Synthroid,exandroid,2019-07-20,320654,2,0.00993,0.27,0.728,0.702,0.045,-7.504,0.0459,98.183,0.16,4,1,0,spotify:track:1gEe2tkBsXUZVUMQ3wSgfL,2019,2020,zeta,C2059
And I Love her,Mon chien Stupide (Bande originale du film),Brad Mehldau,28/10/2019,232560,29,0.986,0.43,0.0189,0.909,0.105,-19.671,0.044,63.415,0.114,3,2,1,spotify:track:4stWeeFhQyMnjrMadfu6KL,2019,2020,zeta,C2097
Plaisir D'Amour,A Paris,Jacky Terrasson,01/01/2000,190893,41,0.769,0.638,0.0824,0.774,0.109,-21.265,0.0448,110.25,0.415,4,5,1,spotify:track:6a73OkTQ4v6XQp9HQyJxg4,2000,2020,zeta,C2104
ショーロス第1番,拝啓、洋子様 〜マチネの終わりに〜,Various Artists,2020-07-29,306266,0,0.966,0.516,0.171,0.8,0.0579,-21.438,0.0622,77.08,0.0812,4,9,1,spotify:track:1p9915WQgACkZE2dC8I6Lc,2020,2020,zeta,C2110
Horizon,The Shape,Dance With the Dead,2016-02-06,372727,34,0.000201,0.495,0.872,0.957,0.258,-5.853,0.054,132.033,0.0355,4,5,0,spotify:track:3k43qX8ltLMgDM7xdC9o1W,2016,2020,zeta,C2160
Walking on the Moon,Head of NASA and the 2 Amish Boys,Infected Mushroom,2018-12-12,336000,40,0.304,0.739,0.688,0.88,0.234,-6.824,0.039,129.992,0.781,4,5,0,spotify:track:7BqVE1nGdJ5iv9KQs6GCC4,2018,2020,zeta,C2171
Guitarmass,Head of NASA and the 2 Amish Boys,Infected Mushroom,2018-12-12,398896,50,0.00469,0.504,0.606,0.848,0.17,-7.078,0.086,144.979,0.111,4,4,0,spotify:track:6VHBZt8T7ZdlUt3MkOZqPy,2018,2020,zeta,C2258
Watching You,The Shape,Dance With the Dead,2016-02-06,303050,33,1.79e-05,0.547,0.899,0.947,0.0995,-5.414,0.0448,117.981,0.311,4,8,1,spotify:track:5qaOkY55FpPvRIiJ5g8Ete,2016,2020,zeta,C2262
More of Just the Same,More than Just a Name,Infected Mushroom,2020-03-23,428556,42,0.0659,0.58,0.704,0.538,0.0948,-6.819,0.105,139.978,0.114,4,2,1,spotify:track:3c9DkPaBKxwVETIxQhQydW,2020,2020,zeta,C2362
The Curse (The Toxic Avenger Remix),Legend- EP (Deluxe Edition),Magic Sword,2019-06-07,550200,0,0.0278,0.526,0.676,0.000314,0.245,-6.05,0.0336,99.987,0.0464,4,8,1,spotify:track:2W1cR62CD7HUHCMzss9rPZ,2019,2020,zeta,C2382
"Sonata for Violin Solo No. 2 in A Minor, BWV 1003: 2. Fuga",Hilary Hahn plays Bach: Violin Sonatas Nos. 1 & 2; Partita No. 1,Johann Sebastian Bach,2018-10-05,487200,26,0.993,0.297,0.12,0.00431,0.0712,-16.387,0.0569,72.77,0.608,4,9,0,spotify:track:4sofWAXuZUHMFUkxoIVkLU,2018,2020,zeta,C2407
Electric Eye - Instrumental,A Matter of Time,Celldweller,2019-04-18,323742,0,3.19e-05,0.5,0.946,0.784,0.101,-3.869,0.097,175.049,0.54,4,7,1,spotify:track:3KYK81QE6MiL1kjClzAXog,2019,2020,zeta,C2451
Like Magnets,Like Magnets,Alphabot,2019-05-26,240306,3,0.242,0.671,0.325,0.894,0.114,-8.671,0.0434,102.0,0.274,4,2,1,spotify:track:4JeHb9abRynZLbo6EAI46H,2019,2020,zeta,C2480
Adrift,The Shape,Dance With the Dead,2016-02-06,290526,31,0.175,0.177,0.47,0.297,0.382,-9.306,0.0388,94.966,0.0374,4,6,1,spotify:track:7J0RUtDOBdRS21XJRnOtJi,2016,2020,zeta,C2536
Black Lambo,Death & Glory,Lazerpunk,2018-01-31,234510,38,0.0255,0.704,0.941,0.817,0.266,-4.751,0.0736,119.971,0.766,4,8,1,spotify:track:7cIbS6n0en7OnZjwnMgeGT,2018,2020,zeta,C2577
Head of NASA,Head of NASA and the 2 Amish Boys,Infected Mushroom,2018-12-12,465148,40,0.0223,0.441,0.722,0.874,0.137,-6.827,0.0651,145.026,0.0796,4,5,0,spotify:track:7Kxogd5x9y4jsfSk56va2q,2018,2020,zeta,C2593
66 MHz,66 MHz,Waveshaper,2017-11-21,234066,47,0.0124,0.541,0.906,0.482,0.324,-5.179,0.0446,114.018,0.184,4,9,0,spotify:track:3r9mYXFYhlA8Z84hdY00MQ,2017,2020,zeta,C2638
Godan-ginuta,"The Art of the Koto, Vol. 1: Works from the Edo Period",Satomi Fukami,2000-01-01,662040,11,0.922,0.493,0.288,0.954,0.0399,-17.018,0.0456,100.28,0.439,4,0,0,spotify:track:368xdW5ErH2MLfS5uE6POt,2000,2020,zeta,C2675
Running the Program,Stack Overflow,Baddon,2019-11-28,280946,2,0.1,0.322,0.379,0.0,0.127,-12.087,0.0412,123.322,0.354,5,7,1,spotify:track:12JNy1gLkwMpRcAczvFWFL,2019,2020,zeta,C2676
Midare,"The Art of the Koto, Vol. 1: Works from the Edo Period",Satomi Fukami,2000-01-01,482040,14,0.936,0.593,0.159,0.54,0.0389,-16.362,0.153,114.795,0.256,4,7,0,spotify:track:5j5jlW5B5cYoHyoaki2fnz,2000,2020,zeta,C2689
Spitfire,Spitfire,Infected Mushroom,2017-11-24,434782,45,0.00729,0.701,0.715,0.825,0.0956,-4.812,0.0412,137.998,0.311,4,2,1,spotify:track:2Nv0zFXjH4tYS7O1OGpvt7,2017,2020,zeta,C2787
Through Struggle,Shadows Are Security,As I Lay Dying,2005,238173,55,6.86e-05,0.195,0.976,0.000912,0.263,-4.381,0.0808,180.372,0.531,4,8,1,spotify:track:0fmwyv8VP8Jh71e87oCHv1,2005,2020,zeta,C2811
Free,Free,Raizer,2018-06-01,243419,0,0.000778,0.356,0.988,9.76e-06,0.135,-0.735,0.103,174.093,0.31,4,8,1,spotify:track:23gF2YEcDKBS0pJNUFmqSE,2018,2020,zeta,C2854
Crucified,The Living Will Envy the Dead,We Are Magonia,2019-12-06,232567,23,0.00208,0.571,0.813,0.92,0.382,-8.126,0.114,120.038,0.234,4,2,1,spotify:track:3b7Eu0IgikowZm75FmOQ75,2019,2020,zeta,C2887
Far Away from Home,Far Away from Home,Alpha Rhythm,2019-09-13,258750,1,0.00175,0.679,0.731,0.238,0.112,-7.809,0.0636,128.07,0.432,4,0,0,spotify:track:2Giss3acVnS6a8XKqCGzNE,2019,2020,zeta,C2890
Electric Eye - Zardonic Remix,A Matter of Time,Celldweller,2019-04-18,228657,0,0.0665,0.321,0.931,1.51e-05,0.676,-3.646,0.373,174.796,0.246,4,5,0,spotify:track:2ruvyjCqLQ6qx43tb4jVGj,2019,2020,zeta,C3010
An Infinite Regression,Weightless,Animals As Leaders,2011-11-08,205853,44,0.000123,0.404,0.903,0.812,0.138,-6.237,0.108,131.768,0.352,5,2,1,spotify:track:6TusaYvpkgyJhJ8tvXo03P,2011,2020,zeta,C3123
You Look Good To Me,Work From Home with Oscar Peterson,Oscar Peterson,17/04/2020,289226,46,0.749,0.406,0.259,0.319,0.116,-17.632,0.0373,90.389,0.196,4,0,1,spotify:track:2NER1VcufbZDBO8ZbdJlNR,2020,2020,zeta,C3167
Mirror Shades,Overthrow,26Hate,2018-01-01,242613,0,0.0117,0.533,0.926,0.834,0.109,-7.232,0.0434,144.013,0.509,4,8,0,spotify:track:3NGmIL2WuO3dveiDSbmyMN,2018,2020,zeta,C3200
Screams and Whispers,The Shape,Dance With the Dead,2016-02-06,290232,36,2.41e-06,0.423,0.961,0.884,0.121,-4.949,0.0807,129.004,0.142,4,11,0,spotify:track:5diYEPXX1eogo6iEuSgUQw,2016,2020,zeta,C3235
Neo-Tokyo - Dance With The Dead Remix,Dreams of Neo-Tokyo (Deluxe Edition),Scandroid,2017-03-31,352105,51,1.64e-05,0.467,0.954,0.908,0.0856,-4.137,0.0414,122.004,0.061,4,0,0,spotify:track:44K1GCbNLf1NHlCaLaYONk,2017,2020,zeta,C3249
My Disintegration (Joe Ford Remix) - Instrumental,A Matter of Time,Celldweller,2019-04-18,326117,0,0.000343,0.525,0.924,0.709,0.18,-2.862,0.0739,170.003,0.394,3,10,0,spotify:track:73SeToP4dkWHpeTpeOvKKk,2019,2020,zeta,C3315
22:41,太鼓,Danger,2017-03-21,277209,44,0.000146,0.596,0.85,0.737,0.0994,-3.762,0.0306,129.009,0.269,4,6,0,spotify:track:1wvwpqp33lJ90fMOZ9odG3,2017,2020,zeta,C3335
Diabolus in Musica,The Living Will Envy the Dead,We Are Magonia,2019-12-06,245831,26,0.00033,0.489,0.682,0.574,0.252,-8.119,0.0336,103.052,0.0959,4,7,1,spotify:track:7KMMO09aorzfK9TjWugWGY,2019,2020,zeta,C3352
Bitch Lasagna (Remix) [feat. Party in Backyard & Pewdiepie],Bitch Lasagna (Remix) [feat. Party in Backyard & Pewdiepie],Dylan Locke,2018-11-30,201300,33,0.0447,0.713,0.906,3.44e-05,0.187,-3.066,0.28,154.894,0.769,4,10,0,spotify:track:225Aj36aCHDncFferA4JvR,2018,2020,zeta,C3360
Clockwork - Original Mix,Lies,Hyper,2014-01-03,276000,49,9.49e-05,0.522,0.886,0.697,0.063,-6.484,0.058,99.992,0.158,4,10,0,spotify:track:4Zl87UYUFG5OJNPhzMTk20,2014,2020,zeta,C3404
Amor d'Aussau,Ligams,Vox Bigerri,2015-10-16,195106,18,0.957,0.314,0.118,0.0,0.0903,-9.047,0.0297,107.572,0.181,3,5,1,spotify:track:6zicpiJOec1Ofbo0aaM8C0,2015,2020,zeta,C3459
Electric Eye (Zardonic Remix) - Instrumental,A Matter of Time,Celldweller,2019-04-18,228657,0,0.0239,0.371,0.875,0.0257,0.144,-4.42,0.0976,175.045,0.148,4,5,0,spotify:track:7vvYWIUKwS73LAkYiZQcxQ,2019,2020,zeta,C3464
The Living Will Envy the Dead,The Living Will Envy the Dead,We Are Magonia,2019-12-06,273188,41,0.00101,0.468,0.838,0.88,0.314,-7.924,0.0996,114.9,0.212,4,6,1,spotify:track:6l45DlUoOTzCGUjlF4aTwo,2019,2020,zeta,C3555
Roller Mobster,TRILOGY,Carpenter Brut,2015,214351,58,5.37e-06,0.423,0.921,0.903,0.179,-1.67,0.0734,131.011,0.187,4,7,1,spotify:track:7oxnK2wg8qFv8EXyyxKDJ4,2015,2020,zeta,C3611
Lamento,The Living Will Envy the Dead,We Are Magonia,2019-12-06,217566,27,0.00033,0.392,0.567,0.701,0.047,-8.035,0.0413,123.978,0.177,4,7,0,spotify:track:5zkBqFVEKHP5IRFBfiBjqp,2019,2020,zeta,C3657
Death Valley,Death Valley,Mskra,2019-06-01,311472,10,0.00861,0.558,0.597,0.762,0.102,-7.125,0.0659,100.008,0.0593,4,9,1,spotify:track:2z7IHGDY7zPbfLaXxed3kO,2019,2020,zeta,C3663
Cursed,Skull,Gost,2013,213159,46,0.00115,0.583,0.929,0.873,0.164,-5.106,0.198,118.0,0.285,4,1,1,spotify:track:03X1SHRxnIb2jtjcQx54Et,2013,2020,zeta,C3730
The Last Glimmer,The Living Will Envy the Dead,We Are Magonia,2019-12-06,220496,21,0.00211,0.542,0.873,0.155,0.111,-8.709,0.0502,110.04,0.159,4,2,1,spotify:track:5iNeC6hyppJ4yKcXz63CL9,2019,2020,zeta,C3752
A Matter of Time,A Matter of Time,Celldweller,2019-04-18,362482,0,5.65e-05,0.439,0.97,0.00249,0.11,-4.266,0.058,145.062,0.483,4,1,0,spotify:track:2evoS3lDuKhiTACNU8T3ny,2019,2020,zeta,C3830
A Race Against Time,A Race Against Time,PYLOT,2016-01-25,246275,49,0.00337,0.602,0.833,0.651,0.0913,-7.262,0.0381,110.038,0.187,4,2,0,spotify:track:4J82fYpTaNU1G4kmtws3pw,2016,2020,zeta,C3867
Diabolic,The Shape,Dance With the Dead,2016-02-06,259834,49,0.000451,0.639,0.948,0.372,0.389,-5.04,0.181,121.016,0.328,4,4,0,spotify:track:68ngtC3pGiTjXcFwxYCJ7Z,2016,2020,zeta,C3884
