name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Réplique,L'art de la défaite,Batlik,2019-09-13,278555,7,0.213,0.797,0.351,0.143,0.0901,-11.535,0.0903,98.018,0.489,4,2,0,spotify:track:4k3JXMOKG8JYDTKIpVbjU6,2019,2021,delta,C11
"In Nomine a 6, Z. 746",Purcell: Complete Music for Strings,Henry Purcell,2013-04-08,122453,1,0.903,0.139,0.127,0.533,0.0645,-16.12,0.0369,71.163,0.0466,4,9,1,spotify:track:2AkHJVWjbxtUPXwokFjwie,2013,2020,beta,C12
Plumes,Nomad's Land,Dooz Kawa,2020-01-31,178785,36,0.823,0.456,0.542,0.0,0.145,-6.447,0.0439,108.484,0.587,4,9,0,spotify:track:2HlGXNjUn46FZdXVp26Ec5,2020,2022,delta,C13
Hearing,Atlas: Senses,Sleeping At Last,2016-05-06,247799,40,0.818,0.2,0.298,0.937,0.12,-11.599,0.0327,142.029,0.0997,4,7,1,spotify:track:1pUcIyiiqJFmDCxqFMR7xx,2016,2019,gamma,C14
Erfolg ist kein Glück,Aus dem Schatten ins Licht,Kontra K,2015-02-06,210813,67,0.382,0.605,0.716,0.0,0.104,-6.277,0.332,79.911,0.804,4,1,1,spotify:track:4xuVfUXkHe1YZZZWNICGcV,2015,2022,epsilon,C15
A New Fear,Driven to Madness,Dance With the Dead,2022-01-10,277681,42,2.16e-05,0.454,0.959,0.933,0.394,-5.576,0.062,150.022,0.0735,4,10,1,spotify:track:1y5L100ibRH87jfn9RCR1v,2022,2022,zeta,C16
"Embraceable You (From ""Girl Crazy"")",Taking A Chance On Love,Jane Monheit,2004,226813,13,0.984,0.36,0.0758,3.4e-05,0.132,-17.96,0.038,78.602,0.15,4,0,0,spotify:track:4A1lmo9SgBlODfWEBPZguZ,2004,2019,beta,C17
Nightscape,Nightscape,There For Tomorrow,2014-10-21,109238,19,0.887,0.208,0.526,0.934,0.0919,-10.609,0.0361,109.975,0.133,4,5,1,spotify:track:6EuaaGDKg8fk4MY4Ahr4sB,2014,2019,delta,C18
Pixel,Modeselektion Vol. 02,Modeselektor proudly presents,2012-06-29,338546,0,0.00192,0.794,0.661,0.837,0.0521,-8.292,0.0877,132.009,0.8,4,0,1,spotify:track:7BZ1MdpplWrHR9Gvcj6DML,2012,2017,gamma,C19
Bitch Lasagna,Bitch Lasagna,pewdiepie,2018-11-06,134416,57,0.0138,0.795,0.789,0.0,0.113,-5.21,0.259,149.961,0.538,4,2,1,spotify:track:1AKGJQIHP3dIPuhOjdxD6a,2018,2020,zeta,C20
Baobab,Baobab,Waysons,2017-04-07,184703,0,0.0185,0.651,0.728,0.462,0.116,-4.719,0.0596,150.141,0.333,4,5,0,spotify:track:2mUj1keQv8OV3WLd8llAnM,2017,2017,epsilon,C21
Palace - Cover,Palace (Cover) / Diane,Cam,2018-04-20,229496,46,0.926,0.403,0.0427,7.52e-05,0.0984,-11.177,0.0366,78.073,0.274,3,6,0,spotify:track:3gkqjWvOpWpFQYX5AzqrY3,2018,2019,beta,C22
Look to the Skies,Believe,James Paget,2015-10-25,380801,26,0.223,0.402,0.636,0.811,0.106,-8.587,0.0333,124.032,0.0496,4,3,0,spotify:track:61F38KdIlHQvMJOXQJF6xF,2015,2019,alpha,C23
Here's To The State - Live,Into The Wild (Music For The Motion Picture),Eddie Vedder,2007-09-18,351253,46,0.701,0.428,0.435,0.0,0.695,-9.082,0.0306,66.083,0.298,4,7,1,spotify:track:7bRIcnISj2dhgTP8g5AoZg,2007,2019,delta,C24
Back in Town,Chickens in Your Town,L'Entourloop,2015-05-04,252175,34,0.0135,0.914,0.765,0.00706,0.281,-6.263,0.115,100.025,0.547,4,5,1,spotify:track:1SMd2R2MUOYkf97lnDt063,2015,2020,alpha,C25
CONFIG.SYS,C​:\​​>CHKDSK /F,MASTER BOOT RECORD,2016-09-22,218749,45,0.000148,0.307,0.768,0.839,0.2,-8.454,0.0687,124.041,0.0341,4,7,1,spotify:track:0gWWHHxdPOGrda1IXGpDoY,2016,2021,zeta,C26
It's Just (House of Dupree),Music for the Uninvited,Leon Vynehall,2014-03-24,525466,0,0.0212,0.77,0.711,0.0052,0.133,-9.19,0.308,121.444,0.394,4,1,1,spotify:track:6L6BWLhdE9DgpAltnwMqTt,2014,2018,gamma,C27
Kosmopolit,No One is Illegal,Russkaja,2019-03-29,235490,38,0.000364,0.615,0.785,0.000126,0.242,-4.746,0.0314,123.982,0.566,4,10,0,spotify:track:6q2AmVux0BhUL7v3VqPxKF,2019,2021,alpha,C28
Petit bonhomme,Tant Pis ! Tant Mieux !,Les Wriggles,2007-11-19,203746,1,0.863,0.827,0.19,2.48e-06,0.105,-15.496,0.131,129.884,0.73,4,4,0,spotify:track:3uyV36mgycFnrr1P53oRcX,2007,2016,alpha,C29
Schengen - Live 2006,Résistance À La Nuit,Raphaël,2006-09-15,287773,11,0.142,0.614,0.929,0.00821,0.944,-7.048,0.0331,130.014,0.601,4,2,0,spotify:track:7Fz65VdufhyqbKE6LaqNVM,2006,2016,delta,C30
Fils de joie,Multitude,Stromae,2022-03-03,195440,63,0.46,0.547,0.638,4.15e-06,0.0775,-7.789,0.25,62.526,0.882,4,1,1,spotify:track:6w2jx3gzQAtoKP22czcANv,2022,2022,delta,C31
Madame La République - Original Version,Madame La République,Ridan,2012-04-09,202280,0,0.656,0.756,0.596,0.0,0.349,-8.992,0.0611,121.04,0.928,4,5,0,spotify:track:7rRiDC4z1oOQMC6QiHpFgJ,2012,2016,alpha,C32
Unemployed,Unemployed,Stand High Patrol,2013-04-26,252443,0,0.00566,0.881,0.418,0.0308,0.0596,-8.665,0.0467,140.031,0.93,4,11,0,spotify:track:2qJi9xPeBrj0rpLFqc5Z01,2013,2016,gamma,C33
DUELE EL CORAZON (feat. Wisin),DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,2016-04-18,199693,70,0.0858,0.716,0.908,0.0,0.135,-3.254,0.103,91.03,0.869,4,8,0,spotify:track:6YZdkObH88npeKrrkb8Ggf,2016,2018,alpha,C34
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,86,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,0.243,4,6,0,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,2019,2020,gamma,C35
Romeo And Juliet,Making Movies (Remastered),Dire Straits,1980-10-17,360666,0,0.546,0.613,0.441,0.0132,0.0869,-11.999,0.0309,87.573,0.525,4,5,1,spotify:track:2fF7mQOxo1SZuIMHTQgQD8,1980,2017,delta,C36
Droit devant,L'expédition,Les Cowboys Fringants,2008-09-23,285173,0,0.184,0.599,0.826,0.0,0.359,-5.647,0.0303,129.982,0.822,4,9,0,spotify:track:2wNdqbWlq6ALI5TtIYRCYh,2008,2018,alpha,C37
Minnie the Moocher,Minnie the Moocher,Pisk,2017-06-16,221058,47,0.0383,0.715,0.905,0.00233,0.302,-6.024,0.0835,125.96,0.562,4,7,0,spotify:track:0JANCc1DhGuwOBnfaZNzaK,2017,2021,alpha,C38
"Prelude, Choral et Fugue: III. Poco allegro",Franck: Piano Works,César Franck,2006,74946,1,0.99,0.412,0.0772,0.928,0.106,-21.36,0.0306,62.403,0.0627,3,6,1,spotify:track:4WgySyCDKNXdS0tgBD9sUy,2006,2021,beta,C39
BAYAREA.BMP,C​:\​​>CHKDSK /F,MASTER BOOT RECORD,2016-09-22,221492,41,1.68e-05,0.43,0.947,0.562,0.4,-4.195,0.0683,90.012,0.176,4,5,0,spotify:track:2yLa3vTYm9y5CUjdKMOZgC,2016,2022,zeta,C40
Inachevés,Comment c'est loin,Casseurs Flowters,2015-12-09,215786,57,0.279,0.607,0.862,0.0,0.138,-4.848,0.306,93.059,0.547,4,4,0,spotify:track:5p9kj8hbofB2EIzwYAqjlb,2015,2020,gamma,C41
You Should Know (Brothers And Sisters),Adam Naas,Adam Naas,2016-09-30,249000,0,0.0208,0.702,0.435,1.03e-06,0.0891,-8.308,0.0527,149.959,0.546,4,1,1,spotify:track:35QMcoJ6Gi0LaFEeJzs967,2016,2018,beta,C42
"Please - Live at Longwood Gardens, Kennet Square, PA, August 28, 2013",Live In No Particular Order: 2009 - 2014,Edward Sharpe & The Magnetic Zeros,2015-10-09,263317,17,0.388,0.298,0.438,0.00732,0.898,-9.03,0.0296,132.095,0.369,4,9,1,spotify:track:0XgcMzfj9knMlA5oWFpJCR,2015,2016,delta,C43
chapelle,les failles cachées,Pomme,2020-02-13,170573,21,0.994,0.314,0.143,0.887,0.0918,-18.684,0.0545,126.689,0.119,5,2,1,spotify:track:5dMfpd6TqIksNfFwCqVgSh,2020,2020,delta,C44
The Motto,The Motto,Tiësto,2021-11-04,164818,81,0.0301,0.754,0.763,2.23e-05,0.0901,-4.627,0.0435,117.953,0.464,4,7,0,spotify:track:18asYwWugKjjsihZ0YvRxO,2021,2022,epsilon,C45
Oceans (feat. Nylo),Prologue,Emmit Fenn,2017-06-21,248231,22,0.0556,0.477,0.585,0.0,0.109,-7.682,0.176,139.904,0.177,4,3,0,spotify:track:3E7DuZVdXO8zDdrsVyvCLx,2017,2018,epsilon,C46
Leave Me Alone,Leave Me Alone,KAYTRANADA,2014-08-12,245955,0,0.113,0.786,0.387,0.00732,0.115,-12.732,0.332,120.041,0.236,4,1,1,spotify:track:0fAHY4PWSEbov0OHjj2Gek,2014,2018,gamma,C47
Baby (feat. Hollie Cook),Coffret Nova Tunes 2.1 - 3.0 (2010 - 2014),Nova Tunes,2015-11-20,209133,0,0.0606,0.63,0.714,0.00012,0.157,-7.229,0.0374,133.005,0.777,4,11,0,spotify:track:5eTJAlIc9WjMQIbqJAo1iz,2015,2017,gamma,C48
Maman ne le sait pas (feat. Niska),Destin,Ninho,2019-03-22,203301,68,0.399,0.755,0.875,0.0,0.115,-5.944,0.193,145.008,0.393,4,7,0,spotify:track:5c2HadbVTsMKjja4gohEFI,2019,2019,gamma,C49
Diabolus in Musica,The Living Will Envy the Dead,We Are Magonia,2019-12-06,245831,26,0.00033,0.489,0.682,0.574,0.252,-8.119,0.0336,103.052,0.0959,4,7,1,spotify:track:7KMMO09aorzfK9TjWugWGY,2019,2021,zeta,C50
Message Man,Blurryface,Twenty One Pilots,2015-05-15,240080,64,0.0897,0.715,0.838,0.0,0.15,-6.077,0.118,120.007,0.497,4,2,0,spotify:track:4Oyl6oYSNeeZZP0OAxPVaU,2015,2021,beta,C51
Boomer,Lundi Méchant,Gaël Faye,2020-11-06,208013,50,0.647,0.794,0.691,1.86e-05,0.15,-7.793,0.0467,131.796,0.708,4,1,0,spotify:track:0rIMxOoTQs0YXMnlfFHr2K,2020,2022,delta,C52
Madagascar,PLANET GOLD,Sofiane Pamart,2021-01-08,138613,45,0.952,0.516,0.113,0.89,0.115,-19.322,0.0315,130.364,0.122,4,0,0,spotify:track:2Y3ZrRkfdnVaTodafpucY2,2021,2021,beta,C53
Let Somebody Go - Spotify Singles,Spotify Singles,Coldplay,2022-02-23,243154,38,0.258,0.499,0.357,0.163,0.114,-10.015,0.0292,131.106,0.143,4,0,1,spotify:track:4KiWjFLX5A3oUY40OL0FAh,2022,2022,beta,C54
Ayahuasca at Night,Ayahuasca at Night,Big Wild,2013-12-15,202161,0,0.0416,0.888,0.567,0.0773,0.384,-7.03,0.32,152.025,0.153,4,1,0,spotify:track:2swc1b0glFpb7JqS6KIXkj,2013,2016,beta,C55
,,Various Artists,0000,0,0,0.949,0.424,0.296,0.374,0.293,-15.004,0.043,118.094,0.24,4,10,1,spotify:track:2u9vbtu5Vkg8osAqPHqD1w,0,2018,epsilon,C56
Miracle,Chronologic,Caravan Palace,2019-08-30,216213,35,0.61,0.712,0.888,0.000614,0.116,-4.996,0.0621,100.0,0.51,4,7,1,spotify:track:0fG35SHFlPB6HksqoG7zIU,2019,2020,alpha,C57
Stomp the Haunted Crown,Boundless,Pomegranate Tiger,2015-12-11,356160,29,2.86e-05,0.554,0.918,0.704,0.551,-6.172,0.107,120.05,0.27,4,8,0,spotify:track:4YUAcUPZzIZPO47NA3P5ZJ,2015,2022,zeta,C58
"Danse macabre in G Minor, Op. 40",Saint-Saens: Symphony No. 3 / Piano Concerto No. 2,Camille Saint-Saëns,1996-12-31,432133,56,0.906,0.442,0.181,0.656,0.0598,-20.419,0.0443,115.884,0.172,4,7,0,spotify:track:1IM8x4lxZVOOP9gpQD6c5s,1996,2020,alpha,C59
Gundam 2077,Gundam 2077 EP,Mantus,2019-08-26,202735,6,0.0125,0.508,0.911,0.847,0.136,-10.879,0.0443,104.98,0.635,4,1,1,spotify:track:3kbvQubqaMLVRqZs0DKFJ4,2019,2020,zeta,C60
Astrid,Bad Blood,The Encounter,2018-08-14,296744,41,0.000502,0.462,0.854,0.896,0.11,-10.331,0.034,110.017,0.058,4,2,1,spotify:track:731wnLuIxBdoqArAo7ls5U,2018,2020,zeta,C61
Flume - Spotify Singles,Spotify Singles,FINNEAS,2022-03-09,231132,42,0.988,0.337,0.0691,0.0722,0.104,-15.817,0.0374,124.846,0.0982,4,0,1,spotify:track:6DaG27cevNVA1lozVKd6dw,2022,2022,beta,C62
The Man with the Red Face,Tumult,MEUTE,2017-10-13,498827,41,0.817,0.565,0.704,0.907,0.0906,-9.172,0.0452,122.96,0.196,4,0,0,spotify:track:0nxiBat4Bpj3CPATVhHzTt,2017,2021,alpha,C63
The Trails,Fortitude,Gojira,2021-04-30,247286,45,0.039,0.624,0.784,0.2,0.182,-6.877,0.0306,126.007,0.151,4,9,0,spotify:track:3w3Niv9YyqdPAdFsnu3Hj8,2021,2021,zeta,C64
Hold My Girl,Staying at Tamara's,George Ezra,2018-03-23,211763,76,0.597,0.614,0.527,0.0,0.11,-6.374,0.0302,121.941,0.354,4,10,1,spotify:track:42bbDWZ8WmXTH7PkYAlGLu,2018,2019,beta,C65
Le Caire,PLANET GOLD,Sofiane Pamart,2021-01-08,206880,50,0.969,0.223,0.13,0.917,0.109,-23.76,0.0606,74.787,0.139,4,7,0,spotify:track:5bbWnHNX55JJYgMhFwIQm7,2021,2021,beta,C66
Tokyo Drift,Tokyo Drift,KVSH,2017-03-13,222857,6,0.053,0.844,0.767,1.53e-05,0.166,-4.851,0.0461,125.989,0.342,4,10,1,spotify:track:20WcuVfTh0QFkIsJUncdON,2017,2017,gamma,C67
Where Do We Go,Where Do We Go,Wiljan,2017-07-02,267428,30,0.172,0.387,0.346,0.786,0.102,-11.793,0.0339,140.017,0.0372,4,4,0,spotify:track:4FSYEsVqmMIaWm29qXe59k,2017,2019,epsilon,C68
"Études d'exécution transcendante, S.139 : IV. Mazeppa, en ré mineur",Liszt : 12 Etudes D'Exécution Transcendante,Franz Liszt,2006-10-02,471266,0,0.985,0.284,0.328,0.879,0.129,-18.092,0.0426,72.19,0.0415,3,9,1,spotify:track:39YBnpRApBLCtpNfGP2mHH,2006,2020,beta,C69
A Matter of Time,A Matter of Time,Marcus Warner,2018-06-27,312000,39,0.0483,0.437,0.315,0.461,0.0923,-12.909,0.0394,119.986,0.0621,4,4,0,spotify:track:2AP3V1koS6oNpLmFaHxJnq,2018,2019,alpha,C70
It's Only A Paper Moon,Ella & Friends,Ella Fitzgerald,1996-01-01,156933,0,0.958,0.732,0.138,0.0,0.107,-14.28,0.0431,118.44,0.634,4,10,1,spotify:track:5CMw1IWB7JOpUY9nk54n1K,1996,2016,alpha,C71
Jungle,Notion,Tash Sultana,2017-03-01,315602,7,0.285,0.589,0.699,8.11e-05,0.0881,-5.883,0.0291,145.997,0.496,4,1,0,spotify:track:6t1ahr2f1t9iSjjNFwFb4C,2017,2020,alpha,C72
This Isn't You,"Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)",Kyle Dixon & Michael Stein,2016-08-12,143880,46,0.98,0.129,0.0192,0.872,0.0878,-29.223,0.0372,79.875,0.0352,4,11,1,spotify:track:4cocLXeDOiFIPBgZCvJ3RF,2016,2019,epsilon,C73
Jungle,Notion,Tash Sultana,2017-03-01,315602,70,0.276,0.591,0.701,0.000103,0.0882,-5.879,0.0292,146.039,0.509,4,1,0,spotify:track:1KTObLMW9mwk2iPjP3daHb,2017,2022,alpha,C74
Cinq heures du matin,Nuit,Jazzy Bazz,2018-09-07,229080,50,0.454,0.816,0.627,0.000329,0.0636,-11.09,0.365,145.031,0.36,4,0,0,spotify:track:03Fst3VTu65vDjTkTI2lkm,2018,2021,gamma,C75
For J√≥hann,Bach Reworks (Pt. 1),V√≠kingur √ìlafsson,05/10/2018,183773,22,0.994,0.629,0.0914,0.947,0.0864,-33.589,0.0406,111.454,0.241,4,0,0,spotify:track:5BzsTKLEKQMDhPwbCZOrn5,2018,2020,delta,C76
Au fond d'ma tête,Enna,PLK,2020-08-28,164786,55,0.601,0.568,0.581,0.0,0.0962,-8.054,0.228,69.091,0.639,4,3,0,spotify:track:3V2KQy8tTU9AdHxs9FKCAc,2020,2021,gamma,C77
Best Part (feat. H.E.R.),H.E.R.,H.E.R.,2017-10-20,209400,71,0.793,0.473,0.371,0.0,0.109,-10.219,0.0405,75.205,0.413,4,4,0,spotify:track:4OBZT9EnhYIV17t4pGw7ig,2017,2018,beta,C78
Fête de trop,Cure,Eddy de Pretto,2018-03-02,156853,59,0.123,0.652,0.387,0.0,0.136,-8.793,0.0976,139.716,0.442,4,10,1,spotify:track:318bvACza1ThxkbPqajFoe,2018,2018,delta,C79
La main verte - Live,Mamagubida,Tryo,1998,133293,0,0.851,0.715,0.621,0.0,0.748,-8.038,0.265,99.624,0.701,4,4,1,spotify:track:6lD19XZMZYGITJ8k0uB0Fo,1998,2016,gamma,C80
"Concerto For Piano And Orchestra In G, Second Movement",Gershwin's World,Herbie Hancock,01/01/1998,551666,20,0.981,0.208,0.0994,0.919,0.0843,-20.559,0.0342,62.543,0.042,4,4,1,spotify:track:4rL06iWdtarlSqlxgU2N14,1998,2019,zeta,C81
The Arrival,The Grand EP,Smokey Joe & The Kid,2012-06-04,217899,0,0.167,0.759,0.818,0.0,0.242,-4.431,0.29,95.223,0.75,4,11,0,spotify:track:3SWQJvRO6YW5D3p3pF77iz,2012,2020,alpha,C82
We Are One,We Are One,Sarazar,2017-06-16,202001,23,0.284,0.804,0.553,0.231,0.0719,-6.081,0.0351,119.994,0.215,4,0,0,spotify:track:4MlugS1oqFp52kInDUSxN5,2017,2018,epsilon,C83
Le temps est bon,Aller-retour,Bon Entendeur,2019-12-13,203160,65,0.237,0.573,0.679,6.82e-05,0.375,-5.693,0.079,98.085,0.583,4,3,1,spotify:track:2U5kSevItDmL0XzSDyemRp,2019,2021,beta,C84
Too Fast,Too Fast,Wizard,2017-03-19,160052,0,0.0604,0.741,0.533,0.751,0.0983,-13.013,0.037,123.008,0.236,4,6,1,spotify:track:4AHDlIGdyFTe2A37G1Hf2j,2017,2017,epsilon,C85
Derezzed,TRON Legacy: Reconfigured,Daft Punk,2011-01-01,303946,0,0.138,0.7,0.728,0.877,0.264,-7.299,0.109,127.98,0.142,4,7,0,spotify:track:4bJhvPYFBlyoUOo8ts3b6B,2011,2016,epsilon,C86
Going Up,Going Up,flutta,2020-03-13,178666,35,0.0297,0.353,0.699,0.0,0.085,-6.506,0.095,89.012,0.0788,4,7,0,spotify:track:2SMsGYeBhsHpztHAIh0K1L,2020,2021,epsilon,C87
Rain And Tears,Best Of,Aphrodite's Child,1990-01-01,191493,0,0.159,0.306,0.426,0.0,0.0867,-10.943,0.0297,73.22,0.326,4,2,0,spotify:track:3gE5067onHssnwibln70ef,1990,2019,delta,C88
River (feat. Parson James),River (feat. Parson James),The Knocks,2021-10-22,210448,30,0.00937,0.679,0.784,0.0013,0.0912,-5.514,0.0564,113.991,0.17,4,10,1,spotify:track:6OOkLUhFFnaj6l9LcPHzHN,2021,2021,beta,C89
Relax,"Piano Music for Studying, Focus, Memory, Work, Brain Power and Concentration for Exams",Various Artists,2016-05-12,82640,2,0.935,0.503,0.108,0.946,0.112,-17.101,0.0331,74.994,0.0394,4,0,0,spotify:track:2svslhUzhsFosG6Hp01qqc,2016,2016,epsilon,C90
Babylon,6 6 6,Aphrodite's Child,1971-01-01,167533,0,0.00655,0.26,0.878,0.146,0.469,-10.436,0.104,138.493,0.396,4,8,1,spotify:track:2Zk1YHAVkX85hREoZ39s0t,1971,2017,delta,C91
NYC,Lundi Méchant,Gaël Faye,2020-11-06,125266,39,0.124,0.51,0.705,0.00308,0.367,-8.338,0.196,91.23,0.194,4,7,1,spotify:track:2pjWdHqyxm0sZ2ZMym5gsd,2020,2021,delta,C92
This Reminds You - Satie Remix,Shadows,Remy Van Kesteren,15/02/2019,321146,26,0.87,0.258,0.0589,0.898,0.148,-23.782,0.0381,98.874,0.0378,4,5,0,spotify:track:3rruI72VDoIINSuAhryTOL,2019,2020,delta,C93
Different Pulses,Different Pulses,Asaf Avidan,2012-01-01,266946,51,0.319,0.635,0.53,0.0566,0.175,-5.992,0.0238,96.977,0.0932,4,3,1,spotify:track:34wefR3g07y70XpLPhDpmZ,2012,2018,delta,C94
Slowoperation,Pili Pili Sur Un Croissant Au Beurre,Gaël Faye,2013,260506,0,0.778,0.502,0.475,0.0,0.0939,-10.14,0.357,84.111,0.407,4,1,1,spotify:track:5UvknG40ak1ZwrFVskYViu,2013,2019,delta,C95
La passion de Jèsus Crist,Cap aus sorelhs,Vox Bigerri,2013-12-09,566173,0,0.987,0.197,0.119,0.00292,0.122,-15.456,0.0346,131.728,0.0652,3,1,1,spotify:track:1V7AoFe8ibDwjtZdLvkT2Q,2013,2020,zeta,C96
"Face My Fears - From ""Surface""",Surface (Music from the Original TV Series),Ólafur Arnalds,2022-07-29,79139,25,0.982,0.298,0.00397,0.98,0.163,-34.975,0.0347,59.986,0.0361,4,1,0,spotify:track:2rYVz5yIThuKl79EqTI9W1,2022,2022,epsilon,C97
Villanelle,Kaleidoscope,Jo Blankenburg,2015-06-25,236986,0,0.716,0.358,0.339,0.923,0.0956,-13.219,0.034,144.988,0.0926,3,4,0,spotify:track:10Tm5F45HgMX57J086bXBS,2015,2019,alpha,C98
"Spring, Summer, Winter And Fall",Best Of,Aphrodite's Child,1990-01-01,294466,0,0.26,0.177,0.497,0.0253,0.11,-10.892,0.0386,66.821,0.371,4,9,1,spotify:track:1HEbcYGgb7IoQRSwXH9rnD,1990,2018,delta,C99
Low Rising,Strict Joy (Deluxe Edition),The Swell Season,2009-10-27,287186,49,0.00959,0.519,0.515,0.0873,0.108,-8.19,0.0358,147.705,0.4,4,9,1,spotify:track:3VPp3qrfCioIbPmp7c7Con,2009,2016,beta,C100
This City,This City,Sam Fischer,2019-12-11,194853,78,0.733,0.605,0.377,0.0,0.0808,-6.213,0.0443,73.877,0.519,4,11,1,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,2019,2021,beta,C101
Carthage,PLANET GOLD,Sofiane Pamart,2021-01-08,162226,49,0.994,0.26,0.0757,0.936,0.0724,-22.745,0.0409,172.237,0.113,4,6,0,spotify:track:6zZ4CRh4SZuHax1uHCH0jt,2021,2022,delta,C102
She Moves Like a Knife,The Uncanny Valley,Perturbator,2016-05-06,333056,37,0.000523,0.348,0.995,0.0452,0.204,0.532,0.092,155.052,0.17,4,7,1,spotify:track:3C8fGIzU6YJ04DQ9H7jvGH,2016,2020,zeta,C103
Symphony,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,175833,72,0.0227,0.662,0.64,0.0,0.142,-5.223,0.0742,90.002,0.921,4,7,1,spotify:track:2ThaHV10xrAcL2WfqXyLnp,2022,2022,beta,C104
Hel (bonus track),The North Album,Power-Haus,2020-07-03,146000,36,0.771,0.262,0.439,0.82,0.0568,-11.553,0.0788,180.456,0.0343,3,10,1,spotify:track:6KZuh2C4mRcby9kVF8r7U3,2020,2022,epsilon,C105
Song of Durin,Song of Durin,Lauren Nicole Walker,2016-05-20,157985,0,0.712,0.291,0.155,4.32e-05,0.11,-17.05,0.0324,94.908,0.0417,3,8,1,spotify:track:3Kfq9WxpIRHLoAyFJ6SXtQ,2016,2020,epsilon,C106
She Wanti,Know Yourself,Naâman,2015-01-26,204173,0,0.183,0.793,0.675,0.0,0.0814,-5.894,0.0885,80.0,0.914,4,0,1,spotify:track:1o0zm9PpoMGcrfS4P3DfVs,2015,2016,gamma,C107
Avant qu'elle parte,L'Apogée,Sexion d'Assaut,2012-11-19,274146,59,0.0206,0.606,0.605,0.0,0.363,-6.858,0.146,88.918,0.542,4,5,0,spotify:track:53J0MZswXsuJfgG6kR3m32,2012,2022,gamma,C108
Breezeblocks,An Awesome Wave,alt-J,2012-05-28,227080,0,0.118,0.569,0.645,0.00114,0.146,-7.368,0.0387,74.985,0.247,4,5,1,spotify:track:7gARZ2i5u5DHC1b1n1fML5,2012,2018,gamma,C109
Fawkes the Phoenix,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,John Williams,2002-11-11,225666,53,0.964,0.106,0.181,0.853,0.407,-17.969,0.0342,61.02,0.0593,4,2,1,spotify:track:1m4ZjbibTvvmYIJyXAIuxv,2002,2020,delta,C110
