name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Intentions (feat. Dan Caplen),GEMINI,Macklemore,2017-09-22,230506,48,0.274,0.808,0.316,1.3e-06,0.122,-10.137,0.155,78.028,0.53,4,0,1,spotify:track:51Bpjq1BdQlS3V852vJCw7,2017,2018,gamma,C362
Paname allons danser,L'Apogée,Sexion d'Assaut,2012-11-19,366253,39,0.175,0.8,0.425,0.0,0.104,-7.344,0.0548,89.946,0.291,3,7,0,spotify:track:2UEg07gAhmdqVTqLztkn5p,2012,2018,gamma,C368
Changes,The Best of 2Pac,2Pac,2007-12-03,268960,65,0.0404,0.865,0.657,0.0,0.14,-6.722,0.076,111.115,0.316,4,7,1,spotify:track:00i2HU7TEzzftShjRrDSEF,2007,2018,gamma,C464
Rave,Satellite,Sam Paganini,2014-09-29,405699,16,0.000137,0.763,0.807,0.909,0.295,-7.399,0.044,124.989,0.33,4,5,0,spotify:track:5YDbSfN5oKWBoeyf9nBA38,2014,2018,gamma,C537
64 Ways,Boxed Out,Dam Swindle,2014-03-24,284308,2,0.0433,0.763,0.727,0.000256,0.676,-10.549,0.13,115.02,0.531,4,3,0,spotify:track:2f63FfjixxnXfQhEZJcrOr,2014,2018,gamma,C568
Y.O.D.O,Y.O.D.O,Chris Lake,2018-07-13,264392,0,0.000283,0.813,0.658,0.895,0.0701,-7.632,0.0617,124.023,0.664,4,9,0,spotify:track:2Barn1WXNrxJVLmV2s2sD6,2018,2018,gamma,C662
The Sermon,No Redemption EP,Tchami,2018-04-04,249677,0,0.00627,0.8,0.82,0.862,0.0764,-5.808,0.0524,124.009,0.632,4,2,1,spotify:track:2xcbiKAv7KQZhQpAFJmucE,2018,2018,gamma,C666
Marc,16 pièces,Hocus Pocus,2010-01-01,310613,16,0.237,0.808,0.662,0.0,0.183,-7.655,0.241,150.071,0.858,4,0,1,spotify:track:244PYAyIyfYA8Y4Mb3jEi7,2010,2018,gamma,C692
Glorious (feat. Skylar Grey),GEMINI,Macklemore,2017-09-22,220454,80,0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0.0522,139.994,0.356,4,0,0,spotify:track:0CokSRCu5hZgPxcZBaEzVE,2017,2018,gamma,C737
Losing It,Losing It,FISHER,2018-07-13,248035,1,0.00182,0.76,0.964,0.7,0.0974,-5.844,0.0576,125.0,0.641,4,2,1,spotify:track:05LvE6ySn6hEcHdAJ7N19z,2018,2018,gamma,C773
Ils appellent ça,L'école des points vitaux,Sexion d'Assaut,2010-03-29,300786,45,0.0312,0.735,0.867,0.0,0.336,-2.638,0.244,108.813,0.603,4,1,1,spotify:track:4jVWTDZ4gLbdnPqijDABun,2010,2018,gamma,C933
Anna Wintour,Anna Wintour,Azealia Banks,2018-04-06,273908,0,0.00281,0.684,0.901,0.00123,0.0232,-5.2,0.0843,121.988,0.485,4,7,1,spotify:track:0U0266U8qEvuhZnHIYZKwd,2018,2018,gamma,C948
Si c'était le dernier,S.O.S.,Diam's,2009-11-13,651160,46,0.587,0.607,0.83,0.0,0.11,-2.808,0.367,81.543,0.553,4,8,0,spotify:track:5wYIOyOaWKLkx3Pde6qstp,2009,2018,gamma,C985
70,FLIP,Lomepal,2017-06-30,264133,49,0.168,0.68,0.663,0.000182,0.176,-7.897,0.167,89.973,0.276,4,1,1,spotify:track:7H791aLTnjjettOaYDyRbb,2017,2018,gamma,C1029
A.D.,"Les Chroniques Du 75, En Attendant L'Apogée",Sexion d'Assaut,2011-04-04,271880,27,0.448,0.653,0.673,0.0,0.1,-4.879,0.613,179.944,0.476,4,6,0,spotify:track:7pLM0tYmFQnRLciiVCGdv1,2011,2018,gamma,C1038
Solar Detroit,Solar Sampler,Maceo Plex,2015-08-14,536534,34,0.000214,0.715,0.733,0.863,0.0826,-9.522,0.0553,121.003,0.0242,4,8,1,spotify:track:5F1832Fe7DXjtqHCHWWvtm,2015,2018,gamma,C1082
Le message,Sur les chemins du retour,Youssoupha,2009-10-12,313613,22,0.166,0.689,0.748,0.0,0.0768,-5.332,0.332,87.583,0.593,4,4,0,spotify:track:0ryCUTEfm6MF6jC3jZwT2H,2009,2018,gamma,C1100
Aufstehn! (feat. CeeLo Green),Next!,Seeed,2005-10-14,230960,60,0.112,0.849,0.83,0.0,0.384,-3.907,0.186,127.279,0.873,4,6,1,spotify:track:2KpvM181ZwtIWwIElZx4vI,2005,2018,gamma,C1111
Equilibre,16 pièces,Hocus Pocus,2010-01-01,273693,32,0.0673,0.726,0.596,7.19e-05,0.0564,-7.561,0.263,94.984,0.377,4,11,0,spotify:track:7hxnhFRlKjwCMOUfypGwdI,2010,2018,gamma,C1128
Le Majeur Qui Me Démange,16 pièces,Hocus Pocus,2010-01-01,202013,0,0.141,0.808,0.612,0.0,0.0921,-7.792,0.314,120.146,0.798,4,10,0,spotify:track:3Vxt5NRobe9UjT6JKV2vUS,2010,2018,gamma,C1192
Welcome 2 America,Welcome 2 America,Prince,08/04/2021,323813,0,0.437,0.528,0.314,6.37e-05,0.352,-15.118,0.223,169.854,0.424,3,1,1,spotify:track:5jIxSgeyKZbz9qDh2KZF79,2021,2018,gamma,C1199
Hey Ya!,The Way You Move / Hey Ya!,Outkast,2003,239240,64,0.0644,0.715,0.97,0.000156,0.205,-2.206,0.0648,79.504,0.963,4,0,1,spotify:track:3AszgPDZd9q0DpDFt4HFBy,2003,2018,gamma,C1298
Move Mint - VIP,Vertebreaker (Remixes),Herobust,2018-01-17,217226,45,0.00272,0.527,0.983,0.564,0.192,-1.398,0.252,128.225,0.339,4,11,1,spotify:track:5RRpWmpLVnZPukWYaedmsa,2018,2018,gamma,C1370
Dickes B (feat. Black Kappa),Next!,Seeed,2005-10-14,284906,36,0.133,0.643,0.794,0.0,0.709,-5.958,0.417,97.753,0.513,4,7,1,spotify:track:3YMZI5CAscPu0soWvcr6wp,2005,2018,gamma,C1400
Goodbyes,Lost & Found,Jorja Smith,2018-06-08,230929,0,0.867,0.492,0.185,0.0,0.297,-8.495,0.0578,77.502,0.353,4,9,0,spotify:track:2hdh5V0Mn6mZayUGood6oH,2018,2018,gamma,C1428
Rien n' t'appartient,L'école des points vitaux,Sexion d'Assaut,2010-03-29,324693,33,0.484,0.828,0.493,1.63e-06,0.468,-5.449,0.252,94.941,0.652,4,4,0,spotify:track:7E1NP0HahYT5Df5si0VmbJ,2010,2018,gamma,C1495
Love$ick (feat. A$AP Rocky),Mura Masa,Mura Masa,2017-07-14,192160,0,0.141,0.672,0.764,0.00358,0.185,-5.109,0.142,88.867,0.763,4,3,0,spotify:track:7Kq16WtEJzdRSNQgdXsn7Y,2017,2018,gamma,C1498
"Me, Myself & I",When It's Dark Out,G-Eazy,2015-12-04,251466,79,0.0184,0.756,0.674,0.0,0.158,-6.518,0.0959,111.995,0.389,4,0,0,spotify:track:40YcuQysJ0KlGQTeGUosTC,2015,2018,gamma,C1537
Manitoumani,Lamomali,-M-,2017-04-07,208400,55,0.575,0.568,0.478,0.162,0.142,-12.584,0.0639,115.073,0.147,4,1,0,spotify:track:40sgwuGnpN1XQ3AbE9exPD,2017,2018,gamma,C1597
LEAVE ME ALONE,99.9%,KAYTRANADA,2016-05-06,277960,0,0.122,0.792,0.478,0.00157,0.519,-10.626,0.434,119.979,0.134,4,6,1,spotify:track:4YcHuaXJb6dnGWkJzmCcwu,2016,2018,gamma,C1623
Beautiful,Relapse [Deluxe],Eminem,2009-05-15,392826,48,0.251,0.727,0.696,0.0,0.0726,-4.472,0.0706,132.077,0.467,4,5,0,spotify:track:6XaqawNmeeScjVLAv4Fx6l,2009,2018,gamma,C1631
Série B,Morale 2luxe,Roméo Elvis,2018-02-16,198133,0,0.25,0.589,0.539,0.0,0.325,-11.254,0.395,92.207,0.919,4,1,0,spotify:track:1b8YVQr4wBJcMMl15yftM0,2018,2018,gamma,C1690
"Welcome Home, Son",Ghost,Radical Face,2007-03-02,285320,0,0.743,0.601,0.537,0.732,0.143,-9.464,0.0296,144.994,0.394,3,6,1,spotify:track:13PUJCvdTSCT1dn70tlGdm,2007,2018,gamma,C1714
Free Tibet - Vini Vici Remix,Free Tibet (Vini Vici Remix),Hilight Tribe,2016-02-01,474782,0,0.0131,0.383,0.947,0.697,0.143,-5.93,0.0654,103.512,0.0741,3,1,1,spotify:track:1Ic75bJnvNE3zpE7qZg7aA,2016,2018,gamma,C1724
Trip to Ireland,Trip Around The World,Dr. Peacock,2016-12-09,243900,0,0.198,0.753,0.991,0.761,0.115,-1.599,0.107,99.999,0.448,4,9,1,spotify:track:6zfu6kg5TkFfkMCGQc67D1,2016,2018,gamma,C1781
Dans le noir,S.O.S.,Diam's,2009-11-13,213773,42,0.55,0.637,0.686,4.05e-06,0.305,-5.267,0.0539,81.705,0.353,3,8,1,spotify:track:274HxDsPE74LEyBXf7mnxp,2009,2018,gamma,C1792
Bang Bang - My Baby Shot Me Down,Kill Bill Vol. 1 Original Soundtrack (PA Version),Various Artists,2003-09-23,160440,0,0.984,0.458,0.12,0.0993,0.111,-22.644,0.0512,125.035,0.372,5,5,0,spotify:track:1s2I9Q7zAE78m7aVZOq3ug,2003,2018,gamma,C1824
Rien de méchant,L'Apogée,Sexion d'Assaut,2012-11-19,271760,36,0.0524,0.895,0.588,5.64e-06,0.323,-5.2,0.225,115.071,0.7,4,5,0,spotify:track:0onlMeD12hbtgwbxIT9ltw,2012,2018,gamma,C1853
2009,Swimming,Mac Miller,2018-08-03,347986,70,0.77,0.533,0.496,0.000164,0.0969,-9.363,0.517,155.158,0.173,4,6,0,spotify:track:6dFn6my1sHK2bcf23GlHwM,2018,2018,gamma,C1900
Trop tard,La vraie vie (Deluxe),Bigflo & Oli,2017-11-03,307213,0,0.648,0.755,0.528,0.0,0.137,-8.691,0.466,91.949,0.449,4,9,0,spotify:track:70IJrCf6J3kVZOSeq754C6,2017,2018,gamma,C1918
Dessert,Morale 2luxe,Roméo Elvis,2018-02-16,188133,0,0.248,0.831,0.738,0.0,0.116,-10.84,0.333,134.095,0.641,4,1,0,spotify:track:6cfHjCMFEhFMO9Pus8pPNL,2018,2018,gamma,C1996
Blah Blah Blah,Blah Blah Blah,Armin van Buuren,2018-05-18,183518,3,0.00897,0.612,0.963,0.00378,0.294,-3.912,0.0531,138.009,0.179,4,5,0,spotify:track:4JbmcPawCB84GH4DTrjqSK,2018,2018,gamma,C2044
La vie normale,La vraie vie (Deluxe),Bigflo & Oli,2017-11-03,289400,0,0.211,0.803,0.765,0.0,0.399,-4.926,0.32,144.119,0.752,4,9,0,spotify:track:7pjGMIqW6VBWa4pBr4VQ70,2017,2018,gamma,C2046
Ar baradoz - Molène,Bretagne,Didier Squiban,2009-10-27,267973,0,0.99,0.333,0.184,0.9,0.0882,-16.796,0.0519,91.383,0.14,3,7,0,spotify:track:3jn3sHQDd3ZCowV6pMkVy0,2009,2018,gamma,C2064
Bim Bom,Cad√™ncia Verde e Amarela,Morten Ankarfeldt,18/03/2022,299397,14,0.776,0.496,0.468,0.0477,0.129,-10.422,0.0558,81.672,0.842,4,0,1,spotify:track:3eNN7o6nOUmidmPbSXbhic,2022,2018,gamma,C2075
Bannec - Molène,Bretagne,Didier Squiban,2009-10-27,139480,0,0.991,0.45,0.184,0.893,0.0993,-16.042,0.0522,135.112,0.0648,4,9,0,spotify:track:2bFiou1DEESRWqwzUX0AGJ,2009,2018,gamma,C2095
212,Broke with Expensive Taste,Azealia Banks,2014-11-07,204956,0,0.0145,0.847,0.769,0.00012,0.0767,-5.761,0.258,126.017,0.626,4,11,0,spotify:track:6no1mklq4BJBg7KJ6Dly7N,2014,2018,gamma,C2121
Road To Zion,Welcome to Jamrock,Damian Marley,2005-01-01,317333,0,0.123,0.755,0.696,0.0,0.106,-6.326,0.194,93.683,0.432,4,1,1,spotify:track:0BEEASlZ9ZCLYA4NBtPor8,2005,2018,gamma,C2234
Fallait pas,Loud,Marwa Loud,2018-03-09,208290,0,0.532,0.892,0.779,9.4e-06,0.0688,-6.607,0.0945,124.017,0.927,4,9,1,spotify:track:0fACF9oFLE2IOaEyRvRTrL,2018,2018,gamma,C2241
Boa Noite,Boa Noite (Remixes),Tropkillaz,2014-11-21,168007,46,0.00564,0.606,0.862,0.821,0.171,-3.718,0.0609,80.004,0.253,4,2,0,spotify:track:1qRZBx4N1LnoAWJdD71LsQ,2014,2018,gamma,C2429
BREAKDANCE LESSON N.1,99.9%,KAYTRANADA,2016-05-06,268080,0,0.00677,0.771,0.786,0.901,0.705,-7.324,0.0648,119.961,0.19,4,10,0,spotify:track:3bcVlSWtjktTZAczUbfzlG,2016,2018,gamma,C2482
A Single Spark,Faith Lift,Harry Manx,21/04/2017,188693,20,0.678,0.635,0.277,0.00158,0.153,-11.768,0.0268,104.816,0.441,4,10,1,spotify:track:6n394BYuCTU6JTYxaTG0DI,2017,2018,gamma,C2512
Le sud,Osez Bashung,Alain Bashung,01/01/2010,287040,15,0.34,0.554,0.39,0.000401,0.121,-12.385,0.0401,84.448,0.284,4,11,1,spotify:track:0MgPUWdvqpSdWQjZ204cc2,2010,2018,gamma,C2595
Gramme 2 peuf,Gramme 2 peuf,Hornet La Frappe,2017-01-12,185948,0,0.318,0.841,0.521,0.0,0.0827,-7.211,0.189,140.032,0.619,4,9,1,spotify:track:5W2PQT8CfroOFu7ve7A3mx,2017,2018,gamma,C2608
Je te promets,Dima,Zaho,2008-03-10,258946,3,0.829,0.462,0.202,0.0,0.0973,-14.34,0.0427,132.953,0.248,4,9,0,spotify:track:0i7cDSYYTqUWQIcswtRFWA,2008,2018,gamma,C2650
Ainsi,Les Cités D'Or,Psy 4 De La Rime,2008-01-01,167346,17,0.343,0.542,0.552,0.000525,0.174,-11.895,0.138,95.78,0.625,4,6,1,spotify:track:0V6YjgcYDfWbouUrjK09vZ,2008,2018,gamma,C2685
Salut les amoureux - City of New Orleans,Les 100 Plus Belles Chansons De Joe Dassin,Joe Dassin,2010-06-28,241626,19,0.28,0.437,0.632,3.35e-06,0.28,-8.971,0.0686,161.147,0.532,4,2,1,spotify:track:6vFh3m1NGIyOpRKZIydZke,2010,2018,gamma,C2702
Ain't Gonna Die Tonight (feat. Eric Nally),GEMINI,Macklemore,2017-09-22,214720,55,0.232,0.687,0.768,0.0,0.118,-5.579,0.14,81.977,0.865,4,7,0,spotify:track:1FgmP7AOTcn7MGYmImj0kn,2017,2018,gamma,C2704
Si c'était le dernier - Instrumental,S.O.S.,Diam's,2009-11-13,650346,26,0.00398,0.602,0.676,0.767,0.12,-4.936,0.0416,167.994,0.0686,4,8,0,spotify:track:6roookq42Jduk2hWwluSu6,2009,2018,gamma,C2727
Dans le sofa,Des lendemains sans nuages,Senamo,2013-02-17,164755,45,0.552,0.787,0.591,0.0,0.0989,-10.255,0.368,88.926,0.814,4,2,1,spotify:track:6DPiZnQd2POTP35RCSAFUl,2013,2018,gamma,C2753
Lenita,Morale 2luxe,Roméo Elvis,2018-02-16,212816,0,0.3,0.539,0.447,0.0,0.161,-11.691,0.442,68.443,0.536,4,10,0,spotify:track:1oRDOHOjCb1yCkKXO5BBC2,2018,2018,gamma,C2793
L'ombre et la lumière,Enfant de la ville,Grand Corps Malade,2008-03-31,251480,0,0.0825,0.425,0.709,0.000109,0.13,-6.667,0.0389,169.915,0.657,5,9,0,spotify:track:4Ut2JMNn9nhsgdqph7eZH5,2008,2018,gamma,C2909
BULLETS,99.9%,KAYTRANADA,2016-05-06,299000,0,0.14,0.863,0.75,0.0882,0.102,-9.273,0.0734,125.042,0.568,4,6,0,spotify:track:3Il1ess0dinvEagLM3dTzG,2016,2018,gamma,C2967
Lifeboats - Freestyle,Lost & Found,Jorja Smith,2018-06-08,172490,0,0.442,0.762,0.741,0.0,0.271,-8.385,0.318,92.56,0.497,4,0,0,spotify:track:7xwdpDDZiPZN5ex0RwMDKx,2018,2018,gamma,C2974
Talarmor - Porz gwenn,Bretagne,Didier Squiban,2009-10-27,255786,0,0.992,0.382,0.177,0.899,0.114,-17.178,0.0584,119.086,0.146,4,0,0,spotify:track:0PnbEKKElzJb7Zl3GTzveY,2009,2018,gamma,C2976
Mamacita,Mamacita,Ninho,2017-07-06,187026,41,0.47,0.779,0.724,0.0,0.143,-7.574,0.312,113.065,0.559,4,9,0,spotify:track:08GhiNwYij4HNVkBZnJvft,2017,2018,gamma,C2978
A Piece of Sun,Family Portrait EP,Point Point,2016-07-08,180026,0,0.105,0.699,0.624,0.662,0.116,-5.92,0.115,110.244,0.2,4,10,1,spotify:track:0KCPr5a8iLfcO5g7kVyxWr,2016,2018,gamma,C2992
Hit Sale (feat. Roméo Elvis),Hit Sale (feat. Roméo Elvis) - Single,Therapie TAXI,2017-11-30,184400,37,0.141,0.573,0.784,0.0,0.0844,-5.224,0.0591,82.009,0.69,4,9,1,spotify:track:2Cfo3glmnkma7IQH4z95eD,2017,2018,gamma,C3008
Monstah,Cap'tain 2012,Various Artists,2011-12-05,326478,8,0.464,0.574,0.925,0.677,0.0525,-4.703,0.0384,150.03,0.572,4,0,1,spotify:track:3lSrWrOtDDaZidySGpgLfM,2011,2018,gamma,C3009
Everytime We Touch,Platinum,Cascada,2006,197124,64,0.00281,0.633,0.976,1.29e-05,0.382,-5.362,0.0519,142.027,0.493,4,8,1,spotify:track:5aEqcblO0Z6JloFJXtxyhe,2006,2018,gamma,C3016
Sleepless - Stephan Bodzin Remix,The Other Remixes,Pan-Pot,2015-12-25,540000,0,0.00022,0.742,0.662,0.811,0.0869,-8.149,0.0462,119.991,0.0845,4,2,1,spotify:track:50MkrUXSXsS1Q1bn95XQcm,2015,2018,gamma,C3151
Magnets,Caracal (Deluxe),Disclosure,2015-09-25,199245,66,0.0626,0.704,0.628,1.49e-06,0.103,-7.882,0.162,92.005,0.654,4,10,0,spotify:track:7nRmfGNhHKEEu5o8yFXLXt,2015,2018,gamma,C3257
Yeux disent - Live acoustique,FLIP (Deluxe),Lomepal,2017-12-01,216680,35,0.914,0.574,0.593,0.000117,0.707,-10.093,0.261,112.441,0.55,4,7,0,spotify:track:3DOGl1JNfyAzm6JwJK25Aa,2017,2018,gamma,C3266
Signes Des Temps,16 pièces,Hocus Pocus,2010-01-01,207253,0,0.0206,0.764,0.602,0.0,0.111,-9.522,0.301,91.975,0.755,4,2,1,spotify:track:5pUwwiAmGrnGA8TyY3vPpl,2010,2018,gamma,C3278
The Sun - Klingande Remix Radio Edit,The Sun (Klingande Remix),Parov Stelar,2015-06-12,210375,59,0.0935,0.612,0.761,0.355,0.146,-6.783,0.307,124.928,0.46,4,11,0,spotify:track:5ahvjrjn7ymaeaWKFZrsca,2015,2018,gamma,C3312
Lannister,Lukarne,DNGLS,2016-02-01,489824,0,0.00142,0.619,0.766,0.916,0.192,-10.156,0.0452,128.0,0.254,4,9,1,spotify:track:1NxxIZ1ZGkXWThD13b7bSr,2016,2018,gamma,C3363
So It Goes,Swimming,Mac Miller,2018-08-03,312960,64,0.812,0.576,0.556,0.125,0.0943,-6.474,0.231,148.173,0.294,4,0,1,spotify:track:0EA2RhRHL4KWeNa7JfD1Yw,2018,2018,gamma,C3409
Fireflies,Ocean Eyes,Owl City,2009-01-01,228346,81,0.0275,0.512,0.662,0.0,0.118,-6.797,0.0439,180.114,0.472,4,3,1,spotify:track:3DamFFqW32WihKkTVlwTYQ,2009,2018,gamma,C3499
Great Spirit,The Best Of Armin Only,Armin van Buuren,2017-05-13,215773,55,0.00609,0.591,0.911,0.0123,0.223,-7.975,0.0661,103.517,0.211,3,9,1,spotify:track:6FzjJPwf5JzzFOei7h6Qrp,2017,2018,gamma,C3529
White Noise,Settle (Special Edition),Disclosure,2013-06-03,277687,62,0.00963,0.665,0.844,0.000215,0.311,-6.164,0.0501,119.978,0.902,4,10,0,spotify:track:5EWFuo4ObEnfndc57sTuIo,2013,2018,gamma,C3570
Blue Lights,Lost & Found,Jorja Smith,2018-06-08,250454,0,0.655,0.695,0.586,0.0,0.107,-7.755,0.18,91.898,0.324,4,7,1,spotify:track:5ZFk1GdwbbFwQd40aHyrhO,2018,2018,gamma,C3615
Run Baby Run,Run Baby Run,Paul Ritch,2013-08-12,501059,3,0.000634,0.698,0.742,0.851,0.102,-8.047,0.0433,125.993,0.0863,4,7,1,spotify:track:1rd3bZL1cR7gETcEw27apY,2013,2018,gamma,C3622
Dans ma werss,Dans Ma Werss,Rohff,2010-10-22,228786,11,0.0522,0.402,0.925,8.35e-06,0.378,-4.407,0.833,73.428,0.355,4,1,0,spotify:track:7M2MLFXsZ9QJJbH2eFbzPN,2010,2018,gamma,C3692
Latch,Settle,Disclosure,2013-01-01,255631,0,0.0159,0.503,0.727,9.45e-05,0.0895,-5.456,0.167,121.985,0.521,4,1,1,spotify:track:1BltsyC5W3SAABdxyrDXwi,2013,2018,gamma,C3713
Vu la haine que j'ai,"Les Chroniques Du 75, En Attendant L'Apogée",Sexion d'Assaut,2011-04-04,275760,36,0.218,0.714,0.811,0.0,0.41,-5.722,0.11,116.014,0.559,5,9,0,spotify:track:7y35CBOrDn3g1BILk4PinV,2011,2018,gamma,C3751
Deep Down Low,OWSLA Spring Compilation 2015,Various Artists,2015-03-17,184680,40,0.00419,0.792,0.906,0.586,0.061,-1.538,0.0592,126.016,0.471,4,1,1,spotify:track:6UlvONcL4jXM0pC0CPA48S,2015,2018,gamma,C3771
Yeux disent,FLIP,Lomepal,2017-06-30,212586,64,0.553,0.736,0.586,2.21e-05,0.163,-8.152,0.197,113.655,0.395,4,5,0,spotify:track:0RsI4r9abN1pSFJro36Hon,2017,2018,gamma,C3786
My Love (feat. Jess Glynne),My Love (feat. Jess Glynne),Route 94,2014-02-28,259934,23,0.000132,0.814,0.622,0.72,0.0658,-7.573,0.0492,119.976,0.726,4,8,1,spotify:track:61UQzeiIluhpzpMdY4ag3q,2014,2018,gamma,C3796
Brother,Into the Flame,Matt Corby,2012-11-16,253521,58,0.215,0.59,0.754,2.05e-05,0.109,-4.705,0.0402,99.937,0.371,4,2,1,spotify:track:5DG2SWW7kPgYqOY0Ex5Ssj,2012,2018,gamma,C3800
Comme une évidence,Enfant de la ville,Grand Corps Malade,2008-03-31,229293,42,0.721,0.444,0.437,2.53e-05,0.109,-12.497,0.202,82.922,0.331,4,5,0,spotify:track:48mBntFuxYXmVJpF55MC6f,2008,2018,gamma,C3827
Mon gars sûr,L'école des points vitaux,Sexion d'Assaut,2010-03-29,281293,36,0.697,0.811,0.893,0.0,0.152,-7.595,0.553,126.666,0.521,5,6,1,spotify:track:5B9eMISEQHyNR2XGMwVzZn,2010,2018,gamma,C3874
