name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Riders,Iron Squid I Original Soundtrack,In Uchronia,2012-05-05,152228,0,0.153,0.0654,0.383,0.953,0.46,-12.481,0.0394,37.644,0.0459,3,6,1,spotify:track:1jIYJfy1HQsl7HIUHzrZkJ,2012,2017,alpha,C477
A petit feu,Les paradis disponibles,Aldebert,2006-10-02,185733,7,0.469,0.609,0.535,0.0,0.167,-6.683,0.0275,97.528,0.571,3,2,0,spotify:track:1WweS5uw0dvUQyD1QjfszM,2006,2017,alpha,C596
St James Infirmary,Let Them Talk,Hugh Laurie,2011-04-18,385133,45,0.829,0.556,0.463,0.0827,0.133,-9.269,0.0397,107.369,0.131,4,4,0,spotify:track:4eAlHTYUZvllH2dE2juVQZ,2011,2017,alpha,C683
Red Dust,Iron Squid I Original Soundtrack,In Uchronia,2012-05-05,177666,0,0.157,0.306,0.706,0.954,0.31,-13.081,0.092,180.047,0.106,4,4,1,spotify:track:4O41XGfULEnJ6JKTMiOhPf,2012,2017,alpha,C727
The Great Escape,The Golden Age,Woodkid,2013-01-01,195000,42,0.406,0.537,0.916,0.00514,0.141,-5.525,0.0698,161.003,0.419,4,2,1,spotify:track:7rBwqIxEO9p5Nj3vszYvi1,2013,2017,alpha,C768
Slow,Popular Problems,Leonard Cohen,2014-09-16,205346,40,0.707,0.54,0.456,4.05e-05,0.101,-11.691,0.272,129.125,0.294,3,2,1,spotify:track:5I2EVhgVWV0CElpY07bU5h,2014,2017,alpha,C791
Rassurer Finkielkraut,Vent debout,Tryo,2016-12-16,185592,0,0.211,0.787,0.779,0.0,0.0992,-6.999,0.164,139.996,0.925,4,0,1,spotify:track:1L7TstbNtPDnmEJNGbWxHj,2016,2017,alpha,C890
Le p'tit bonheur,Duos Félix,Various Artists,2015-10-30,188666,18,0.957,0.527,0.571,7.02e-06,0.0895,-5.18,0.0358,112.288,0.617,4,2,1,spotify:track:1OFO9945BStxwI1GStEXe8,2015,2017,alpha,C899
When I Get Low I Get High,When I Get Low I Get High,The Hot Sardines,2016-04-22,228160,0,0.868,0.623,0.306,0.122,0.386,-9.001,0.128,200.046,0.803,4,0,0,spotify:track:1tBbcxPIbXegk8xMziqvj2,2016,2017,alpha,C914
Le petit bonheur,"Moi, mes chansons",Felix Leclerc,2006-12-05,172026,32,0.987,0.724,0.264,0.000867,0.0839,-8.775,0.138,104.364,0.748,4,2,1,spotify:track:7tAAFEonUTFv8Ww6LTcV0F,2006,2017,alpha,C960
Sommarfågel,Sommarfågel,Wintergatan,2013-01-01,233750,0,0.0654,0.366,0.887,1.77e-05,0.0683,-4.742,0.0548,180.048,0.251,3,0,0,spotify:track:6MfT7Xqkfugmo4jga4B5ae,2013,2017,alpha,C995
Something Good,An Awesome Wave,alt-J,2012-09-18,217320,61,0.714,0.682,0.581,0.323,0.0802,-10.339,0.0295,108.98,0.539,4,7,1,spotify:track:3xqxETvPg43KWP0HOGiOmu,2012,2017,alpha,C1046
Running Wild,French Fries & Champagne,The Hot Sardines,2016-06-17,206000,30,0.618,0.697,0.501,0.366,0.0942,-9.82,0.0609,155.929,0.827,4,6,1,spotify:track:0LKtuTj6d0vA1MhcMFe9iJ,2016,2017,alpha,C1047
Fly Me To The Moon (In Other Words),Sinatra/Basie: The Complete Reprise Studio Recordings,Frank Sinatra,1962-12-10,147000,75,0.453,0.668,0.26,0.0,0.0621,-14.256,0.0523,119.416,0.368,4,7,1,spotify:track:5b7OgznPJJr1vHNYGyvxau,1962,2017,alpha,C1150
Starmachine2000,Wintergatan,Wintergatan,2013-04-23,243138,0,0.049,0.592,0.913,0.383,0.326,-5.525,0.0513,149.384,0.691,4,5,1,spotify:track:2f4P85DGT4Zz7cL8CXB5Bo,2013,2017,alpha,C1176
No Love Dying,Liquid Spirit,Gregory Porter,2013-01-01,235573,0,0.764,0.602,0.359,0.0,0.115,-8.933,0.0704,133.61,0.493,4,1,1,spotify:track:4bq8R07wkG0b7KCI7PoNKN,2013,2017,alpha,C1232
Till I Collapse,The Eminem Show,Eminem,2002-05-26,297786,87,0.0622,0.548,0.847,0.0,0.0816,-3.237,0.186,171.447,0.1,4,1,1,spotify:track:4xkOaSrkexMciUUogZKVTS,2002,2017,alpha,C1252
La foule,Brun,Bernard Adamus,2009-11-03,200293,24,0.45,0.561,0.653,1.3e-06,0.0803,-4.626,0.136,106.974,0.662,4,4,0,spotify:track:3dWuwJg6tJYY13DwOjsbZF,2009,2017,alpha,C1376
On Hold,I See You,The xx,2017-01-13,224133,0,0.0522,0.723,0.669,0.192,0.109,-6.784,0.0348,125.051,0.35,4,0,1,spotify:track:5CPqOpKSk0QcJ3dGdaWcRB,2017,2017,alpha,C1378
VIEUX FRERES,VIEUX FRÈRES - Partie 1,Fauve,2014-02-03,248346,10,0.553,0.501,0.546,8.3e-06,0.424,-9.798,0.0944,94.846,0.404,4,10,1,spotify:track:0PLoc9Yl2tQRz00IvGUebV,2014,2017,alpha,C1427
I Love Paris,The Complete Original Song Books,Ella Fitzgerald,2017-01-01,299959,0,0.676,0.209,0.155,0.000529,0.342,-16.605,0.034,99.089,0.221,4,7,1,spotify:track:6Og4JqBlwmhU2LToZ3wiQm,2017,2017,alpha,C1436
The Calling,Iron Squid II Original Soundtrack,In Uchronia,2012-12-20,196363,0,0.316,0.451,0.478,0.838,0.102,-16.987,0.0511,110.057,0.0716,4,4,0,spotify:track:4UfZq3wWa7Zb6emnWTDKae,2012,2017,alpha,C1452
Begin The Beguine,The Complete Original Song Books,Ella Fitzgerald,2017-01-01,219040,0,0.699,0.435,0.243,0.0,0.091,-11.981,0.0397,125.718,0.684,4,7,1,spotify:track:2rNwPeYsxdWe50krKgFHxB,2017,2017,alpha,C1461
Polish Lullaby,Deltas,Chapelier Fou,2014-09-22,164941,0,0.971,0.382,0.0985,0.976,0.177,-16.074,0.0386,127.834,0.19,3,5,0,spotify:track:02vpbhaJkXVxBjen3TbDq2,2014,2017,alpha,C1501
Little Talks,My Head Is An Animal,Of Monsters and Men,2012-01-01,266600,57,0.0206,0.445,0.757,0.0,0.146,-5.177,0.0322,102.878,0.421,4,1,1,spotify:track:3a2tuvXCHbW5nuUckuHkKT,2012,2017,alpha,C1546
Om Du Möter Varg,Wermland,Detektivbyrån,2008-09-03,188533,0,0.614,0.67,0.952,0.403,0.146,-3.304,0.0332,109.957,0.882,3,10,1,spotify:track:2G1UG8ObbwvVyeLXNzHuwQ,2008,2017,alpha,C1614
Without Me,The Eminem Show,Eminem,2002-05-26,290320,90,0.00286,0.908,0.669,0.0,0.237,-2.827,0.0738,112.238,0.662,4,7,1,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,2002,2017,alpha,C1637
avf,racine carrée,Stromae,2013-01-01,225053,51,0.00363,0.848,0.686,1.13e-05,0.0597,-8.042,0.153,137.009,0.846,4,10,0,spotify:track:5a9vdoeBuXGewh9Oe0CfKA,2013,2017,alpha,C1684
The Rocket,Wintergatan,Wintergatan,2013-04-23,211490,0,0.721,0.439,0.731,0.0547,0.0795,-8.14,0.056,165.487,0.592,3,7,0,spotify:track:2ybHZtgJ6kpDcfAhIri6Pg,2013,2017,alpha,C1696
Nevermind,Popular Problems,Leonard Cohen,2014-09-16,279933,49,0.621,0.835,0.428,0.0,0.13,-13.97,0.37,108.023,0.61,4,11,0,spotify:track:454DinyN4ouKpOrtEIIYQU,2014,2017,alpha,C1709
Anthem,Soon It Will Be Cold Enough,Emancipator,2006-12-06,340000,47,0.785,0.467,0.517,0.936,0.0926,-9.914,0.0366,170.032,0.314,4,10,1,spotify:track:4qCYYhzI5bCz7JxV7VD4HH,2006,2017,alpha,C1711
Le temps qui reste,Les meilleurs amis,Aldebert,2011,238853,7,0.356,0.676,0.768,3.33e-06,0.105,-8.397,0.0388,108.009,0.668,4,11,0,spotify:track:3pbQemNaEbxCfdpJOwkeJy,2011,2017,alpha,C1808
Run Boy Run,The Golden Age,Woodkid,2013,212531,0,0.0881,0.513,0.938,0.000103,0.125,-7.913,0.0773,134.032,0.375,4,5,0,spotify:track:5mzmvzwDlKdJfDv9oD4vEQ,2013,2017,alpha,C1825
Nattöppet,Hemvägen,Detektivbyrån,2006-08-10,202546,0,0.323,0.263,0.68,0.671,0.0183,-8.365,0.0491,157.909,0.217,4,9,0,spotify:track:6v9b7TqeOovPEd5LrMxKsF,2006,2017,alpha,C1859
Objectif terre,L'Ange De Mon Démon,Ridan,2007-03-16,235600,36,0.575,0.885,0.65,0.0,0.182,-6.357,0.0351,114.998,0.833,4,7,0,spotify:track:5qOLPHr1vAbhvyR4YCIdO1,2007,2017,alpha,C1929
Gramercy Sunset,French Fries & Champagne,The Hot Sardines,2016-06-17,255106,32,0.885,0.454,0.084,0.936,0.0958,-18.621,0.0293,87.816,0.0828,4,0,1,spotify:track:3dtrI8OOHWxMyg6EHNecdt,2016,2017,alpha,C1942
Main Titles - Fantastic Beasts and Where to Find Them Theme,Fantastic Beasts and Where to Find Them (Original Motion Picture Soundtrack) [Deluxe Edition],James Newton Howard,2016-11-18,174728,0,0.473,0.216,0.308,0.734,0.0879,-16.493,0.0535,80.051,0.0364,3,0,1,spotify:track:0NxX4nHODgzusB4PrM73oN,2016,2017,alpha,C1966
L'agriculteur,Le Rêve Ou La Vie,Ridan,2004,310920,45,0.46,0.78,0.502,0.000742,0.27,-9.037,0.0378,130.971,0.561,4,11,0,spotify:track:1RsHKuNzHd9QESqizN1DCO,2004,2017,alpha,C1984
Biking Is Better,Wintergatan,Wintergatan,2013-04-23,208269,0,0.471,0.555,0.521,9.22e-05,0.325,-8.6,0.0337,179.893,0.981,3,4,0,spotify:track:69WIpY04jhi0o6PUpBTHpB,2013,2017,alpha,C2008
Miz Elizabeth's Fishnets,Sardine 3: Frolicking At the Playground,The Hot Sardines,2013-12-06,220996,13,0.37,0.622,0.386,0.93,0.0794,-7.477,0.0462,125.206,0.374,4,8,1,spotify:track:7M4kca2csDCfnzbSNMpXOa,2013,2017,alpha,C2049
I See Fire,x (Deluxe Edition),Ed Sheeran,2014-06-21,299146,0,0.638,0.641,0.176,5.14e-06,0.252,-11.692,0.0349,76.031,0.297,4,6,1,spotify:track:5pY3ovFxbvAg7reGZjJQSp,2014,2017,alpha,C2139
Religion,Honeymoon,Lana Del Rey,2015-09-18,323280,66,0.813,0.416,0.459,0.0428,0.102,-9.977,0.0366,135.689,0.175,4,9,0,spotify:track:1Yh4lOCbcskjSfYPDnn7EW,2015,2017,alpha,C2146
Brennisteinn,Kveikur,Sigur Rós,2013-06-17,464666,0,0.000591,0.361,0.824,0.0486,0.106,-6.037,0.0631,120.666,0.0985,4,0,0,spotify:track:3GEZqXBXa2NYpsxgskDxHd,2013,2017,alpha,C2149
Tiembla La Tierra,Luzia,Cirque du Soleil,2016-04-22,295157,27,0.107,0.498,0.895,0.00902,0.14,-5.047,0.0662,176.947,0.815,3,11,0,spotify:track:6exoEMKiKmTFVryF6KptJi,2016,2017,alpha,C2163
Paradis,La fête est finie,Orelsan,2017-10-20,229626,58,0.176,0.6,0.667,0.0,0.127,-7.004,0.0685,80.073,0.239,4,11,0,spotify:track:3qWNgvQTzSbA67Z4r0mX9O,2017,2017,alpha,C2213
Meet Me at the Bottom of the Bottle,Shanghai'd,The Hot Sardines,2011-07-25,209600,10,0.853,0.618,0.115,0.0424,0.165,-17.569,0.0467,79.706,0.417,4,5,1,spotify:track:7aQGrTeyN3R14pW39DZEcg,2011,2017,alpha,C2214
Let's Go,Sardine 3: Frolicking At the Playground,The Hot Sardines,2013-12-06,183171,9,0.342,0.817,0.414,0.686,0.109,-6.77,0.0375,133.957,0.36,4,9,0,spotify:track:5o9lrGTCZrsxevB6VFN4y9,2013,2017,alpha,C2303
Sac d'école,Le poids des confettis,Les sœurs Boulay,2013-03-26,178360,27,0.954,0.708,0.134,0.0,0.111,-13.274,0.0825,60.478,0.398,4,1,1,spotify:track:56CCQlPeTBOMJTdS9n7qUW,2013,2017,alpha,C2343
"La vie d'écolier (with Ours, Ben Ricour, Ben Mazué & Didier Wampas)",Enfantillages 2,Aldebert,2013-10-07,234400,40,0.497,0.514,0.736,0.0,0.229,-5.169,0.117,179.76,0.767,4,4,0,spotify:track:0hiOFWZb38iA8L77BOPoU5,2013,2017,alpha,C2347
Diga Diga Doo,Rattle Them Bones (Deluxe Edition),Big Bad Voodoo Daddy,2012-09-04,255680,0,0.284,0.762,0.67,0.00432,0.0945,-6.791,0.197,118.912,0.547,4,0,1,spotify:track:3ALriiOrBSs4eyhurDrlg0,2012,2017,alpha,C2556
La Fille Aux Cheveux Roux (Weed Smoker’s Dream),French Fries & Champagne,The Hot Sardines,2016-06-17,267026,18,0.905,0.678,0.181,0.00198,0.161,-13.061,0.052,104.863,0.372,4,9,1,spotify:track:09wQ04fnwrlhNN7GZgHhwd,2016,2017,alpha,C2587
Du gros son (with Tactil Box),Enfantillages 2,Aldebert,2013-10-07,253506,32,0.246,0.563,0.657,0.0,0.257,-6.016,0.038,95.845,0.342,4,4,0,spotify:track:17tRrpivlzg4Up9ViIRAWh,2013,2017,alpha,C2620
Honeymoon,Honeymoon,Lana Del Rey,2015-09-18,350058,65,0.953,0.169,0.269,0.00828,0.111,-13.265,0.036,74.847,0.173,3,5,0,spotify:track:4X5zaUdlRhvBWYnyQIKmH8,2015,2017,alpha,C2624
Lyckans Undulat,E18 Album,Detektivbyrån,2008-05-02,170655,0,0.293,0.724,0.951,0.436,0.279,-4.864,0.0361,104.989,0.962,4,9,0,spotify:track:2i5nQqKR85zOqwDhbwdWGH,2008,2017,alpha,C2634
Anything Goes,The Complete Original Song Books,Ella Fitzgerald,2017-01-01,202880,0,0.747,0.587,0.202,0.0,0.161,-12.609,0.0377,113.453,0.373,3,7,1,spotify:track:4NV6fD7sy5xntxCPLywnUR,2017,2017,alpha,C2640
Zazou (Sweet Sue),Wake Up In Paris,The Hot Sardines,2014-10-20,168066,10,0.633,0.766,0.504,0.00579,0.138,-7.114,0.0485,122.467,0.715,4,9,0,spotify:track:2ewoxODgRkStIlI41UKKsO,2014,2017,alpha,C2758
Some of These Days,Shanghai'd,The Hot Sardines,2011-07-25,233053,28,0.686,0.768,0.269,0.232,0.0945,-13.437,0.0421,114.796,0.553,4,2,0,spotify:track:63TbeXsYrcRE7tQGBUuEj3,2011,2017,alpha,C2761
Shape of You,Shape of You,Ed Sheeran,2017-01-06,233712,38,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,0.931,4,1,0,spotify:track:0FE9t6xYkqWXU2ahLh6D8X,2017,2017,alpha,C2835
Conquest Of Spaces,The Golden Age,Woodkid,2013-01-01,269880,44,0.342,0.394,0.739,2.85e-05,0.111,-6.654,0.0448,124.97,0.227,4,1,1,spotify:track:1vQYZkwGwIotHU0BYCyQiu,2013,2017,alpha,C2841
L-O-V-E,"Nat ""King"" Cole & Me (Deluxe)",Gregory Porter,2017-10-27,128520,61,0.709,0.656,0.278,8.19e-06,0.13,-14.032,0.0908,108.739,0.554,4,11,0,spotify:track:70gk9Y6aKEdWiASuu59T7Q,2017,2017,alpha,C2874
You Want It Darker,You Want It Darker,Leonard Cohen,2016-10-21,284373,63,0.613,0.674,0.327,0.199,0.0756,-16.986,0.0574,108.995,0.494,4,4,0,spotify:track:5zb7npjQqoJ7Kcpq4yD9qn,2016,2017,alpha,C2926
Still In The Mood,Rattle Them Bones (Deluxe Edition),Big Bad Voodoo Daddy,2012-09-04,309066,0,0.603,0.743,0.27,0.0,0.117,-10.088,0.0334,120.06,0.378,4,1,1,spotify:track:6RulA39r1oICu3kG1bbPW6,2012,2017,alpha,C2960
String Reprise / Treaty,You Want It Darker,Leonard Cohen,2016-10-21,206933,40,0.827,0.137,0.112,0.799,0.099,-20.205,0.0456,73.528,0.0594,4,0,1,spotify:track:1h2ShZofwTeOhV5bDEIiNl,2016,2017,alpha,C2998
Aurora Borealis,Iron Squid I Original Soundtrack,In Uchronia,2012-05-05,169846,0,0.516,0.34,0.744,0.91,0.111,-12.233,0.0819,65.04,0.139,4,8,1,spotify:track:47b4eonOav6yoTIAuvC9nv,2012,2017,alpha,C3031
Les saintes,Jusqu'à la mer,Amélie-Les-Crayons,2012-10-08,141000,21,0.897,0.858,0.392,0.0,0.187,-7.49,0.0742,128.076,0.908,4,5,0,spotify:track:2VlBgdZQ3V1hszDwUZwf8U,2012,2017,alpha,C3039
Freed from Sanity,Iron Squid II Original Soundtrack,In Uchronia,2012-12-20,196028,0,0.00107,0.399,0.958,0.845,0.595,-9.244,0.11,160.334,0.194,3,8,1,spotify:track:4qXU8gUJy5KGBVfddM6nwD,2012,2017,alpha,C3043
Honky Tonk Of Wermland,Wermland,Detektivbyrån,2008-09-03,135426,0,0.501,0.581,0.739,0.00613,0.287,-4.829,0.0282,97.43,0.603,1,2,0,spotify:track:6IDSsDe2djAozaqGISYQ4T,2008,2017,alpha,C3135
Married Life,Up (Original Motion Picture Soundtrack),Michael Giacchino,2009-01-01,250573,68,0.97,0.278,0.0675,0.732,0.0812,-20.946,0.04,82.626,0.112,3,0,1,spotify:track:7iocNjLrxPHLl8njgRlv5U,2009,2017,alpha,C3147
REQUIN-TIGRE,VIEUX FRÈRES - Partie 1,Fauve,2014-02-03,267040,8,0.00435,0.588,0.813,0.0753,0.0864,-8.681,0.0365,114.999,0.174,4,10,0,spotify:track:7lhCDdhIpVbY44oG1krXtT,2014,2017,alpha,C3180
L'Auto-Stop - Olympia 1973,Mon Frère,Maxime Le Forestier,2011-01-01,184040,8,0.738,0.656,0.342,0.0,0.976,-10.533,0.049,83.978,0.667,4,7,1,spotify:track:7JtCGQswguOSJi7SAGeDef,2011,2017,alpha,C3183
Vleurgat,Sneeuwland,Oskar Schuster,2014-03-21,125681,57,0.988,0.702,0.187,0.898,0.0887,-21.138,0.0381,132.189,0.265,3,0,0,spotify:track:306BVMRpuuwzEEMjG1dWWR,2014,2017,alpha,C3283
Devouring Hazard,Iron Squid II Original Soundtrack,In Uchronia,2012-12-20,132888,0,0.223,0.605,0.896,0.779,0.101,-9.04,0.0462,135.025,0.526,4,4,0,spotify:track:74WHsINoxWaFFz502qMAY3,2012,2017,alpha,C3330
Hemvägen,E18 Album,Detektivbyrån,2008-05-02,251803,0,0.725,0.469,0.441,0.843,0.187,-9.361,0.0499,199.953,0.699,3,9,0,spotify:track:7IcZvMiXDZWxCu3SJw6Qkr,2008,2017,alpha,C3336
Dansbanan,E18 Album,Detektivbyrån,2008-05-02,232622,0,0.472,0.551,0.44,0.00425,0.0844,-8.489,0.0264,97.053,0.403,3,7,0,spotify:track:6KJ4kvGk5e55ZMUXMtdd2y,2008,2017,alpha,C3439
E18,Hemvägen,Detektivbyrån,2006-08-10,211360,0,0.69,0.576,0.726,0.418,0.0702,-8.156,0.0807,139.641,0.871,4,4,0,spotify:track:6toRbaAXrJulhv4ru4DAcm,2006,2017,alpha,C3476
Treaty,You Want It Darker,Leonard Cohen,2016-10-21,242333,46,0.824,0.368,0.18,0.00127,0.106,-17.869,0.0862,72.981,0.14,1,9,0,spotify:track:6SgVfpDBuqwuTicIPVHK8K,2016,2017,alpha,C3480
La Seine - Extrait de la bande originale un monstre à Paris,BOF Un Monstre A Paris (Limited Edition),-M-,2011-01-01,168133,50,0.543,0.741,0.655,7.18e-05,0.114,-7.664,0.0315,113.089,0.401,4,2,0,spotify:track:1q3AJNxFwFnwWpXiFsv6Nr,2011,2017,alpha,C3573
It Only Took A Kiss,Rattle Them Bones (Deluxe Edition),Big Bad Voodoo Daddy,2012-09-04,248640,0,0.668,0.904,0.214,0.0,0.0863,-13.878,0.0534,116.979,0.205,4,2,1,spotify:track:3IfmRCbhOqwWGSNPi9QzR5,2012,2017,alpha,C3590
Lulu's Back in Town,Shanghai'd,The Hot Sardines,2011-07-25,210066,20,0.737,0.624,0.359,0.262,0.188,-12.841,0.057,159.65,0.726,4,7,1,spotify:track:56bYdYfKMgG6txgMzZeqTY,2011,2017,alpha,C3738
It's Only A Paper Moon,Ella & Friends,Ella Fitzgerald,1996-01-01,156933,0,0.958,0.732,0.138,0.0,0.107,-14.28,0.0431,118.44,0.634,4,10,1,spotify:track:5CMw1IWB7JOpUY9nk54n1K,1996,2017,alpha,C3741
Underground,The Easy Way Out,Mariama,2012-09-24,251026,39,0.821,0.482,0.264,2.93e-06,0.115,-10.236,0.0338,111.629,0.442,4,9,0,spotify:track:0UDRshibuvPUviyfPO2bZd,2012,2017,alpha,C3792
Souffler,Vent debout,Tryo,2016-12-16,222440,0,0.16,0.874,0.732,0.0,0.31,-6.534,0.0577,106.015,0.955,4,5,0,spotify:track:3wf0W9o3cj2BtgzXeNXHBb,2016,2017,alpha,C3793
Hello,Hello,OMFG,2014-12-03,226307,63,0.0339,0.844,0.864,0.216,0.386,-4.483,0.0348,104.997,0.796,4,7,0,spotify:track:6BAnxKyld909yo6Pk1DO3r,2014,2017,alpha,C3822
Les gens qui doutent,Favourite Songs,Vincent Delerm,2007-10-29,216400,0,0.922,0.383,0.526,0.000813,0.764,-12.047,0.0872,94.824,0.32,3,2,0,spotify:track:7omjNuFBpAV55ebA86F43B,2007,2017,alpha,C3826
Wives And Lovers,Sinatra/Basie: The Complete Reprise Studio Recordings,Frank Sinatra,1962-12-10,166386,30,0.554,0.643,0.37,0.0,0.0907,-12.94,0.0385,63.408,0.584,4,10,0,spotify:track:1PeByFDJh7teNEZ8yJehh8,1962,2017,alpha,C3847
Mon petit doigt m'a dit (with Alizée),Enfantillages 2,Aldebert,2013-10-07,167320,38,0.301,0.746,0.615,0.0,0.128,-6.126,0.152,175.906,0.776,4,11,0,spotify:track:3i3eaXoBdsuCsXVs5IQXl6,2013,2017,alpha,C3892
