name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
The Blue Whale,The Hunt,Steven Price,2015,312013,41,0.576,0.171,0.282,0.92,0.0705,-16.262,0.0368,112.4,0.04,4,6,0,spotify:track:0llny9ylQqeIK0MCQ5XQ45,2015,2019,alpha,C591
Solomon Vandy,Blood Diamond (Original Motion Picture Soundtrack),James Newton Howard,2006-12-19,131586,46,0.0699,0.222,0.227,0.78,0.0789,-14.035,0.032,91.183,0.0325,5,9,0,spotify:track:2bx0bDhlf5i70c2NYjtahs,2006,2019,alpha,C610
Suns and Stars,Elevation,Really Slow Motion,2015-09-30,172152,49,0.00682,0.243,0.296,0.851,0.111,-13.513,0.0479,114.116,0.103,3,0,1,spotify:track:3larSaqXsJSDwxHILQ3dzG,2015,2019,alpha,C634
We Ride as One,Believe,James Paget,2015-10-25,235800,26,0.191,0.192,0.55,0.934,0.168,-7.54,0.034,124.971,0.0717,5,8,1,spotify:track:5pbgUnx1x7wcuqOTB3MhgH,2015,2019,alpha,C650
Enchantress,Vanquish,Two Steps from Hell,2016-12-02,497230,46,0.434,0.32,0.552,0.921,0.068,-6.493,0.0316,140.044,0.0944,4,7,0,spotify:track:1F2La2WnQKJKLWy2VuT5WO,2016,2019,alpha,C651
High C's,Vanquish,Two Steps from Hell,2016-12-02,339360,45,0.647,0.252,0.668,0.964,0.132,-5.906,0.0344,127.038,0.323,3,0,0,spotify:track:7cWFCRC9iuVBMldmdhzjZP,2016,2019,alpha,C657
Arrival to Earth,Transformers: The Score,Various Artists,2007-10-01,326773,64,0.549,0.103,0.384,0.897,0.111,-16.401,0.0556,79.262,0.0747,4,0,0,spotify:track:4u4VElxO7JM4IR4jR4TL1s,2007,2019,alpha,C714
Remember Not to Forget,Life,Audiomachine,2017-09-22,192714,0,0.157,0.338,0.224,0.905,0.0691,-16.952,0.0337,117.877,0.0535,3,5,1,spotify:track:3fBNZ5DHUuxesxfTxfB4Ik,2017,2019,alpha,C828
Beyond Love (feat. Lara Ausensi),Beyond Love (feat. Lara Ausensi),Iván Torrent,2018-03-16,253507,25,0.263,0.157,0.421,0.0249,0.122,-12.4,0.038,151.926,0.102,4,11,0,spotify:track:4D6iltDVd8ef5Hflxf7JUO,2018,2019,alpha,C892
Silent Running - Epic Trailer Version,Silent Running (Epic Trailer Version),Hidden Citizens,2015-06-01,235090,38,0.633,0.463,0.444,0.00171,0.101,-8.705,0.0416,109.944,0.158,4,10,1,spotify:track:3kn4R5eYVcmJQorI07PGL2,2015,2019,alpha,C966
Goodbye Brother,Game Of Thrones (Music From The HBO Series),Ramin Djawadi,2011-01-01,187280,57,0.714,0.17,0.0234,0.891,0.118,-28.042,0.0452,127.138,0.0326,4,3,1,spotify:track:5n44Y1e8exufbm9mmAvopf,2011,2019,alpha,C1056
Vulcan,Rubicon,James Paget,2015-07-04,130919,42,0.0371,0.464,0.708,0.973,0.109,-10.357,0.037,100.014,0.0776,4,6,0,spotify:track:5SJzhxjlYgue27PXmdGbFX,2015,2019,alpha,C1057
Homecoming,Tree of Life,Audiomachine,2013-07-16,194080,0,0.167,0.296,0.54,0.924,0.136,-12.053,0.0707,85.67,0.106,4,2,1,spotify:track:4NJBxsC2dzHrAbnS6ZuyU5,2013,2019,alpha,C1062
First Class,X-MEN: FIRST CLASS,Henry Jackman,2011-05-30,200226,54,0.74,0.534,0.487,0.885,0.109,-11.201,0.0302,112.989,0.237,4,10,1,spotify:track:5IWmdl33NNTLsKlLT6WSlh,2011,2019,alpha,C1175
Tadow - Edit,Tadow,Masego,27/07/2020,214880,39,0.693,0.542,0.543,4.37e-05,0.0951,-4.646,0.132,121.356,0.346,4,9,0,spotify:track:5RgNhmyaWYtuIioRVoQzMR,2020,2019,alpha,C1177
Tokyo Rain,39 Seconds,Marcus Warner,2018-12-15,321618,40,0.0822,0.283,0.457,0.916,0.102,-9.372,0.0382,112.491,0.0357,4,7,0,spotify:track:7kutPF54tDrhROVwm5r0C2,2018,2019,alpha,C1185
The Kings and Queens of Old,The Chronicles Of Narnia: Prince Caspian Original Soundtrack,Various Artists,2008-01-01,213080,24,0.961,0.189,0.0534,0.699,0.0847,-22.022,0.0418,66.633,0.0325,3,7,1,spotify:track:6v9BWYR1FkWJu5Nn52gcIp,2008,2019,alpha,C1214
"Ningu√©m, Ningu√©m",Sunset In The Blue,Melody Gardot,23/10/2020,217440,41,0.834,0.739,0.608,6.2e-06,0.13,-10.198,0.0979,115.902,0.639,4,7,0,spotify:track:6stz5s6FZ2zDVt1aVoWa9S,2020,2019,alpha,C1228
Go Beyond,Rubicon,James Paget,2015-07-04,266670,23,0.341,0.365,0.412,0.833,0.309,-10.602,0.0294,139.725,0.0545,4,5,0,spotify:track:4uMyAWhHnZbktu5o9MTqFN,2015,2019,alpha,C1240
Analytics,SimCity,EA Games Soundtrack,2013-02-12,188413,0,0.891,0.507,0.0621,0.946,0.0882,-26.243,0.0388,120.017,0.0388,4,0,1,spotify:track:6b2zRm9GQTaqH9rRGN2q9J,2013,2019,alpha,C1307
Ordained By God / Welcome To Kingsbridge,The Pillars Of The Earth (Original Television Soundtrack),Trevor Morris,2010-09-21,85720,12,0.448,0.154,0.194,0.918,0.157,-17.611,0.0412,81.376,0.0274,3,9,1,spotify:track:6rzhRETl9EtaPItwb7RpND,2010,2019,alpha,C1309
Kogan (feat. Felicia Farerre),"Classics, Vol. 2",Two Steps from Hell,2015-06-16,144558,26,0.139,0.105,0.816,0.0311,0.103,-5.222,0.0429,207.691,0.392,3,10,1,spotify:track:3nyr9NBrTjdNd2Ss5V2Lbx,2015,2019,alpha,C1340
The Last Stand,Archangel,Two Steps from Hell,2011-09-20,169823,37,0.207,0.193,0.876,0.0706,0.124,-6.616,0.0674,88.712,0.212,3,2,1,spotify:track:48kjkv8CzdZIW9hCMXE4VU,2011,2019,alpha,C1342
Crusader Of Glory,Best Of Epic Music,Erik Ekholm,2012-03-08,151372,20,0.00139,0.491,0.853,0.635,0.123,-7.025,0.0427,137.948,0.205,4,1,1,spotify:track:4glJp1kgHP7wZFZ89qDhzb,2012,2019,alpha,C1386
Extinction,Epic Soul Factory Vol. 2,Epic Soul Factory,2011-12-22,167750,7,0.376,0.408,0.646,0.882,0.139,-11.143,0.0398,75.005,0.41,4,8,1,spotify:track:3C6x4OxEV8SAJWSUCgY3GO,2011,2019,alpha,C1458
The Crescent Moon Chronicles,Petrichor,Jo Blankenburg,2019-03-29,187026,14,0.656,0.501,0.738,0.916,0.111,-11.965,0.0389,132.028,0.151,4,1,1,spotify:track:213u1yrxGdOMBcpRW6lWSa,2019,2019,alpha,C1468
Sunder,Battle Angel,Really Slow Motion,2016-03-18,403000,38,0.0591,0.34,0.466,0.403,0.0578,-13.668,0.0463,119.939,0.122,4,4,0,spotify:track:5K9OWXPMawKDukLBqCtX3P,2016,2019,alpha,C1485
The Day Will Come,The Walking Dead (Original Television Soundtrack),Bear McCreary,2017-10-20,177613,40,0.966,0.211,0.0763,0.872,0.126,-25.837,0.0343,108.132,0.0334,3,2,0,spotify:track:4tjeF7cfcy4q5vN1Yu7IAo,2017,2019,alpha,C1497
Shadow of Baar Dau,The Elder Scrolls Online: Morrowind (Original Game Soundtrack),Brad Derrick,2017-06-07,91201,33,0.81,0.142,0.228,0.843,0.106,-14.288,0.0404,79.66,0.0383,3,5,1,spotify:track:3W9hRxI1VDZcvBLX3VwaEa,2017,2019,alpha,C1521
Sam at the Lake,Transformers: The Score,Various Artists,2007-10-01,118040,33,0.747,0.769,0.387,0.867,0.0898,-19.458,0.267,174.931,0.666,4,10,1,spotify:track:64YCu2l8EaH2jQxxTNh8Os,2007,2019,alpha,C1523
Resurgam,Poldark: Music from the TV Series,Anne Dudley,2015-06-08,204173,33,0.841,0.119,0.228,0.914,0.1,-13.243,0.0346,82.054,0.0396,3,5,0,spotify:track:204TAZoPCdHAY0uWGjRnlE,2015,2019,alpha,C1566
Emotional,"Awesome Songs, Vol. 2",Morninglightmusic,2017-10-02,161280,39,0.667,0.582,0.585,0.958,0.144,-15.475,0.0436,124.97,0.0325,4,11,0,spotify:track:6xTWifgVsWjmkrPk6SUjis,2017,2019,alpha,C1577
Wintersong,Wintersong,Marcus Warner,2017-12-20,182565,0,0.312,0.282,0.454,0.975,0.15,-7.155,0.0304,103.891,0.0682,4,10,0,spotify:track:59G5EXxa2yL4LgjByfgVdM,2017,2019,alpha,C1616
Carried Home,39 Seconds,Marcus Warner,2018-12-15,243120,33,0.0962,0.362,0.749,0.0,0.161,-4.898,0.0459,95.981,0.304,4,6,0,spotify:track:5LfzdfBtaNgeLAWTsFGDox,2018,2019,alpha,C1682
Race to Durango,Dragon,Two Steps from Hell,2019-01-18,245764,42,0.146,0.458,0.634,0.915,0.0484,-7.335,0.0356,117.002,0.444,4,2,1,spotify:track:7EvkzDRYiShZsY0Gt8JrJv,2019,2019,alpha,C1735
Family Moments,Tree of Life,Sound Adventures,2017-11-10,177045,45,0.931,0.175,0.219,0.867,0.102,-13.377,0.0381,157.804,0.157,3,8,1,spotify:track:5BFcG9RvwaY9drqHOyXohf,2017,2019,alpha,C1848
√î Solitude,Birds On a Wire,Rosemary Standley,31/03/2014,378880,30,0.917,0.356,0.118,0.047,0.118,-14.487,0.0324,62.281,0.144,3,5,0,spotify:track:2OpvPBcH0O6qJrQaFuPWDc,2014,2019,alpha,C1858
The Streets of Whiterun,The Elder Scrolls V: Skyrim: Original Game Soundtrack,Jeremy Soule,2013-01-31,244842,63,0.943,0.0686,0.186,0.889,0.108,-17.679,0.0346,75.481,0.0363,3,1,0,spotify:track:18CctEeOpjEDIAvWM5S7RE,2013,2019,alpha,C1909
Jimmy,En attendant l’album,L.E.J,2015-12-04,235426,39,0.852,0.71,0.31,0.0,0.156,-10.937,0.0407,119.89,0.504,4,6,0,spotify:track:2EhBnIu29agGDKaHYWieBC,2015,2019,alpha,C1922
Paladin's Light,Epic Soul Factory Vol. 2,Epic Soul Factory,2011-12-22,175384,22,0.061,0.372,0.393,0.954,0.115,-12.604,0.0329,129.985,0.179,4,7,0,spotify:track:0LSkypDTgmMu1U09D61W38,2011,2019,alpha,C2027
Autobots,Transformers: The Score,Various Artists,2007-10-01,153026,57,0.572,0.392,0.492,0.959,0.109,-14.757,0.057,80.016,0.175,3,7,0,spotify:track:1hQMzVXdoDZXcO16GOhWc5,2007,2019,alpha,C2045
Grazelands Dawn (feat. Jeremy Soule),The Elder Scrolls Online: Morrowind (Original Game Soundtrack),Brad Derrick,2017-06-07,301377,43,0.818,0.14,0.218,0.75,0.111,-15.338,0.0396,141.452,0.0392,3,7,0,spotify:track:4dCOHVQRRay8ldlP4TtCI1,2017,2019,alpha,C2054
Havana (feat. Young Thug),Camila,Camila Cabello,2018-01-12,217306,82,0.184,0.765,0.523,3.56e-05,0.132,-4.333,0.03,104.988,0.394,4,2,1,spotify:track:1rfofaqEpACxVEHIZBJe6W,2018,2019,alpha,C2084
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,85,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,0.562,4,7,1,spotify:track:2Fxmhks0bxGSBdJ92vM42m,2019,2019,alpha,C2085
Mother's Lullaby,Awakening,Sound Adventures,2017-11-24,199213,10,0.79,0.132,0.349,0.472,0.101,-11.29,0.0367,77.416,0.0894,3,4,0,spotify:track:7oszDKTc7YocJ1ypRBHMsx,2017,2019,alpha,C2107
Garador's Flight,Elysium,Jo Blankenburg,2012-07-31,169187,45,0.645,0.15,0.738,0.969,0.0787,-10.055,0.0733,179.98,0.351,3,2,0,spotify:track:0qpmIPWHjZLqgov5wzdESA,2012,2019,alpha,C2113
You're Everything,Light As A Feather,Chick Corea,01/01/1973,314733,38,0.88,0.45,0.322,0.0423,0.0849,-17.307,0.0553,137.706,0.138,4,11,0,spotify:track:1ezz4zLDNIrtjul2PnWf46,1973,2019,alpha,C2130
Dragon,Dragon,Two Steps from Hell,2019-01-18,223992,35,0.018,0.333,0.765,0.0108,0.103,-8.483,0.0793,134.033,0.04,4,2,0,spotify:track:4wnLWNl08ugaU7PbenbQ4f,2019,2019,alpha,C2141
"No Retreat, No Surrender",Worlds of Wonder,Audiomachine,2017-04-14,204022,0,0.0208,0.384,0.539,0.914,0.109,-11.177,0.0469,124.078,0.0543,4,6,0,spotify:track:03yRo6plDTtKxtTrSk3qXH,2017,2019,alpha,C2164
A Land of War and Poetry (feat. Jeremy Soule),The Elder Scrolls Online: Morrowind (Original Game Soundtrack),Brad Derrick,2017-06-07,241153,42,0.3,0.388,0.526,0.826,0.109,-12.14,0.0356,99.965,0.093,3,9,0,spotify:track:4wNhTgJbhVvbijqd1L4azW,2017,2019,alpha,C2165
Passion of Victory,A Hero Will Rise,Future World Music,2012-12-22,140000,40,0.245,0.225,0.825,0.659,0.175,-9.0,0.0478,127.087,0.178,3,5,0,spotify:track:2KyGjQjeY1h8uZx5h40BKr,2012,2019,alpha,C2172
Reaper's Coast,Divinity: Original Sin 2 (Original Soundtrack),Borislav Slavov,2018-03-23,226659,2,0.979,0.123,0.0792,0.774,0.111,-21.867,0.0416,174.108,0.0392,3,4,0,spotify:track:60OoAy8YumVv3YnSQVblTe,2018,2019,alpha,C2291
Majestic,Cinematic Emotions & Drama,Liquid Cinema,2013-11-07,159539,0,0.326,0.0941,0.572,0.909,0.112,-11.475,0.0419,85.812,0.116,4,8,0,spotify:track:1DqwNexvwMV742ye8QLxlj,2013,2019,alpha,C2350
King of All Kings,Colonization,Soundcritters,2012-12-01,206100,29,0.747,0.271,0.463,0.925,0.121,-13.13,0.0396,150.0,0.0953,3,2,0,spotify:track:2FK3ZxatDCi1Oiylpqt3SY,2012,2019,alpha,C2371
Flight Of The Silverbird,Battlecry,Two Steps from Hell,2015-04-28,201793,57,0.00182,0.415,0.922,0.854,0.0888,-7.043,0.0819,138.086,0.226,4,5,1,spotify:track:2k2Pwkt3Fqowcve91PiH4g,2015,2019,alpha,C2372
Disse Algu√©m (All Of Me),Brasil,Jo√£o Gilberto,1981,317800,33,0.911,0.664,0.0345,1.55e-05,0.171,-22.058,0.0429,124.628,0.399,4,6,0,spotify:track:1kWrN1czJgzSLsGdKIKys7,1981,2019,alpha,C2461
Renascence,Kaleidoscope,Jo Blankenburg,2015-06-25,181120,0,0.256,0.189,0.319,0.953,0.113,-13.694,0.0309,66.033,0.129,4,7,0,spotify:track:0KKny5zeW9kkUh3gy8dyw0,2015,2019,alpha,C2508
Karmaprana,Karmaprana,Fakear,2017-11-03,233280,35,0.0256,0.653,0.633,0.00562,0.0647,-8.029,0.0915,92.999,0.125,4,8,0,spotify:track:1Z95cbaVBKJklH8sMd63BY,2017,2019,alpha,C2618
Throw Off the Bowlines,Believe,James Paget,2015-10-25,250558,40,0.414,0.339,0.427,0.963,0.133,-9.343,0.0296,79.961,0.0696,4,0,0,spotify:track:4Vyq5ZcFt4ejTgYKILTfyK,2015,2019,alpha,C2673
Birth of a Hero,"Classics, Vol. 1",Two Steps from Hell,2013-06-11,135373,35,0.569,0.41,0.531,0.627,0.0546,-7.018,0.0353,125.061,0.1,4,0,0,spotify:track:6TTI5gNPuQZ0a2nAt4v8cN,2013,2019,alpha,C2682
Making Water,The Martian: Original Motion Picture Score,Harry Gregson-Williams,2015-09-30,158160,50,0.826,0.495,0.335,0.873,0.104,-18.848,0.0494,115.952,0.0384,4,10,1,spotify:track:0AeUTVVGVWgwPCpPGAm6sT,2015,2019,alpha,C2740
Heroic Opportunities,Morrow Forge,Soundcritters,2013-06-04,160803,41,0.226,0.462,0.448,0.925,0.122,-11.138,0.0279,99.952,0.242,4,0,1,spotify:track:6nKOXDtfpOWJlC18izYwQI,2013,2019,alpha,C2760
Moonlight Sonata - Epic Trailer Version,Revivals,Hidden Citizens,2018-02-23,194400,49,0.347,0.303,0.551,0.608,0.112,-8.745,0.042,149.94,0.159,3,2,0,spotify:track:3jqcJNacs1yDhtMk0wckxv,2018,2019,alpha,C2772
À peu près,À peu près,Pomme,2017-10-06,206106,49,0.407,0.456,0.658,5.78e-06,0.2,-7.036,0.0336,96.339,0.289,3,9,0,spotify:track:65h4yduK6bShDuahteRxgR,2017,2019,alpha,C2817
Lone Survivor,Lone Survivor (Original Motion Picture Soundtrack),Explosions In The Sky / Steve Jablonsky,2013-12-23,217997,28,0.852,0.273,0.145,0.948,0.0812,-21.57,0.0379,142.689,0.034,4,7,1,spotify:track:3aSZIgvkCIBa9sM1ChwHk3,2013,2019,alpha,C2821
Dance of the Druids (feat. Raya Yarbrough),"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",Bear McCreary,2015-02-10,278946,58,0.438,0.179,0.341,0.659,0.126,-14.183,0.0475,139.91,0.0369,3,9,0,spotify:track:39IOkz6LpC1qc5Wnt0T07r,2015,2019,alpha,C2907
Même robe qu'hier,À peu près,Pomme,2017-10-06,165880,43,0.293,0.548,0.771,0.00131,0.11,-5.952,0.043,97.006,0.543,4,0,1,spotify:track:5O8z1ApJ5LQiAwWXnaNOU4,2017,2019,alpha,C3033
River Man,Freedom & Surrender,Lizz Wright,01/01/2015,332146,28,0.509,0.4,0.398,0.0134,0.108,-10.184,0.0295,114.069,0.156,5,5,0,spotify:track:7iMoHcQI7dE0l8XfejXAdX,2015,2019,alpha,C3042
Nameless Order,The Great Wall (Original Motion Picture Soundtrack),Ramin Djawadi,2016,266893,18,0.454,0.26,0.613,0.946,0.116,-11.063,0.113,129.784,0.0965,4,2,0,spotify:track:2nFN8EKWMJ2Ypa2J7dfFhQ,2016,2019,alpha,C3060
The Hero Within,Rubicon,James Paget,2015-07-04,251404,41,0.00326,0.427,0.626,0.485,0.221,-8.023,0.0344,124.964,0.0398,4,1,1,spotify:track:4nc8p6KuyOSlNS0oZazqKk,2015,2019,alpha,C3084
As Time Goes By (Piano Version),100 Piano Classics: In the Lounge,London Music Works,2012-11-26,264108,0,0.985,0.402,0.099,0.91,0.123,-21.001,0.0395,69.421,0.0725,5,0,0,spotify:track:0d3Dd9pmhaoavct33FiKDj,2012,2019,alpha,C3114
Autumn Leaves,Summerwind,Lars Danielsson,28/09/2018,237984,36,0.974,0.37,0.0548,0.112,0.0952,-18.349,0.0385,65.25,0.376,4,7,0,spotify:track:5rXJ6iWGWLEOBHGtdBvDlV,2018,2019,alpha,C3129
"The Breaking of the Fellowship (feat. ""In Dreams"")",The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),Howard Shore,2001-11-19,440800,61,0.934,0.131,0.137,0.485,0.087,-20.553,0.0387,78.577,0.0465,4,2,1,spotify:track:1ykbtFnlIjmIFnZ8j6wg6i,2001,2019,alpha,C3130
The Enchantress White,Collection 8,Peter Crowley,2018-08-15,271998,16,0.336,0.433,0.769,1.1e-05,0.173,-4.345,0.0369,134.949,0.45,4,6,0,spotify:track:7gw0FZGz0Y8N0KtwfeUa7d,2018,2019,alpha,C3139
Angel's Flight,Awakening,Sound Adventures,2017-11-24,204798,39,0.178,0.35,0.599,0.567,0.0994,-9.724,0.0618,119.641,0.0969,4,10,0,spotify:track:7zTte1M5Ku0GsblNBXucLP,2017,2019,alpha,C3145
For the Win,SkyWorld,Two Steps from Hell,2012-10-27,132103,54,0.0627,0.453,0.928,0.907,0.0605,-7.773,0.062,116.97,0.304,4,5,1,spotify:track:34x22hY9CKf3ZoPjQwZSgc,2012,2019,alpha,C3179
Beyond the Bounds of Joy,Nemesis,Sound Adventures,2016-01-04,235308,42,0.00286,0.53,0.609,0.937,0.227,-8.328,0.0316,129.948,0.364,4,7,1,spotify:track:2gcEzw1WV1WZ0GhKL60FrV,2016,2019,alpha,C3187
Torsion,Big Sky,Mark Petrie,2018-11-30,177429,40,0.0352,0.18,0.424,0.672,0.111,-13.936,0.0473,143.7,0.183,3,9,0,spotify:track:4E62OnUley4mPpoR3FAFKc,2018,2019,alpha,C3256
Across the Drift (Riftborn Theme),Endless Space 2 (Original Video Game Soundtrack),FlyByNo,2017-05-18,403078,0,0.905,0.488,0.115,0.929,0.0727,-19.647,0.0332,75.986,0.0404,4,7,0,spotify:track:4GpPB1CsqP8muge0wzvwiT,2017,2019,alpha,C3383
Je t'Adore,Arcadia,Eurielle,2015-12-05,249346,0,0.686,0.215,0.265,0.000607,0.149,-12.491,0.0313,94.467,0.0592,4,8,1,spotify:track:6XILYLWcQF2rnq6EQrjqhQ,2015,2019,alpha,C3411
"Gerudo Valley (From ""The Legend of Zelda: Ocarina of Time"")",The Essential Games Music Collection Vol.2,London Music Works,2018-04-20,214175,0,0.889,0.288,0.477,0.929,0.116,-13.339,0.0357,154.647,0.414,4,7,1,spotify:track:5ch4hdTUSjfHf6YI8dsM2m,2018,2019,alpha,C3416
"""Mannix - From """"Mannix"""" Soundtrack""",Mannix (Themes From The Original Score Of The Paramount Television Show),Lalo Schifrin,01/01/1969,147106,28,0.58,0.411,0.573,2.43e-06,0.0974,-10.209,0.0979,102.701,0.82,4,7,0,spotify:track:7CJ2efgatbf1rQNGANdmzG,1969,2019,alpha,C3426
The Door in the Air,The Chronicles Of Narnia: Prince Caspian Original Soundtrack,Various Artists,2008-01-01,472560,21,0.957,0.0691,0.0758,0.891,0.306,-22.468,0.041,63.283,0.0338,4,7,1,spotify:track:0ecEYrwBg3ooX2UpyFP62f,2008,2019,alpha,C3455
Light of Nibel (feat. Aeralie Brighton),Ori and the Blind Forest (Original Soundtrack),Gareth Coker,2015-03-10,259081,48,0.16,0.248,0.507,0.889,0.172,-11.68,0.0373,79.54,0.054,4,9,1,spotify:track:79aotvPXTlHbZ8MvoxhqAE,2015,2019,alpha,C3565
Destination Tortuga,Set Sail for the Golden Age,Antti Martikainen,2016-01-22,344264,37,0.00278,0.391,0.719,0.403,0.174,-7.766,0.0485,150.018,0.302,4,5,1,spotify:track:4pQ2v3y8h3l19Ok7VI7upb,2016,2019,alpha,C3636
Prince Caspian Flees,The Chronicles Of Narnia: Prince Caspian Original Soundtrack,Various Artists,2008-01-01,273786,24,0.288,0.239,0.707,0.954,0.0792,-10.339,0.0657,78.675,0.147,4,7,0,spotify:track:3FOW10OG9B6iOjqbzptVxL,2008,2019,alpha,C3673
Ezio's Family,Assassin's Creed 2 (Original Game Soundtrack),Jesper Kyd,2009-11-16,237900,65,0.81,0.375,0.344,0.776,0.0682,-12.561,0.0335,126.06,0.106,4,2,0,spotify:track:05UMQXFCsa9oPnLgfJHVyF,2009,2019,alpha,C3779
Eshkeri: Septimus,Stardust - Music From The Motion Picture,Ilan Eshkeri,2007-01-01,82480,49,0.173,0.325,0.67,0.889,0.115,-12.203,0.0558,154.068,0.142,1,7,1,spotify:track:00EtxZFPtSNzHFSp8hZMIh,2007,2019,alpha,C3819
