name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Married Life,Up! Original Soundtrack,Various Artists,2009-01-01,250573,48,0.971,0.277,0.0657,0.852,0.0828,-21.08,0.0398,82.513,0.107,3,0,1,spotify:track:402diT3eJMfTvITPdyCxuM,2009,2018,alpha,C1862
Suis-moi,Suis-moi,Cyrille Aimee,2016-06-17,182278,0,0.688,0.878,0.304,0.0,0.241,-13.296,0.141,79.049,0.524,4,0,1,spotify:track:4HWsG9xQfXGFon8zKDZFjJ,2016,2018,alpha,C1877
Until The Real Thing Comes Along,French Fries & Champagne,The Hot Sardines,2016-06-17,289480,0,0.855,0.543,0.148,0.0631,0.126,-13.119,0.032,71.888,0.235,4,0,1,spotify:track:49d3VU8VjdtTEZetfpByKn,2016,2018,alpha,C1878
Amen Omen,Diamonds On The Inside,Ben Harper,2003-01-01,351160,15,0.62,0.598,0.493,1.13e-06,0.102,-7.634,0.0269,142.208,0.526,4,0,1,spotify:track:6SRQzyVWDiok3qwhONV67K,2003,2018,alpha,C2082
Burning Around,One Day One Beat,Ours Samplus,2014-06-06,212666,16,0.0194,0.725,0.313,0.225,0.131,-11.887,0.0482,90.014,0.344,4,6,1,spotify:track:2ohMU0kwXiip9YCrLWOsJM,2014,2018,alpha,C2094
Japan,Hachi: A Dog's Tale (Original Motion Picture Soundtrack),Jan A.P. Kaczmarek,2010-01-01,207920,0,0.974,0.206,0.19,0.928,0.116,-19.217,0.0367,75.044,0.0557,4,9,0,spotify:track:7IBxMys3lgbfICxNb7sn6d,2010,2018,alpha,C2154
Morning Love,The Monarch and the Viceroy,Carlos Cipa,2012-06-15,162000,0,0.987,0.307,0.252,0.901,0.0777,-15.307,0.0384,78.961,0.491,4,0,0,spotify:track:2nHggcJxXk5uMlbGsnVG5Y,2012,2018,alpha,C2185
Swing Gitan,The Django Reinhardt Festival - Gypsy Swing!,Dorado Schmitt,2006,253306,23,0.687,0.634,0.51,0.376,0.718,-12.049,0.0385,136.328,0.769,4,0,0,spotify:track:5wTWp49MAaznyiOjel4Rg1,2006,2018,alpha,C2211
Havana (feat. Young Thug),Camila,Camila Cabello,2018-01-12,217306,82,0.184,0.765,0.523,3.56e-05,0.132,-4.333,0.03,104.988,0.394,4,2,1,spotify:track:1rfofaqEpACxVEHIZBJe6W,2018,2018,alpha,C2249
Summer,Kikujiro (Original Motion Picture Soundtrack),Joe Hisaishi,2001,386026,0,0.942,0.35,0.198,0.934,0.154,-16.744,0.0373,83.075,0.157,4,9,1,spotify:track:6qJecSKi2cSMXUmY3RXRlP,2001,2018,alpha,C2288
La foule,de l'accordeoniste a milord,Édith Piaf,1986,178840,63,0.779,0.478,0.389,6.66e-06,0.193,-8.54,0.0546,89.765,0.61,3,4,0,spotify:track:2xZfPZxInlDXDKc6NDts8Z,1986,2018,alpha,C2345
Galway Girl,÷ (Deluxe),Ed Sheeran,2017-03-03,170826,81,0.0735,0.624,0.876,0.0,0.327,-3.374,0.1,99.943,0.781,4,9,1,spotify:track:0afhq8XCExXpqazXczTSve,2017,2018,alpha,C2369
Biking Is Better,Wintergatan,Wintergatan,2013-04-24,208269,0,0.471,0.555,0.521,9.22e-05,0.325,-8.6,0.0337,179.893,0.981,3,4,0,spotify:track:5Vh49m56fayVaBfZo5OzDQ,2013,2018,alpha,C2418
Something Just Like This,Something Just Like This,The Chainsmokers,2017-02-22,247626,75,0.0306,0.607,0.649,2.46e-05,0.174,-6.695,0.0362,102.996,0.505,4,11,0,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,2017,2018,alpha,C2419
Si facile,Comment c'est loin,Casseurs Flowters,2015-12-09,236733,58,0.885,0.683,0.326,0.0,0.132,-9.795,0.0716,96.796,0.641,4,10,1,spotify:track:7GfmLz1shp0aMwkPYHan0y,2015,2018,alpha,C2430
It's Only a Paper Moon - 2000 Remastered Version,Lady Be Good,Ella Fitzgerald,2000-10-24,156000,17,0.984,0.702,0.22,0.0,0.12,-11.0,0.0355,118.165,0.641,4,10,1,spotify:track:4Oj6hBF8l0nfFsROjXHagV,2000,2018,alpha,C2575
The Greatest Show,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2017-12-08,302146,73,0.000239,0.417,0.824,0.0545,0.0725,-7.36,0.105,157.92,0.4,4,11,0,spotify:track:4ylWMuGbMXNDgDd8lErEle,2017,2018,alpha,C2579
Hoppípolla,Takk...,Sigur Rós,2005-08-22,270013,58,0.0356,0.312,0.543,0.225,0.128,-9.875,0.0308,140.109,0.178,4,11,1,spotify:track:6eTGxxQxiTFE6LfZHC33Wm,2005,2018,alpha,C2628
NaaNaaNaa - Live In Brooklyn / 2014,The Revival (Live),Cory Henry,2016-02-18,414426,0,0.305,0.778,0.556,0.000524,0.532,-11.683,0.188,97.892,0.694,4,8,1,spotify:track:14WuYhrLUQ8kD2gtqMBXZU,2016,2018,alpha,C2630
Emmène-moi,Bruxelles,Boulevard des Airs,2015-06-01,198866,0,0.632,0.85,0.579,4.48e-06,0.351,-7.957,0.0502,110.044,0.614,4,2,0,spotify:track:5pOUyuzdyAwv0k9oiNOnS9,2015,2018,alpha,C2658
Diga Diga Doo,Rattle Them Bones (Deluxe Edition),Big Bad Voodoo Daddy,2012-09-04,255680,0,0.284,0.762,0.67,0.00432,0.0945,-6.791,0.197,118.912,0.547,4,0,1,spotify:track:3ALriiOrBSs4eyhurDrlg0,2012,2018,alpha,C2739
Fastajazz,One Day One Beat,Ours Samplus,2014-06-06,201869,35,0.294,0.742,0.458,0.552,0.073,-10.038,0.0441,91.856,0.215,4,6,0,spotify:track:43YFhkGZgj8Q59AgAYssSP,2014,2018,alpha,C2746
Polish Lullaby,Deltas,Chapelier Fou,2014-09-22,164941,0,0.971,0.382,0.0985,0.976,0.177,-16.074,0.0386,127.834,0.19,3,5,0,spotify:track:02vpbhaJkXVxBjen3TbDq2,2014,2018,alpha,C2752
La bonne pomme,L'expédition,Les Cowboys Fringants,2008-09-23,209986,0,0.455,0.633,0.665,0.000264,0.366,-6.566,0.0274,134.972,0.863,4,4,0,spotify:track:672PQyQ9XR2gsecnzaS1uK,2008,2018,alpha,C2764
Whatever It Takes,Evolve,Imagine Dragons,2017-06-23,201240,0,0.0429,0.675,0.649,0.0,0.128,-4.953,0.0315,134.955,0.537,4,1,1,spotify:track:4IWAyPf1KMq7JCyGeCjTeH,2017,2018,alpha,C2766
Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,1978-11-10,209413,85,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,156.295,0.609,4,5,1,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,1978,2018,alpha,C2810
Mountains - Acoustic,Many of Horror,Biffy Clyro,2010-01-18,228093,26,0.844,0.565,0.395,0.00107,0.107,-9.482,0.0292,73.957,0.185,4,1,1,spotify:track:39hdAwtHnL2KqNLmuSMe0n,2010,2018,alpha,C2816
Les saintes,Jusqu'à la mer,Amélie-Les-Crayons,2012-10-08,141000,21,0.897,0.858,0.392,0.0,0.187,-7.49,0.0742,128.076,0.908,4,5,0,spotify:track:2VlBgdZQ3V1hszDwUZwf8U,2012,2018,alpha,C2953
Petite Fleur,The Hot Sardines,The Hot Sardines,2014-10-07,205733,38,0.843,0.601,0.241,0.0175,0.107,-13.978,0.0391,117.231,0.244,4,7,1,spotify:track:7EqNQesWLU5NSxVplKoK1b,2014,2018,alpha,C2970
Someone In The Crowd,La La Land (Original Motion Picture Soundtrack),Justin Hurwitz,2016-12-09,259613,64,0.0906,0.616,0.538,8.98e-06,0.192,-9.165,0.17,127.948,0.278,4,0,0,spotify:track:39ncDMVidHOeQgeC5anYZM,2016,2018,alpha,C2997
Sur le fil,La fuite en avant,Debout Sur Le Zinc,2011-10-03,200773,0,0.133,0.608,0.852,0.00031,0.0631,-4.532,0.0378,110.115,0.761,4,9,0,spotify:track:4g6fCkPXOXRg69zmxZDNpt,2011,2018,alpha,C3014
Perfect,÷ (Deluxe),Ed Sheeran,2017-03-03,263400,90,0.163,0.599,0.448,0.0,0.106,-6.312,0.0232,95.05,0.168,3,8,1,spotify:track:0tgVpDi06FyKpA1z0VMD4v,2017,2018,alpha,C3021
Bailando - English Version,SEX AND LOVE (Deluxe),Enrique Iglesias,2014-01-01,243213,27,0.0791,0.717,0.851,0.0,0.0652,-3.507,0.0957,90.971,0.955,4,7,1,spotify:track:3S5c3MCOhanWsUKOMccLaO,2014,2018,alpha,C3149
Dégénérations / Le reel du fossé,En Famille,Mes Aïeux,2004-05-26,324786,50,0.378,0.549,0.721,0.0,0.0935,-6.695,0.104,98.861,0.873,4,7,0,spotify:track:3WgK1nC3pQmJ9UtBF4oNMR,2004,2018,alpha,C3153
Le bruit,Dimanche,Oldelaf,2014-01-27,151633,31,0.332,0.845,0.558,0.0,0.0537,-4.799,0.0688,106.025,0.966,4,0,1,spotify:track:5k8pFRjPxoBxfToIYGEqRs,2014,2018,alpha,C3169
I Love You,The Golden Age,Woodkid,2013,229301,0,0.0518,0.55,0.744,0.00031,0.0851,-7.746,0.0379,145.97,0.459,4,5,0,spotify:track:1RirRxKaHCoCBTovVni9Uk,2013,2018,alpha,C3181
Les sablons,Les valses invisibles,Oskar Schuster,2012-03-26,162750,42,0.971,0.446,0.138,0.937,0.158,-22.686,0.0411,110.053,0.258,4,7,1,spotify:track:1hOtupxQB8hDkVMyadQQfl,2012,2018,alpha,C3228
Entre deux taxis,L'expédition,Les Cowboys Fringants,2008-09-23,212693,46,0.296,0.714,0.66,0.000143,0.174,-6.195,0.0326,118.957,0.946,4,4,0,spotify:track:1Dz5IdqyMkhs1gTm3lKIym,2008,2018,alpha,C3297
I Wanna Be Like You,This Beautiful Life,Big Bad Voodoo Daddy,1999-01-01,220357,0,0.339,0.68,0.801,4.74e-05,0.0358,-5.262,0.0548,101.858,0.925,4,11,0,spotify:track:1haJ0HTS4YvxDgoaEmOsPQ,1999,2018,alpha,C3301
Salento,Plaisirs d'amour,René Aubry,1998-10-09,345200,41,0.892,0.705,0.352,0.531,0.0762,-12.43,0.0292,100.023,0.394,4,4,0,spotify:track:455W8OlFWrvEKg4l8JllIr,1998,2018,alpha,C3350
Les gens qui doutent,Favourite Songs,Vincent Delerm,2007-10-29,216400,0,0.922,0.383,0.526,0.000813,0.764,-12.047,0.0872,94.824,0.32,3,2,0,spotify:track:7omjNuFBpAV55ebA86F43B,2007,2018,alpha,C3413
À nos souvenirs,À nos souvenirs,Trois Cafés Gourmands,2018-07-06,193373,0,0.77,0.799,0.583,0.0,0.112,-10.967,0.369,133.763,0.686,4,4,1,spotify:track:07hD8enBYY6mo2Mkyo8A8V,2018,2018,alpha,C3447
True Sorry,Illusions,Ibrahim Maalouf,2013-11-05,291303,55,0.585,0.288,0.454,0.882,0.177,-7.639,0.0369,123.143,0.0792,4,4,0,spotify:track:5EzGOkUwkRUXYAyvjlEHah,2013,2018,alpha,C3490
Detective Johannsen,Scary Goldings,Scary Goldings,2018-07-23,209159,0,0.48,0.485,0.752,0.944,0.311,-7.597,0.0441,176.768,0.528,4,11,0,spotify:track:12U2hcXjDZn0eWLbLYT7i3,2018,2018,alpha,C3568
Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,89,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,0.931,4,1,0,spotify:track:7qiZfU4dY1lWllzX7mPBI3,2017,2018,alpha,C3607
Liquid Spirit,Liquid Spirit (Deluxe Version),Gregory Porter,2013-01-01,215733,44,0.0682,0.733,0.634,0.000585,0.11,-7.25,0.224,102.894,0.691,4,11,0,spotify:track:7DQcGpdPV9LoGa93SwM5FX,2013,2018,alpha,C3653
Iron,The Golden Age,Woodkid,2013,201562,0,0.0657,0.664,0.7,0.67,0.0828,-7.042,0.0555,130.086,0.556,4,8,1,spotify:track:4VHAQdq20pZajSXoD58OrL,2013,2018,alpha,C3720
De la noirceur naît la beauté,4488 de l'amour,Les sœurs Boulay,2015-10-16,112840,22,0.897,0.319,0.0836,0.0,0.575,-15.724,0.055,82.663,0.0563,3,11,0,spotify:track:0kudbGQ73fnY4fwlcftoQh,2015,2018,alpha,C3754
Little Talks,My Head Is An Animal,Of Monsters and Men,2012-01-01,266600,82,0.0206,0.457,0.757,0.0,0.146,-5.177,0.032,102.961,0.417,4,1,1,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,2012,2018,alpha,C3773
Train de vie,L'expédition,Les Cowboys Fringants,2008-09-23,167026,25,0.855,0.674,0.351,0.0591,0.074,-11.447,0.036,82.043,0.738,4,5,1,spotify:track:0EW3J9XF1cawg6VNFCttqW,2008,2018,alpha,C3776
Pause,The Seduction Of Claude Debussy,The Art Of Noise,28/06/1999,150000,0,0.984,0.157,0.254,0.0661,0.276,-15.41,0.0394,156.875,0.0378,1,6,0,spotify:track:1bW2yI7omY0wRtTxp61gDt,1999,2018,alpha,C3803
Libella Swing,The Art Of Sampling (Deluxe Version),Parov Stelar,2013-01-01,245786,33,0.031,0.86,0.736,0.89,0.228,-7.582,0.0501,124.015,0.493,4,9,1,spotify:track:4JCXjfuLxoQF88CONYTVdg,2013,2018,alpha,C3814
It Only Took A Kiss,Rattle Them Bones (Deluxe Edition),Big Bad Voodoo Daddy,2012-09-04,248640,0,0.668,0.904,0.214,0.0,0.0863,-13.878,0.0534,116.979,0.205,4,2,1,spotify:track:3IfmRCbhOqwWGSNPi9QzR5,2012,2018,alpha,C3850
A Lovely Night,La La Land - The Complete Musical Experience,Various Artists,2017-02-24,239813,0,0.315,0.297,0.502,0.00126,0.141,-8.782,0.0502,165.49,0.473,4,7,1,spotify:track:2r38OUmbvOul0y7QgPWgOW,2017,2018,alpha,C3851
Something Good,An Awesome Wave,alt-J,2012-05-28,218240,0,0.728,0.68,0.588,0.499,0.0791,-10.36,0.0296,108.994,0.521,4,7,1,spotify:track:4JVSkSJAKbSlwkSepkXcK6,2012,2018,alpha,C3857
