name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Honeysuckle Rose,Taking A Chance On Love,Jane Monheit,2004,217386,39,0.608,0.585,0.357,0.0,0.104,-10.453,0.0864,171.767,0.61,4,8,1,spotify:track:4LIw2QRvZWvtV48O92yfKu,2004,2018,beta,C462
Vesoul,J'Arrive (Vol.12),Jacques Brel,1968,186533,58,0.59,0.506,0.823,7.09e-05,0.109,-3.52,0.0607,111.604,0.886,3,1,0,spotify:track:2F94KDtJjCdzZYCQWBliRC,1968,2018,beta,C469
Nocturne in F Minor (Opus 55 #1),Chopin Meets the Blues Live,Peter Beets,2015-05-01,617790,0,0.616,0.359,0.598,0.911,0.747,-13.525,0.0381,142.726,0.563,4,5,0,spotify:track:2LyGSFc85V8dc6QPI9BLx6,2015,2018,beta,C497
Spirit Cold,Neptune,Tall Heights,2016-08-19,222293,54,0.211,0.411,0.662,0.0067,0.176,-6.158,0.032,155.858,0.356,4,11,1,spotify:track:1vG6jMgSoqT3zG9tuDrL2E,2016,2018,beta,C746
All the Pretty Girls - Recorded at Spotify Studios NYC,Spotify Singles,KALEO,2016-10-28,307172,50,0.845,0.471,0.273,0.0,0.12,-10.072,0.0324,138.683,0.188,4,1,1,spotify:track:2Sqv9Ne6ibOZsKxY7o0t6t,2016,2018,beta,C753
Colder Heavens,Colder Heavens,Blanco White,2017-03-31,273893,0,0.771,0.383,0.547,0.00216,0.0913,-9.899,0.0376,91.899,0.282,4,5,0,spotify:track:6L2KynUEZFPvNZZHD3AjtL,2017,2018,beta,C772
There Will Be Time,There Will Be Time,Mumford & Sons,2016-04-22,267946,0,0.0174,0.477,0.719,0.0,0.0879,-8.308,0.0503,74.925,0.196,4,9,1,spotify:track:0JY6TLGSQFCw4JZFjYLhZ9,2016,2018,beta,C856
Take A Bow,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,229413,78,0.248,0.697,0.467,0.0,0.0941,-7.536,0.0715,82.082,0.572,4,9,1,spotify:track:3goSVuTt3fDYDP6kRnFwuL,2008,2018,beta,C880
When You Say Nothing At All,...By Request,Boyzone,1999-05-31,257360,0,0.152,0.578,0.416,2.17e-06,0.073,-11.207,0.0236,86.962,0.374,4,7,1,spotify:track:4In8AR7usFmBDCWLfuEb92,1999,2018,beta,C913
Superman (It's Not Easy),America Town,Five For Fighting,2000-09-26,221693,70,0.0733,0.382,0.416,0.0,0.0719,-9.303,0.0302,102.089,0.125,4,0,1,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,2000,2018,beta,C922
Fast Car,Tracy Chapman,Tracy Chapman,1988-04-05,296800,83,0.313,0.711,0.292,0.0,0.131,-15.523,0.037,103.951,0.194,4,4,0,spotify:track:2M9ro2krNb7nr7HSprkEgo,1988,2018,beta,C937
"Trois Romances sans paroles, Op. 17: 3. Andante moderato",Fauré: Piano Music,Gabriel Fauré,2001-01-01,165000,57,0.991,0.35,0.00579,0.952,0.132,-34.753,0.0381,65.447,0.152,4,8,1,spotify:track:4myyfMmDd7wTkgq8Ci7VfF,2001,2018,beta,C940
Kiss Me,Sixpence None the Richer,Sixpence None The Richer,1997-11-22,208680,84,0.023,0.526,0.749,1.76e-06,0.0692,-6.964,0.0283,99.982,0.421,4,3,1,spotify:track:754kgU5rWscRTfvlsuEwFp,1997,2018,beta,C959
Wherever You Will Go,The Best Of...,The Calling,2011-02-04,209360,60,0.0392,0.551,0.696,0.0,0.127,-6.192,0.0265,112.024,0.354,4,2,1,spotify:track:37qI0mchgzUSeUhPiwUWPY,2011,2018,beta,C1024
Maryland,Elephanz,Elephanz,2017-10-13,198413,59,0.00357,0.732,0.728,1.26e-06,0.0713,-4.266,0.0308,102.377,0.828,4,5,0,spotify:track:2VXhNd2IzaR9ZtndCUq7hu,2017,2018,beta,C1039
Please Come Back To Me,Please Come Back To Me,Adam Naas,2017-04-21,244842,0,0.2,0.6,0.268,0.00436,0.0878,-10.66,0.035,140.983,0.158,4,6,0,spotify:track:7oBkewca5RvLELoJCxZNT4,2017,2018,beta,C1105
Out Of Reach,Now And Always: 20 Years Of Dreaming,GABRIELLE,2013-01-01,197867,48,0.471,0.656,0.476,0.0,0.105,-6.506,0.0288,91.524,0.525,4,11,1,spotify:track:4eS9g2FLy8qDN7j4txFK0S,2013,2018,beta,C1134
Wells,Wells,Joshua Hyslop,2016-10-28,223386,0,0.669,0.472,0.444,0.0278,0.104,-11.212,0.0292,83.888,0.211,4,6,1,spotify:track:2uoFthdQx8tS1pECtCjm3V,2016,2018,beta,C1164
I'm In Love,I'm In Love,Ulrich Forman,2013-01-01,212546,3,0.108,0.571,0.897,0.00321,0.0981,-4.671,0.0668,77.989,0.946,4,8,1,spotify:track:6waXlQcT5ERNQkgrRMrdpx,2013,2018,beta,C1212
"Piano Sonata No. 8 in C minor, Op. 13 -""Pathétique"": 2. Adagio cantabile","Beethoven - Pathétique, Moonlight, Appassionata",Ludwig van Beethoven,2012-01-01,312986,37,0.994,0.267,0.0053,0.901,0.108,-34.145,0.0455,64.059,0.132,4,8,1,spotify:track:5M9gjnm5JQMtrOjd3nW0TJ,2012,2018,beta,C1237
I'll Be - Acoustic Version,Messenger,Edwin McCain,1999-06-04,277666,53,0.898,0.496,0.378,1.18e-06,0.109,-7.878,0.0336,144.092,0.335,3,11,1,spotify:track:2SZDu4esDLUISRnpYQE17b,1999,2018,beta,C1241
Home,Wanderlust,Hollow Coves,2017-02-03,202440,0,0.86,0.517,0.496,0.00471,0.117,-11.858,0.0251,84.993,0.262,4,1,1,spotify:track:4fPQ3n56NbnONBtlaPMa82,2017,2018,beta,C1244
Call It Dreaming,Beast Epic,Iron & Wine,2017-08-25,231754,0,0.597,0.519,0.501,5.58e-05,0.0973,-9.97,0.0318,80.273,0.724,4,5,1,spotify:track:2GVm5QIgyGCrmHNVM3S1Vr,2017,2018,beta,C1292
I Got You (Under My Skin),Chapter II,Ulrich Forman,2013-01-01,227680,1,0.255,0.748,0.506,2.75e-06,0.126,-8.25,0.0312,144.992,0.71,4,7,0,spotify:track:631zoXrs7BIewWsPW7tmf7,2013,2018,beta,C1339
Say You Won't Let Go,Say You Won't Let Go,James Arthur,2016-09-09,211240,71,0.693,0.4,0.564,0.0,0.0863,-7.444,0.0523,99.269,0.483,4,10,1,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,2016,2018,beta,C1435
"Trois Romances sans paroles, Op. 17: 1. Andante, quasi allegretto",Fauré: Piano Music,Gabriel Fauré,2001-01-01,114666,26,0.994,0.367,0.0274,0.841,0.0894,-30.998,0.0393,69.55,0.0699,4,10,0,spotify:track:6EDFulBrcCNFBueVFjGfgL,2001,2018,beta,C1438
"Études, Op.10: No. 3 in E Major, Tristesse",Chopin: Tristesse,Frédéric Chopin,2007-09-03,268653,25,0.992,0.381,0.0268,0.96,0.0786,-23.751,0.045,138.865,0.0444,3,4,1,spotify:track:5iVFtpSwSnAo0TOeh9OrlO,2007,2018,beta,C1449
Beautiful Soul,Beautiful Soul,Jesse McCartney,2004,215160,0,0.0765,0.654,0.663,0.0,0.0266,-4.34,0.046,89.989,0.912,4,9,1,spotify:track:6T7tyXfvNZwAR3XDktNCBi,2004,2018,beta,C1466
"The Seasons, Op. 37b: VI. June, Barcarolle",Simply Summer,Various Artists,1962,270800,35,0.992,0.329,0.0709,0.86,0.0875,-25.685,0.0499,85.141,0.177,4,7,0,spotify:track:3CXvekTGvlUimWpLUCJsVi,1962,2018,beta,C1474
Iris,Greatest Hits Volume One - The Singles,The Goo Goo Dolls,2007-11-06,289906,76,0.00133,0.291,0.79,5.61e-06,0.0811,-5.683,0.0363,155.667,0.513,3,11,0,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,2007,2018,beta,C1512
Alright,Alright,Jain,2018-05-25,222813,46,0.0176,0.686,0.608,6.7e-06,0.0356,-8.046,0.0678,183.98,0.59,4,8,0,spotify:track:145QaTU2UvcUNkC04RIYkT,2018,2018,beta,C1534
Salento,Plaisirs d'amour,René Aubry,1998-10-09,345200,41,0.892,0.705,0.352,0.531,0.0762,-12.43,0.0292,100.023,0.394,4,4,0,spotify:track:455W8OlFWrvEKg4l8JllIr,1998,2018,beta,C1598
Kiyakiya (Key-Ya-Key-Ya),Drums Of Passion,Babatunde Olatunji,15/02/1960,253200,19,0.441,0.648,0.804,0.0,0.229,-6.078,0.0559,125.373,0.512,4,11,0,spotify:track:5fXLBdMIddpwB9ywn3SdPd,1960,2018,beta,C1601
Nica Libres at Dusk,Nica Libres at Dusk,Ben Howard,2018-04-27,394320,0,0.76,0.453,0.426,0.392,0.0976,-12.793,0.031,148.063,0.356,4,9,1,spotify:track:7HuPeTZoDFqnjHxxGPo9Pb,2018,2018,beta,C1606
"Dvořák: 4 Romantic Pieces, Op. 75, B. 150: No. 1, Allegro moderato","Franck, Grieg, Dvorak: Sonatas for violin & piano",Khatia Buniatishvili,2014-10-03,197847,41,0.962,0.111,0.0508,0.034,0.124,-26.315,0.0464,91.1,0.0796,4,10,1,spotify:track:1A6YUwRiZoVY5lDGZ6JvK4,2014,2018,beta,C1607
Over the Rainbow,Taking A Chance On Love,Jane Monheit,2004,234000,12,0.964,0.216,0.142,0.000687,0.111,-16.743,0.0407,113.202,0.0708,4,1,1,spotify:track:1ftbkrDRz4YAyymL09xZCM,2004,2018,beta,C1802
Cherry Lipstick,Cherry Lipstick,Adam Naas,2018-04-13,249465,11,0.0514,0.488,0.692,0.00795,0.13,-7.534,0.184,177.98,0.282,4,9,0,spotify:track:1JLPmtqUmmirgEpo4GzABw,2018,2018,beta,C1827
I Follow Rivers - The Magician Remix,Wounded Rhymes,Lykke Li,2011,279635,68,0.0182,0.785,0.7,0.00237,0.0823,-5.811,0.0406,122.032,0.296,4,9,0,spotify:track:6UAgnw2w3AVwLg1p7sE7v4,2011,2018,beta,C1892
Towing the Line,Towing the Line,Ben Howard,2018-04-17,235653,0,0.917,0.429,0.289,0.234,0.311,-14.15,0.0403,122.929,0.181,4,5,1,spotify:track:2N4hWia4EZ4eF6rguGywVc,2018,2018,beta,C1954
The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,87,0.731,0.557,0.442,1.46e-05,0.11,-7.224,0.0243,146.277,0.213,4,5,1,spotify:track:75JFxkI2RXiU7L9VXzMkle,2002,2018,beta,C1959
The Dancers,The Kingfisher,Rosemary & Garlic,2015-01-10,217101,0,0.478,0.543,0.45,0.34,0.114,-11.362,0.0303,120.091,0.317,4,7,0,spotify:track:2alXd8YbeJjZrtZW79pTog,2015,2018,beta,C2030
"Dolly Suite, Op. 56: I. Berceuse. Allegretto moderato (Arr. for Cello & Piano)",Fauré: The Music for Cello & Piano,Gabriel Fauré,2017-06-02,147520,25,0.994,0.154,0.033,0.947,0.0789,-28.117,0.055,94.862,0.165,4,4,1,spotify:track:0SrovCykVI8dSSAzzkbo4Z,2017,2018,beta,C2056
Higher Love,Early in the Morning (Special Edition),James Vincent McMorrow,2010,215589,58,0.962,0.323,0.119,0.000348,0.106,-17.892,0.05,89.862,0.176,4,5,1,spotify:track:7apw8m9lHQjvuUVfMAm4kZ,2010,2018,beta,C2066
"Fauré: 3 Romances sans paroles, Op. 17: No. 3 in A-Flat Major",faure oeuvres pour piano,Gabriel Fauré,1985,111106,1,0.993,0.358,0.0436,0.903,0.103,-26.056,0.041,97.954,0.108,4,8,1,spotify:track:30OMhKkBPvVl6D7CqhvT1i,1985,2018,beta,C2143
Go Slow,Adam Naas,Adam Naas,2016-09-30,252226,0,0.0267,0.685,0.378,0.000488,0.0687,-6.517,0.042,150.029,0.448,4,2,0,spotify:track:0IFJZy16myrwwVlv0QpQu5,2016,2018,beta,C2157
Daddy,Our Version Of Events (Special Edition),Emeli Sandé,2012-01-01,188453,32,0.373,0.619,0.744,0.0,0.104,-5.072,0.0472,114.919,0.362,4,1,1,spotify:track:2Wi4fV0hQZg9mx0H10bjip,2012,2018,beta,C2167
Minimum,Minimum,Charlie Cunningham,2017-01-13,194906,0,0.729,0.492,0.841,0.00027,0.101,-9.181,0.0904,177.869,0.313,4,0,0,spotify:track:4FwaJmXeZxr1096KItcUQq,2017,2018,beta,C2209
Fallin' All In You,Shawn Mendes,Shawn Mendes,2018-05-25,235746,72,0.405,0.853,0.476,0.0,0.111,-6.696,0.0361,92.038,0.796,4,8,1,spotify:track:5EYBryPOgIEPB7r5QIy6eG,2018,2018,beta,C2273
Honeysuckle Rose,Jose Gonzales Trio,Jose Gonzales Trio,2009-11-30,305520,30,0.894,0.642,0.114,0.035,0.158,-17.973,0.0514,118.625,0.26,4,5,1,spotify:track:04ynulCjCJ5xfNyszQi7nT,2009,2018,beta,C2278
Say It Again,Your Love (International Version),Marié Digby,2011-01-01,222226,47,0.0561,0.459,0.862,0.0,0.12,-3.17,0.0353,172.032,0.791,4,0,1,spotify:track:4y4580Kh2nKIzlLUecy4mk,2011,2018,beta,C2305
Kasollja,Hana,Vlashent Sata,2017-10-05,225052,4,0.848,0.48,0.161,0.000215,0.106,-15.279,0.0556,141.195,0.239,4,2,1,spotify:track:2u31U7HNim24KzQnmUrkNM,2017,2018,beta,C2319
Outsider,Colder Heavens,Blanco White,2017-03-31,284400,0,0.692,0.447,0.411,0.0448,0.12,-11.182,0.0357,63.933,0.173,4,1,0,spotify:track:6JvMP5OtB4rO8dYqHa1tcZ,2017,2018,beta,C2348
I'm Not The Only One,In The Lonely Hour,Sam Smith,2014-05-26,239316,87,0.529,0.677,0.485,2.04e-05,0.0766,-5.795,0.0361,82.001,0.493,4,5,1,spotify:track:7795WJLVKJoAyVoOtCWqXN,2014,2018,beta,C2349
You Killed Me on the Moon,Fall in Deep,BLOW,2017-09-29,190000,47,0.0728,0.461,0.721,0.0092,0.172,-5.756,0.0582,174.0,0.441,4,11,0,spotify:track:69vacq3f64e3J7qCcl6euz,2017,2018,beta,C2400
Gems and Bones,Gems and Bones,The Woodlands,2014-07-22,256320,0,0.734,0.802,0.445,0.0261,0.0779,-11.294,0.0445,108.037,0.35,4,10,1,spotify:track:0Cna4b5nxPFoiYleiZXsZv,2014,2018,beta,C2477
"The Seasons, Op. 37b: X. October (Autumn Song)",Motherland,Khatia Buniatishvili,2014-05-19,291333,38,0.994,0.228,0.00344,0.927,0.067,-38.138,0.0573,77.894,0.0618,3,2,0,spotify:track:5JL9LCXnnmD58SCGD4KSHZ,2014,2018,beta,C2519
Realize,Realize,Colbie Caillat,2008-01-01,244373,38,0.117,0.697,0.599,0.0,0.143,-6.394,0.0317,123.931,0.187,4,1,1,spotify:track:3aS8qJ2zl30WllXN4J24zV,2008,2018,beta,C2539
Bab,Hana,Vlashent Sata,2017-10-05,326198,6,0.709,0.301,0.569,0.0238,0.124,-8.786,0.0311,151.519,0.229,4,0,0,spotify:track:0YBLY2QPHc5yTSandJxwga,2017,2018,beta,C2548
Main Girl,Main Girl,Charlotte Cardin,2017-01-26,205252,43,0.0562,0.681,0.537,0.0,0.0774,-7.463,0.102,82.005,0.227,4,2,1,spotify:track:0tkUg2KCEKWlcPJNcey8Nw,2017,2018,beta,C2580
X. October - Autumn Song,"The Seasons, Op. 37a, TH 135: No. 10, October ""Autumn Song""",Pyotr Ilyich Tchaikovsky,2015-09-18,343693,24,0.994,0.415,0.00328,0.931,0.075,-33.766,0.0571,134.06,0.109,3,2,0,spotify:track:6aykxgzqAwZA3ExbbFT39v,2015,2018,beta,C2627
Bubbly,Coco,Colbie Caillat,2007-01-01,196226,76,0.594,0.688,0.477,0.0,0.115,-6.684,0.036,127.866,0.257,4,9,1,spotify:track:1lkvpmrCaXK8QtliFDcHBO,2007,2018,beta,C2633
Goya ! Soda !,Chris,Christine and the Queens,2018-09-21,324506,0,0.169,0.718,0.447,1.06e-05,0.174,-7.36,0.0299,108.966,0.268,4,8,1,spotify:track:2YdDqjnfMtq7nmNy7bEHcY,2018,2018,beta,C2751
You And Me,Lifehouse,Lifehouse,2005-03-22,195493,77,0.114,0.459,0.427,0.0,0.168,-7.734,0.0267,139.902,0.354,3,7,1,spotify:track:0815caqt2Lytro5EIzMufT,2005,2018,beta,C2767
Fading Away,Adam Naas,Adam Naas,2016-09-30,247053,0,0.427,0.685,0.475,7.34e-06,0.0664,-9.32,0.0316,100.094,0.253,4,5,1,spotify:track:6gDbpB6ChoIDELeROYUHII,2016,2018,beta,C2776
Everything Has Changed,Red (Deluxe Edition),Taylor Swift,2012-10-22,245413,57,0.36,0.624,0.458,3.89e-06,0.311,-6.755,0.0287,80.016,0.436,4,6,1,spotify:track:5PjfMmF06QtxTPZBZHdhoZ,2012,2018,beta,C2823
"Pavane pour une infante défunte in G major, M. 19",Motherland,Khatia Buniatishvili,2014-05-19,355746,33,0.994,0.396,0.00384,0.923,0.102,-32.081,0.0541,68.572,0.114,4,4,0,spotify:track:1Y27m3hqLPW5PlXTqjqW2S,2014,2018,beta,C2837
"Après un rêve, Op. 7, No. 1",Songs from the Arc of Life,Yo-Yo Ma,2015-09-18,160226,60,0.991,0.187,0.0306,0.968,0.0979,-27.399,0.0404,96.639,0.036,4,5,0,spotify:track:05yzhEWkmVXiigqWfcNTQS,2015,2018,beta,C2866
Sirens,Sirens - EP,Woodlock,2015-09-18,234786,0,0.0632,0.639,0.641,0.0017,0.087,-7.693,0.0354,122.958,0.813,4,6,1,spotify:track:5eBQQUveFyP600lDg2zPD6,2015,2018,beta,C2869
"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)","Debussy: Children's Corner, Suite bergamasque, Images",Claude Debussy,2007-07-31,279160,60,0.993,0.36,0.0249,0.932,0.0454,-27.017,0.0463,133.024,0.0396,5,1,1,spotify:track:6N7JzrteJv8lsr1GWYyu0b,2007,2018,beta,C2923
Overcoming,Overcoming,Murat Kabardokov,2017-06-27,263272,0,0.944,0.162,0.0972,0.843,0.0683,-17.231,0.0378,133.598,0.039,4,4,0,spotify:track:6NqgSpwX1J9EBsMELlPnnr,2017,2018,beta,C2958
Stickwitu,PCD,The Pussycat Dolls,2005-01-01,207506,73,0.283,0.548,0.554,0.0,0.0708,-6.408,0.0587,79.918,0.382,4,9,1,spotify:track:2lgz3yy1AyoceOVOOBmiOS,2005,2018,beta,C3217
Kembezbathur,Hana,Vlashent Sata,05/10/2017,205009,7,0.568,0.449,0.696,0.0,0.438,-7.567,0.0979,100.973,0.792,4,10,0,spotify:track:1Wu1KkBzLhl4B8czkFWfBN,2017,2018,beta,C3254
Big Girls Don't Cry (Personal),The Dutchess,Fergie,2006-09-13,268120,2,0.205,0.708,0.641,0.0,0.0945,-4.296,0.0335,113.082,0.253,4,7,1,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,2006,2018,beta,C3307
Part One - Airborn,Platinum,Mike Oldfield,1979,306253,28,0.343,0.62,0.292,0.108,0.671,-14.185,0.0653,170.665,0.844,4,9,0,spotify:track:4IgZZ7yqOq2IBlfpw3aKGS,1979,2018,beta,C3328
Beneath Your Beautiful (feat. Emeli Sandé),Electronic Earth (Expanded Edition),Labrinth,2012-04-02,271813,71,0.227,0.561,0.522,0.0,0.104,-5.857,0.0318,83.962,0.238,4,2,1,spotify:track:2EcsgXlxz99UMDSPg5T8RF,2012,2018,beta,C3339
Lucky,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,189613,74,0.294,0.625,0.414,0.0,0.151,-8.7,0.0369,130.088,0.669,4,0,1,spotify:track:0IktbUcnAGrvD03AWnz3Q8,2008,2018,beta,C3348
Need The Sun To Break,Chaos And The Calm,James Bay,2015-03-20,224813,59,0.102,0.537,0.485,3.83e-06,0.319,-8.131,0.0332,152.005,0.293,4,2,1,spotify:track:1WOxmQAMnyvTdTuzZhuTBo,2015,2018,beta,C3358
Give It Up,Give It Up,George Taylor,2016-08-18,224261,31,0.354,0.566,0.289,4.1e-05,0.142,-8.895,0.035,152.223,0.368,4,6,0,spotify:track:54x2yEQLwfcujRmAc8Vky7,2016,2018,beta,C3375
"Piano Sonata No. 8 in C minor, Op. 13 -""Pathétique"": 1. Grave - Allegro di molto e con brio","Beethoven - Pathétique, Moonlight, Appassionata",Ludwig van Beethoven,2012-01-01,510333,34,0.987,0.33,0.175,0.877,0.0659,-22.295,0.0516,166.936,0.156,4,0,0,spotify:track:2Q6G8PZaOctikQFuqXG7Vr,2012,2018,beta,C3429
Nocturne in F Minor Opus 55,"Liszt, Chopin, Schubert, Schumann, Strauss, Tausig, Rubinstein, Paderewski, Scriabin, Godowsky, Rachmaninoff and Busoni: Carlo Lombardi Plays Piano Masterworks of Golden Age Pianists",Franz Liszt,2007-12-31,258220,2,0.848,0.358,0.00359,0.971,0.0884,-41.807,0.0426,82.363,0.323,4,1,1,spotify:track:3DwHwPw60DBsLSn9EvTkzv,2007,2018,beta,C3468
Comme si,Chris,Christine and the Queens,2018-09-21,232333,0,0.221,0.714,0.663,0.00011,0.105,-6.193,0.0569,115.999,0.778,4,2,1,spotify:track:2I9cAMae3x3lsWwuXIVXxB,2018,2018,beta,C3534
Avec le temps,Same Girl Collector's Edition Bonus Tracks,Youn Sun Nah,2010-09-24,306440,15,0.963,0.557,0.091,0.000637,0.0986,-14.713,0.0607,121.739,0.177,3,6,0,spotify:track:720jQO4lzvcyZgn3W5tOzf,2010,2018,beta,C3582
"Embraceable You (From ""Girl Crazy"")",Taking A Chance On Love,Jane Monheit,2004,226813,13,0.984,0.36,0.0758,3.4e-05,0.132,-17.96,0.038,78.602,0.15,4,0,0,spotify:track:4A1lmo9SgBlODfWEBPZguZ,2004,2018,beta,C3592
Old Now,The Kingfisher,Rosemary & Garlic,2015-01-10,289970,0,0.82,0.491,0.406,0.245,0.122,-13.309,0.0278,140.051,0.279,3,5,1,spotify:track:3xz0695PzzLPN28B6jgi0y,2015,2018,beta,C3647
The Night We Met,Strange Trails,Lord Huron,2015-04-06,208211,1,0.969,0.443,0.369,0.277,0.638,-9.514,0.0441,174.107,0.0989,3,9,1,spotify:track:6mORGLOz79w6VsCRLWYYuK,2015,2018,beta,C3655
Nothing Arrived - Live from Spotify London,Spotify Sessions,Villagers,2013-02-18,219093,65,0.929,0.579,0.415,0.0018,0.671,-11.599,0.0397,102.713,0.42,4,7,1,spotify:track:0TQ8ZHFhrbH9I0WRjIzOCQ,2013,2018,beta,C3704
Imagine,Our Version Of Events (Deluxe Edition),Emeli Sandé,2013-01-01,188933,25,0.964,0.537,0.271,0.000108,0.0872,-9.213,0.041,149.782,0.379,4,5,1,spotify:track:66yRvcITRhs4p8lnZTVueL,2013,2018,beta,C3727
How to Save a Life,How To Save A Life,The Fray,2005-09-13,262533,82,0.269,0.64,0.743,0.0,0.101,-4.08,0.0379,122.035,0.361,4,10,1,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,2005,2018,beta,C3774
"Suite in B-Flat Major, HWV 434: IV. Menuet",Motherland,Khatia Buniatishvili,2014-05-19,230893,51,0.994,0.406,0.00645,0.935,0.0895,-32.739,0.0453,59.156,0.111,4,7,0,spotify:track:6jZj45D2jdR6fMEb58TlSc,2014,2018,beta,C3783
Real Peach,The Wilds,Henry Jamison,2017-10-27,233289,54,0.398,0.579,0.559,0.000206,0.0817,-7.338,0.0325,151.985,0.328,4,1,1,spotify:track:6p4mASLulKdpNFLxQhs0ff,2017,2018,beta,C3881
Fool,Fool,Antis,2017-12-15,154826,16,0.0453,0.589,0.792,0.00848,0.102,-6.233,0.0569,182.051,0.658,4,6,1,spotify:track:4osf9MVY2OuJOoYXfTDzPP,2017,2018,beta,C3898
