name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Sweet but Psycho,Heaven & Hell,Ava Max,2020-09-18,187436,87,0.0684,0.72,0.706,0.0,0.166,-4.719,0.0473,133.002,0.62,4,1,1,spotify:track:7DnAm9FOTWE3cUvso43HhI,2020,2022,beta,C943
Blur,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,175663,60,0.00416,0.684,0.785,3.4e-06,0.0574,-3.219,0.0422,129.988,0.639,4,2,1,spotify:track:5i6V88QD3nt9at4915JISY,2022,2022,beta,C981
"Piano Concerto No. 2 in F Major, Op. 102: II. Andante",Shostakovich: Piano Concerto No. 2 / Symphony for Strings,Dmitri Shostakovich,1986-02-01,362520,53,0.985,0.155,0.00395,0.875,0.0678,-39.307,0.0413,176.976,0.0478,3,0,0,spotify:track:7faWy3kAy0GkTqAzkUBhCf,1986,2022,beta,C1037
Sirens,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,155312,62,0.0557,0.67,0.671,0.00844,0.11,-6.488,0.0363,98.965,0.363,4,11,0,spotify:track:3IkEM7cjZ8FZtmVFq1q03c,2022,2022,beta,C1068
Follow You,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,175643,72,0.00197,0.544,0.732,5.06e-05,0.486,-5.984,0.0524,124.875,0.45,4,9,1,spotify:track:0LtkAAEpEp1lkLX1ZvjHZb,2022,2022,beta,C1071
wish you well,these words are all for you,Wrabel,2021-09-24,182187,62,0.59,0.572,0.336,0.0,0.142,-7.232,0.0346,133.974,0.249,4,0,1,spotify:track:1Y3Lv6ul3BeSQltSAfwZdo,2021,2022,beta,C1110
Peace Of Mind,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,173928,57,0.0103,0.61,0.626,1.37e-05,0.0875,-4.784,0.0333,73.536,0.606,4,0,1,spotify:track:3bwvtkLyVe7YWrKRlViloR,2022,2022,beta,C1135
Wonder,Wonder,Shawn Mendes,2020-12-04,172692,74,0.136,0.442,0.631,2.29e-05,0.133,-5.096,0.05,139.774,0.129,4,1,0,spotify:track:6ZuahEctZD6w75peme58hm,2020,2022,beta,C1140
Can I Get It,30,Adele,2021-11-19,210384,74,0.0171,0.703,0.68,0.0,0.178,-6.118,0.0431,97.985,0.536,4,9,0,spotify:track:6w8ZPYdnGajyfPddTWdthN,2021,2022,beta,C1166
Lonely,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,159851,72,0.0256,0.714,0.73,0.0,0.177,-5.564,0.0438,97.983,0.873,4,0,1,spotify:track:1VMBapbhHidf6ALFszT7w1,2022,2022,beta,C1248
Daphnis et Chloe: Part III: Lever du jour,Ravel: Daphnis and Chloe,Maurice Ravel,2006-11-21,329906,44,0.925,0.0704,0.179,0.911,0.112,-17.395,0.0409,77.027,0.0354,3,4,0,spotify:track:1xbCmCTvzd6nhbTJIg5pFu,2006,2022,beta,C1312
traitor,SOUR,Olivia Rodrigo,2021-05-21,229226,88,0.691,0.38,0.339,0.0,0.12,-7.885,0.0338,100.607,0.0849,4,3,1,spotify:track:5CZ40GBx1sQ9agT82CLQCT,2021,2022,beta,C1336
Giants,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,210402,62,0.029,0.487,0.603,0.0,0.243,-7.96,0.0666,62.385,0.44,4,11,0,spotify:track:5HmxrDC6RrpkCDtMYQqkqx,2022,2022,beta,C1413
Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,85,0.00883,0.702,0.825,0.0,0.0674,-3.787,0.0601,102.977,0.915,4,6,0,spotify:track:5nujrmhLynf4yMoMtj8AQF,2020,2022,beta,C1520
And I Love her,Mon chien Stupide (Bande originale du film),Brad Mehldau,2019-10-28,232560,29,0.986,0.43,0.0189,0.909,0.105,-19.671,0.044,63.415,0.114,3,2,1,spotify:track:4stWeeFhQyMnjrMadfu6KL,2019,2022,beta,C1528
Take It Easy,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,158270,56,0.0345,0.391,0.65,0.0,0.0739,-4.974,0.038,171.859,0.296,4,5,0,spotify:track:6Y2Iom5hrfZyhBRGqcrJdc,2022,2022,beta,C1555
"Slavonic Dance for Four Hands in E Minor, Op. 72/2: Dumka (Allegretto grazioso)",Motherland,Khatia Buniatishvili,2014-05-19,198426,42,0.994,0.355,0.0443,0.882,0.109,-24.512,0.0355,76.587,0.149,3,0,1,spotify:track:2hNbUtLFQxp0uQ3fKju16M,2014,2022,beta,C1590
Saturday,Scaled And Icy,Twenty One Pilots,2021-05-21,172232,66,0.00396,0.687,0.89,0.000939,0.0436,-5.99,0.0344,113.06,0.854,4,8,1,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,2021,2022,beta,C1627
Lie Lie Lie,Lie Lie Lie,Joshua Bassett,2021-01-14,176691,56,0.00503,0.617,0.835,0.0,0.0793,-3.573,0.0923,101.005,0.835,4,7,1,spotify:track:1jOBlsvKhdqjZAlUAia4Qz,2021,2022,beta,C1635
Passepied nouveau,Monsieur Claude (A Travel with Claude Debussy),Enrico Pieranunzi,2018-03-23,290522,37,0.881,0.377,0.24,0.868,0.0884,-19.306,0.0412,112.167,0.318,4,5,0,spotify:track:0Ojn5HBy1lcILqz4m0Nj2h,2018,2022,beta,C1666
Nocturne No. 10 In E Minor,"FIELD: Piano Music, Vol. 2",Benjamin Frith,2000-06-03,192400,55,0.991,0.351,0.00593,0.941,0.0499,-36.521,0.0393,64.894,0.125,3,4,0,spotify:track:5Q6Yl87BTK0wbGY7XGFZhx,2000,2022,beta,C1678
By the Sun,Out,Kimberose,2021-01-29,201148,48,0.969,0.537,0.155,0.000388,0.108,-13.861,0.0452,80.626,0.553,4,6,0,spotify:track:2pqqbCr11F3XA2OTIwq0IJ,2021,2022,beta,C1752
First Times,=,Ed Sheeran,2021-10-29,185853,68,0.84,0.587,0.267,0.0,0.121,-9.206,0.0349,98.845,0.352,4,8,1,spotify:track:5QYnNhTKsN3kE7OaqILA1U,2021,2022,beta,C1768
One Day,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,151337,64,0.668,0.68,0.414,0.0,0.343,-7.955,0.0377,89.945,0.639,4,4,0,spotify:track:0xBlufYjHrtf8xk0QifNn1,2022,2022,beta,C1782
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,0.557,4,0,1,spotify:track:6UelLqGlWMcVH1E5c4H7lY,2019,2022,beta,C1854
Nights Like This,Nights Like This,St. Lundi,2021-09-03,190326,69,0.0487,0.664,0.669,0.0,0.207,-5.83,0.0313,115.91,0.555,4,1,1,spotify:track:583Fc6qU9thMdXu64j1Wus,2021,2022,beta,C2016
Don't Let Me Down,Don't Let Me Down,The Chainsmokers,2016-02-05,208373,82,0.157,0.532,0.869,0.00508,0.136,-5.094,0.172,159.803,0.422,4,11,1,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,2016,2022,beta,C2091
Ghost,Justice,Justin Bieber,2021-03-19,153190,89,0.185,0.601,0.741,2.91e-05,0.415,-5.569,0.0478,153.96,0.441,4,2,1,spotify:track:6I3mqTwhRpn34SLVafSH7G,2021,2022,beta,C2099
Easy On Me,30,Adele,2021-11-19,224694,84,0.578,0.604,0.366,0.0,0.133,-7.519,0.0282,141.981,0.13,4,5,1,spotify:track:46IZ0fSY2mpAiktS3KOqds,2021,2022,beta,C2142
you broke me first,you broke me first,Tate McRae,2020-04-17,169265,86,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,124.148,0.0823,4,4,1,spotify:track:45bE4HXI0AwGZXfZtMp8JR,2020,2022,beta,C2158
Record Player (with AJR),Record Player (with AJR),Daisy the Great,2021-08-31,149538,64,0.247,0.665,0.684,0.0,0.0636,-7.049,0.106,73.986,0.927,4,11,0,spotify:track:4jYt1pQqg2mIZmY4FWCZEM,2021,2022,beta,C2183
"13 Pieces for Piano, Op. 76: II. Etude",Finlandia: Finland Independence Day,Jean Sibelius,2020-12-05,168786,51,0.971,0.421,0.0333,0.9,0.106,-28.34,0.0388,123.711,0.482,4,7,0,spotify:track:5PTiHxVkp46i4o8o2dFgtF,2020,2022,beta,C2227
Dull Knives,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,213481,62,0.00255,0.51,0.616,6.38e-06,0.0523,-6.997,0.0473,110.346,0.32,4,6,1,spotify:track:3vThV17aiX6dGokusu6j8N,2022,2022,beta,C2252
Wrecked,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,244004,74,0.149,0.625,0.562,1.67e-05,0.109,-5.828,0.0289,93.998,0.229,4,0,0,spotify:track:6TEftSkmWdTm1EpThnwqh6,2022,2022,beta,C2325
"I Had A Farm (Main Title) - Main Title From ""Out Of Africa""",Out Of Africa,John Barry,1997-10-21,195826,47,0.701,0.163,0.0917,0.956,0.129,-24.57,0.0385,109.223,0.0505,3,2,0,spotify:track:6qLLYJGpPhHPF7M4o53qJB,1997,2022,beta,C2359
We're Good,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,165506,75,0.0319,0.722,0.588,0.0,0.183,-5.932,0.0544,134.01,0.59,4,6,1,spotify:track:1diS6nkxMQc3wwC4G1j0bh,2021,2022,beta,C2360
It's Ok,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,202497,64,0.0146,0.502,0.322,0.0,0.0597,-7.59,0.039,185.655,0.168,4,0,1,spotify:track:0p5UWw5wVyzPOgCIx5T0tn,2022,2022,beta,C2367
Visiting Hours,=,Ed Sheeran,2021-10-29,215506,73,0.77,0.471,0.396,0.0,0.0729,-6.654,0.0336,149.609,0.263,4,8,1,spotify:track:0rt63HYAAIzUZo5O2D0uA6,2021,2022,beta,C2387
The Joker And The Queen (feat. Taylor Swift),The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,2022-02-11,185422,71,0.924,0.528,0.309,2.1e-06,0.282,-7.398,0.0329,133.83,0.307,4,0,1,spotify:track:6N1K5OVVCopBjGViHs2IvP,2022,2022,beta,C2396
Carmen Suite No. 1 (Arr. E. Guiraud): IV. Séguedille,Bizet: Carmen & L'arlésienne Suites,Georges Bizet,2017-10-13,121933,64,0.952,0.248,0.00674,0.271,0.155,-36.547,0.0417,176.236,0.185,3,2,1,spotify:track:6IuHbYWV49tArCbHBgMHl7,2017,2022,beta,C2397
"Nocturne No. 7 in Eb Major, FP. 56",Mediterranean Sounds,Belle Chen,2016-09-08,124996,40,0.995,0.356,0.051,0.956,0.152,-27.845,0.0437,75.955,0.15,4,5,0,spotify:track:59834PUO9gIdzilRgxRR7E,2016,2022,beta,C2399
Glorious (feat. Skylar Grey),GEMINI,Macklemore,2017-09-22,222266,49,0.0279,0.733,0.791,1.64e-05,0.109,-5.162,0.0536,139.952,0.316,4,0,0,spotify:track:7oiEcG81HDmNHI2Ki2FaRv,2017,2022,beta,C2414
Ferris Wheel,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,203875,57,0.781,0.392,0.355,0.0,0.108,-8.316,0.0322,118.451,0.208,4,0,1,spotify:track:1qaWM3wK6aZZALpAPVdZ6D,2022,2022,beta,C2426
"Gli uccelli (The Birds), P. 154: V. Il cucu: Allegro","Respighi: Suite in G Major, P. 58, Trittico botticelliano, The Birds, & Serenata",Ottorino Respighi,2014-05-06,262560,42,0.974,0.261,0.0671,0.441,0.333,-20.39,0.0385,116.813,0.136,4,9,1,spotify:track:25V8y1DL6EKMhpwKxPuyRK,2014,2022,beta,C2438
Never Take It,Scaled And Icy,Twenty One Pilots,2021-05-21,212706,56,0.00997,0.747,0.733,0.0043,0.0703,-5.724,0.0278,117.973,0.775,4,9,1,spotify:track:1edgaGx2x2AQeWtL2OPEMW,2021,2022,beta,C2459
High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,83,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,0.681,4,5,1,spotify:track:1rqqCSm0Qe4I9rUvWncaom,2018,2022,beta,C2460
"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Swan Song (From the Motion Picture ""Alita: Battle Angel"")",Dua Lipa,2019-01-24,182074,61,0.00579,0.588,0.821,0.000275,0.208,-6.54,0.216,188.098,0.509,4,5,0,spotify:track:5600nq7TiBraBX2jobyJ3l,2019,2022,beta,C2505
Autumn Leaves,Summerwind,Lars Danielsson,2018-09-28,237984,35,0.974,0.37,0.0548,0.112,0.0952,-18.349,0.0385,65.25,0.376,4,7,0,spotify:track:5rXJ6iWGWLEOBHGtdBvDlV,2018,2022,beta,C2573
I'm Happy,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,185219,58,0.108,0.678,0.576,0.0,0.0401,-4.767,0.0335,106.041,0.364,4,2,1,spotify:track:0z2bufPrU83RRPRaboj3B7,2022,2022,beta,C2625
I'm Stuck,I'm Stuck,Noah Cyrus,2017-05-25,187636,45,0.234,0.859,0.562,0.00154,0.0796,-7.645,0.118,123.031,0.535,4,2,1,spotify:track:0IYbYGGVKQGlcaIu9Bs1Iz,2017,2022,beta,C2674
Shivers,=,Ed Sheeran,2021-10-29,207853,87,0.281,0.788,0.859,0.0,0.0424,-2.724,0.0856,141.02,0.822,4,2,1,spotify:track:50nfwKoDiSYg8zOCREWAm5,2021,2022,beta,C2697
Elastic Heart,1000 Forms Of Fear (Deluxe Version),Sia,2015-05-04,257200,70,0.0117,0.421,0.791,1.48e-05,0.146,-4.998,0.0496,130.075,0.499,4,9,1,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,2015,2022,beta,C2785
No Time For Toxic People,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,207870,64,0.00248,0.584,0.742,1.78e-05,0.0813,-5.201,0.0373,75.986,0.585,4,0,1,spotify:track:2wXfd4Vz6pzJrrPvGhpYz0,2022,2022,beta,C2832
Monday,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,187896,63,0.127,0.803,0.649,6.49e-05,0.0894,-5.842,0.219,90.006,0.797,4,6,1,spotify:track:747LeNCUC3bF2h43E73rFh,2022,2022,beta,C2920
Blues sur Seine,Mare Nostrum III,Paolo Fresu,2019-01-25,293609,33,0.988,0.336,0.0275,0.648,0.194,-18.082,0.0422,76.567,0.266,3,9,0,spotify:track:2mEsVtCXgm4NbnIiRC3sdK,2019,2022,beta,C2927
Bad Habits,=,Ed Sheeran,2021-10-29,230746,85,0.0451,0.807,0.893,2.79e-05,0.366,-3.745,0.0347,126.011,0.537,4,11,0,spotify:track:3rmo8F54jFF8OgYsqTxm5d,2021,2022,beta,C2962
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,240226,72,0.817,0.61,0.488,0.0,0.312,-6.918,0.0293,125.039,0.443,4,3,1,spotify:track:4IQkfUsrwXol38VV3U7t7T,2021,2022,beta,C2971
My Life,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,224512,69,0.0828,0.525,0.427,0.0,0.144,-7.282,0.032,129.982,0.305,4,4,1,spotify:track:0E0kxko3i9b5JxxMoGH3At,2022,2022,beta,C3120
Crushed,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,188942,60,0.0245,0.624,0.734,0.0,0.113,-4.876,0.0338,116.949,0.219,4,7,0,spotify:track:6rBsmp96jxTRpFqQEfxAdY,2022,2022,beta,C3146
I Don't Like Myself,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,185495,64,0.177,0.574,0.71,0.0,0.0867,-4.84,0.0361,172.88,0.6,4,11,0,spotify:track:3soSAbnGLuJeARGmegvMFJ,2022,2022,beta,C3168
Higher Ground,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,161842,62,0.0411,0.694,0.657,0.0,0.146,-6.278,0.0994,122.208,0.61,4,5,0,spotify:track:66N0XT7yr2VuFxrMc8piUy,2022,2022,beta,C3261
Sacred Place,Chiaroscuro,Ralph Towner,2009-11-06,253173,37,0.98,0.412,0.0227,0.922,0.112,-26.566,0.0527,90.803,0.121,4,9,0,spotify:track:0od5R0qVfDsWJKa3SL2wa9,2009,2022,beta,C3284
lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,91,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,0.12,4,4,0,spotify:track:0u2P5u6lvoDfwTYjAADbn4,2018,2022,beta,C3294
Treat You Better,Illuminate,Shawn Mendes,2017-04-20,187973,88,0.106,0.444,0.819,0.0,0.107,-4.078,0.341,82.695,0.747,4,10,0,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,2017,2022,beta,C3402
Tied,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,241806,56,0.265,0.427,0.298,0.0,0.107,-8.344,0.0278,110.599,0.117,4,0,1,spotify:track:35CZvVV7UzYgydaVpNW4Kp,2022,2022,beta,C3414
The Silence of Your Heart,Tempo Di Chet,Paolo Fresu,2018-11-09,261415,48,0.984,0.439,0.0554,0.00382,0.111,-15.183,0.0349,101.015,0.178,4,3,1,spotify:track:4oU07qd2sv9NxW61Op66Jh,2018,2022,beta,C3420
West Coast,West Coast,OneRepublic,2022-02-25,192947,70,0.317,0.685,0.699,0.0,0.0895,-7.803,0.0349,134.057,0.884,4,6,0,spotify:track:0sBJA2OCEECMs0HsdIQhvR,2022,2022,beta,C3512
Love Is A Game,30,Adele,2021-11-19,403044,67,0.453,0.269,0.591,0.000695,0.0702,-5.79,0.0416,183.793,0.228,4,10,0,spotify:track:2j3GxEsbNYNeEzz86wDY4J,2021,2022,beta,C3528
Sacrifice,Dawn FM,The Weeknd,2022-01-06,188918,77,0.0296,0.735,0.795,3.18e-05,0.0678,-6.523,0.113,122.0,0.905,4,11,0,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,2022,2022,beta,C3543
Wildest Dreams (Taylor's Version),Wildest Dreams (Taylor's Version),Taylor Swift,2021-09-17,220433,87,0.0374,0.583,0.67,0.0001,0.126,-7.289,0.0646,140.061,0.498,4,8,1,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,2021,2022,beta,C3601
Bones,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,165264,87,0.0201,0.772,0.75,0.0,0.074,-3.67,0.0455,114.061,0.587,4,5,0,spotify:track:54ipXppHLA8U4yqpOFTUhr,2022,2022,beta,C3672
Oh My God,30,Adele,2021-11-19,225148,81,0.091,0.534,0.725,0.0,0.0264,-3.906,0.046,88.098,0.55,4,1,1,spotify:track:3Kkjo3cT83cw09VJyrLNwX,2021,2022,beta,C3777
Easy Come Easy Go,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,179872,63,0.294,0.673,0.459,0.0,0.0942,-7.274,0.0515,139.817,0.477,4,3,0,spotify:track:5qRt4howTYyg3XzSNySKO8,2022,2022,beta,C3804
"6 Pezzi, P. 44: No. 3. Notturno",Respighi: Piano Music,Ottorino Respighi,1997-12-12,241800,47,0.992,0.242,0.0109,0.877,0.0919,-28.673,0.0386,86.803,0.0986,3,6,1,spotify:track:4z9lWT4B9ILqOPcA58TUM1,1997,2022,beta,C3829
