name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Hard Rock Hallelujah,The Arockalypse,Lordi,2006-02-22,247200,56,0.000236,0.557,0.947,0.0503,0.134,-3.733,0.0528,123.026,0.56,4,3,1,spotify:track:7sZTvm0Sx8umbyQViTE2Qc,2006,2021,epsilon,C488
Cyber Party,Distant Reality,Shirobon,2014-02-04,166779,0,0.00238,0.722,0.895,0.734,0.0899,-6.533,0.0353,117.974,0.442,4,1,1,spotify:track:5wszrErn3CKFkARtskv5V2,2014,2021,epsilon,C489
Ghost in The Shell,Ghost in the Shell LP,Magnus Deus,2018-11-05,558551,24,0.0353,0.651,0.472,0.906,0.103,-10.906,0.0296,109.984,0.0574,4,8,1,spotify:track:4yN2VARIr9pHjmBaoMdQ9X,2018,2021,epsilon,C490
Together - Live From Spotify NYC,Spotify Session,CAZZETTE,2015-10-09,182421,0,0.0481,0.677,0.824,1.55e-05,0.204,-7.018,0.0633,125.021,0.278,4,5,0,spotify:track:7i3RhNf6rZItA3WgSRtfJf,2015,2021,epsilon,C614
Mimo's Theme,Suffermore,MALO,2020-05-19,390909,34,0.0318,0.129,0.283,0.497,0.0955,-9.893,0.0326,64.991,0.0354,4,1,0,spotify:track:70k5fF3KWmijQ3xjJo7spR,2020,2021,epsilon,C635
Give It Up,GRAPHITE (Deluxe Edition),The Anix,2020-08-11,288089,26,0.0366,0.462,0.925,0.000306,0.11,-5.611,0.043,140.004,0.271,4,0,0,spotify:track:4SmqCMUluLfbiM2F7ajjS5,2020,2021,epsilon,C717
Vataha,Rujnuj,Dzivia,2018-12-13,431774,32,0.129,0.392,0.525,0.207,0.0786,-10.206,0.0349,130.046,0.0606,4,6,0,spotify:track:6g6yOW1uP1E7n3w7me0hjN,2018,2021,epsilon,C915
Thrones - Last Heroes Remix,Thrones (The Second Canon),Satellite Empire,2017-03-17,264000,34,0.631,0.246,0.551,4.76e-05,0.0937,-5.771,0.0501,84.662,0.107,4,6,0,spotify:track:7EwNGyM05261K8rxXvtSg4,2017,2021,epsilon,C921
Cyberstrike,"Special Selection, Vol.1 (2006-2019)",Shirobon,2019-10-17,193103,0,0.00114,0.585,0.953,0.664,0.378,-5.295,0.0579,174.003,0.811,4,2,0,spotify:track:7GnDvs8ek1MkrWdolRbFmN,2019,2021,epsilon,C938
Loungerie,Dosages,Jorge Milliano,2019-09-13,195480,44,0.782,0.625,0.377,0.842,0.0855,-11.321,0.0343,140.05,0.377,4,7,1,spotify:track:4abjt5hWugcmJucydd6eHL,2019,2021,epsilon,C945
Uźniasieńnie,Rujnuj,Dzivia,2018-12-13,456000,25,0.097,0.529,0.612,0.874,0.0781,-9.252,0.0346,99.991,0.155,4,2,1,spotify:track:1cOd1G1oIgiQQ4UbCBYWbc,2018,2021,epsilon,C1011
Precious,Resurrection,Raizer,2021-09-10,288692,0,0.00639,0.415,0.941,0.00125,0.267,-1.666,0.0649,130.006,0.29,4,1,0,spotify:track:6uoWoYKD4bAH4bXPuskZK3,2021,2021,epsilon,C1116
Regain Control,"Special Selection, Vol.1 (2006-2019)",Shirobon,2019-10-17,194666,0,0.357,0.66,0.68,0.205,0.197,-6.872,0.0372,90.008,0.433,4,7,0,spotify:track:7o9wpDM622yGhHJTxDd4dQ,2019,2021,epsilon,C1138
Кимоно,Кимоно,Zolotova,2021-03-11,129600,21,0.19,0.854,0.633,0.0178,0.139,-6.259,0.0445,99.992,0.363,4,10,0,spotify:track:3rd8VMlIDQKIWeEKYDgh8s,2021,2021,epsilon,C1144
Carry Me,Arcadia,Eurielle,2015-12-05,277786,0,0.786,0.206,0.236,0.0148,0.104,-12.638,0.0378,115.411,0.0361,4,11,0,spotify:track:6gFptCcOkPwC6p92l2WBOc,2015,2021,epsilon,C1156
Папик,Папик,Zolotova,2020-11-10,190577,26,0.0818,0.631,0.742,6.12e-06,0.096,-7.413,0.0337,98.649,0.403,4,11,0,spotify:track:0roGmNrsIiMaqIg3D3tS2l,2020,2021,epsilon,C1160
For All Mankind (Opening Cinematic),Battletech (Original Game Soundtrack),Jon Everist,2018-04-24,110000,0,0.675,0.373,0.624,0.983,0.0993,-11.603,0.0352,95.935,0.219,4,5,0,spotify:track:4dtpDWyWGPcbrCb6gzbUPi,2018,2021,epsilon,C1217
Karahody,Rujnuj,Dzivia,2018-12-13,394000,27,0.426,0.239,0.357,0.857,0.154,-12.064,0.0359,148.369,0.0768,4,7,0,spotify:track:7L17xsYeMeT0NL3iFNSlCR,2018,2021,epsilon,C1229
floating point,Brute Force (Deluxe Edition),The Algorithm,2016-04-02,307326,19,9.04e-05,0.496,0.911,0.897,0.552,-7.101,0.0441,140.018,0.274,4,10,0,spotify:track:2GF0LZlNC3bHJKO5OKpLCB,2016,2021,epsilon,C1236
Running My Head,22: 22,Shirobon,2012-09-02,192000,0,0.0623,0.587,0.834,1.06e-06,0.113,-3.963,0.0344,140.017,0.497,4,9,0,spotify:track:2Hto9NlMVkyuKgqgfrpskZ,2012,2021,epsilon,C1243
Starry night,Reflections in the moonlight,eugenio izzi,2021-06-13,147945,32,0.929,0.619,0.0822,0.854,0.119,-18.256,0.0489,73.022,0.16,4,8,1,spotify:track:7yuQfty6xy8DkToRRERmot,2021,2021,epsilon,C1256
Warrior Princess,A World Of Color,Dos Brains,2018-12-21,270152,35,0.0967,0.359,0.59,0.256,0.0741,-11.06,0.0361,140.086,0.0472,4,2,0,spotify:track:533CKDc4NidKvpEjJ7C2Bb,2018,2021,epsilon,C1308
i wish it would never stop snowing,Chillhop Essentials Spring 2019,Various Artists,2019-03-20,196500,50,0.0372,0.803,0.165,0.832,0.0927,-14.07,0.0492,126.952,0.419,4,4,1,spotify:track:0jDYc3XRkTaEi5zycl5E1G,2019,2021,epsilon,C1364
Nero,Nero,The Speed,2019-09-07,170830,23,0.422,0.717,0.506,0.209,0.189,-7.921,0.0521,84.99,0.0832,4,10,1,spotify:track:1JZNxg6toMqHASrA607ra6,2019,2021,epsilon,C1446
Ephemeral,Ephemeral,Stellar Exodus,2018-05-15,279574,25,0.000446,0.383,0.831,0.923,0.28,-13.598,0.0367,93.978,0.126,4,10,1,spotify:track:49COBbUmC4asV8CRC7T5uf,2018,2021,epsilon,C1560
Warrior (Revisited),Warrior (Revisited),Anilah,2015-01-05,699176,34,0.699,0.192,0.451,0.189,0.13,-11.245,0.0403,135.832,0.18,3,10,0,spotify:track:5bajKi41F21GMAqRrJgY3f,2015,2021,epsilon,C1574
Darkest Night,The Heart of Man,Tony Anderson,2017-02-09,268083,42,0.0882,0.18,0.328,0.906,0.16,-14.955,0.0381,88.592,0.0445,4,7,0,spotify:track:506x1AFqa5UIh91P0dh0ra,2017,2021,epsilon,C1587
Cyber Fire,Cyber Fire,Vosto,2018-10-07,311578,28,0.47,0.536,0.231,0.89,0.173,-13.318,0.037,113.999,0.0701,4,7,0,spotify:track:7wXVRMSxQwSCliOnsCOtpG,2018,2021,epsilon,C1731
Whispers,Arcadia,Eurielle,2015-12-05,267600,0,0.825,0.0816,0.323,0.97,0.0877,-12.463,0.0345,82.684,0.0394,4,7,0,spotify:track:52TFQNqVTe7HajushrUZA6,2015,2021,epsilon,C1797
Song of Durin,Song of Durin,Lauren Nicole Walker,2016-05-20,157985,0,0.712,0.291,0.155,4.32e-05,0.11,-17.05,0.0324,94.908,0.0417,3,8,1,spotify:track:3Kfq9WxpIRHLoAyFJ6SXtQ,2016,2021,epsilon,C1812
userspace,Brute Force (Deluxe Edition),The Algorithm,2016-04-02,375272,18,0.361,0.6,0.791,0.891,0.652,-6.649,0.0339,109.995,0.234,4,4,0,spotify:track:7GgBZdwnLAd30kbHrWb7aJ,2016,2021,epsilon,C1908
Dzikaje Palavańnie,Rujnuj,Dzivia,2018-12-13,433912,39,0.496,0.186,0.515,0.847,0.265,-9.859,0.0361,129.983,0.0386,4,11,0,spotify:track:6D3fACLwRc3sfFrhlGrdkj,2018,2021,epsilon,C1911
Angels Of Death Space (Marine Theme),"Warhammer 40,000: Dawn of War II (Original Soundtrack)",Doyle W. Donehoo,2020-02-19,179773,0,0.0331,0.355,0.395,0.835,0.46,-13.18,0.0315,87.564,0.316,4,7,0,spotify:track:6ucSFcWLIH3hTC4Mr519bV,2020,2021,epsilon,C1928
Divinity - Original Sin 2 - Main Theme,Divinity: Original Sin 2 (Original Soundtrack),Borislav Slavov,2018-03-23,219117,0,0.961,0.288,0.186,0.479,0.113,-16.46,0.0344,179.776,0.118,3,11,0,spotify:track:4RpA9BAuMOB9aAxzpebsRa,2018,2021,epsilon,C2009
Hell Shall Perish,The Vanquisher of Death,Efisio Cross,2019-01-25,260471,37,0.309,0.391,0.744,0.889,0.144,-12.475,0.0885,151.957,0.37,4,1,1,spotify:track:6IPlZRt2tHYAzadTuigw4M,2019,2021,epsilon,C2055
boot,Brute Force (Deluxe Edition),The Algorithm,2016-04-02,207428,19,0.00017,0.482,0.957,0.872,0.131,-6.13,0.0628,139.99,0.437,4,1,1,spotify:track:5ZmP9MIok5ZJESp5sKgMTO,2016,2021,epsilon,C2117
Genesis,Genesis,Hampus Naeselius,2018-05-11,342389,30,0.597,0.166,0.371,0.896,0.111,-14.675,0.038,100.378,0.0355,4,4,0,spotify:track:3vuhQveqY1hNiJmvAtKLhm,2018,2021,epsilon,C2133
I Can't Lose (feat. Keyone Starr),Uptown Special,Mark Ronson,2015-01-12,196466,35,0.000962,0.77,0.761,0.0171,0.0179,-5.903,0.0344,111.909,0.843,4,8,0,spotify:track:2VNSUMHI1R3B6wVV8P7ZlG,2015,2021,epsilon,C2137
Winged Hussars,The Last Stand,Sabaton,2016-08-19,231521,62,0.00536,0.541,0.915,0.000149,0.739,-5.368,0.0312,91.998,0.676,4,6,0,spotify:track:4HVuyLPE90zk19NYv55dzX,2016,2021,epsilon,C2198
Doublefaced,The Hardest Heart,In Strict Confidence,2016-11-25,289832,26,0.000221,0.582,0.78,0.25,0.0626,-8.048,0.0354,119.98,0.416,4,4,0,spotify:track:4OdmcNhfZo01E1To62yNo7,2016,2021,epsilon,C2207
Hoar Frost,Hoar Frost,A Tergo Lupi,2021-02-11,392347,0,0.00538,0.226,0.681,0.937,0.395,-11.23,0.0819,172.491,0.543,3,0,1,spotify:track:7kDFHUiNPOSeBmfVaamTsd,2021,2021,epsilon,C2210
Gutterpunk Kids,District 970,Sami Matar,2017-11-09,253745,36,0.00917,0.562,0.511,0.741,0.111,-13.327,0.0353,130.038,0.038,4,10,1,spotify:track:0SovI9ZaXKFzN1b26U0627,2017,2021,epsilon,C2274
Overpowered,Phantom Power's Greatest Hits,Phantom Power,2019-01-31,145906,45,1.12e-05,0.301,0.801,0.0661,0.349,-9.489,0.0583,172.983,0.144,4,1,1,spotify:track:4gG4PUm5kg333VgdRqbgPl,2019,2021,epsilon,C2276
City of the Dead,Arcadia,Eurielle,2015-12-05,307026,0,0.643,0.138,0.593,0.000109,0.0955,-9.562,0.0625,69.857,0.181,4,5,0,spotify:track:0P4TBgExJNP8CeYzYpvGMt,2015,2021,epsilon,C2301
1982,1982,Little Cecil,2019-04-14,310000,19,0.0382,0.69,0.357,0.595,0.0833,-12.896,0.0391,144.06,0.183,4,2,0,spotify:track:5y1ISdiLh6PgINmFY6Ucdm,2019,2021,epsilon,C2302
City Patrol - Stage B,Distant Reality,Shirobon,2014-02-04,134400,0,0.00238,0.753,0.744,0.783,0.118,-5.834,0.066,100.0,0.851,4,10,0,spotify:track:0aE5OHSfaOtkawnedpDekK,2014,2021,epsilon,C2309
The Last Battle,The Last Stand,Sabaton,2016-08-19,192037,60,0.000193,0.522,0.899,1.68e-06,0.25,-5.236,0.0469,135.979,0.579,4,2,0,spotify:track:7hrW22GLqFLwQOfQYLEw6q,2016,2021,epsilon,C2339
A fresh breath,Reflections in the moonlight,eugenio izzi,2021-06-13,142905,29,0.97,0.615,0.063,0.69,0.0917,-16.543,0.0527,74.079,0.195,4,4,1,spotify:track:5BmITqp3VMt1RmpBw1LR2Q,2021,2021,epsilon,C2370
Postaci,Rujnuj,Dzivia,2018-12-13,198000,19,0.934,0.326,0.115,0.905,0.119,-14.078,0.0341,80.013,0.0361,3,0,0,spotify:track:2AS5KJd0Nt2DnkEXQIXV0I,2018,2021,epsilon,C2386
Overcome,Step into the Light,Kamikaze Kitty,2019-10-18,184327,42,0.0172,0.142,0.368,0.815,0.13,-14.712,0.0407,99.965,0.0463,3,4,0,spotify:track:3N8JiuYzaiK5NjhmE3VHF1,2019,2021,epsilon,C2437
Imerivm,Rujnuj,Dzivia,2018-12-13,687908,23,0.315,0.329,0.641,0.769,0.13,-7.322,0.0523,120.057,0.0604,4,4,0,spotify:track:20CJbKLdaga7ammJu2W6Z9,2018,2021,epsilon,C2467
Give and Take,Give and Take,Oscuro,2020-02-07,220422,30,0.221,0.509,0.553,0.895,0.107,-11.252,0.0332,135.021,0.0519,4,7,0,spotify:track:2Xt2UE1sKVe6UCKHo5omWB,2020,2021,epsilon,C2478
After Dark,Time,Mr.Kitty,2014-08-08,257147,14,0.0673,0.579,0.601,0.414,0.0778,-10.492,0.0322,140.019,0.0392,4,8,1,spotify:track:0zCgWGmDF0aih5qexATyBn,2014,2021,epsilon,C2486
Assasin's,Dream Once Again,Florian Bur,2013-04-09,150000,0,0.69,0.703,0.681,0.935,0.278,-10.901,0.0312,119.987,0.917,4,7,1,spotify:track:6a6mpdADILmgpCCzRoEA90,2013,2021,epsilon,C2554
pointers,Brute Force (Deluxe Edition),The Algorithm,2016-04-02,279642,18,0.000206,0.448,0.93,0.673,0.103,-8.038,0.0471,139.981,0.488,4,10,0,spotify:track:4rCNMIH15BflI57zcvjEtF,2016,2021,epsilon,C2717
brute force,Brute Force (Deluxe Edition),The Algorithm,2016-04-02,321000,17,5.12e-05,0.265,0.899,0.614,0.112,-7.156,0.0664,140.015,0.193,4,1,1,spotify:track:7FYCldsiBxdbsrz23h7PML,2016,2021,epsilon,C2748
Heroes Are Not Born Out of Happiness,Heroes Are Not Born Out of Happiness,Mitchell Broom,2018-10-23,204016,36,0.285,0.284,0.42,0.893,0.0974,-17.339,0.045,79.957,0.0353,4,10,0,spotify:track:5byinxu93DCgwsz6yKTMGI,2018,2021,epsilon,C2797
Lament for Thorin,Lament for Thorin,Eurielle,2015-06-19,210000,0,0.711,0.149,0.104,0.942,0.112,-20.377,0.0381,63.313,0.0364,4,1,1,spotify:track:3ZWo89QOzpCJdVUZhzWFPC,2015,2021,epsilon,C2802
Iris,Ambre,Fūji,2021-04-30,316288,16,0.094,0.369,0.503,0.906,0.118,-12.229,0.0601,81.987,0.0766,4,11,0,spotify:track:6DcLEFxQjPE7r9ep0U5agE,2021,2021,epsilon,C2822
By The Blood of Our King,By The Blood of Our King,Efisio Cross,2020-11-13,336500,17,0.407,0.244,0.481,0.814,0.251,-11.116,0.0313,82.96,0.168,4,8,1,spotify:track:40qhgLPUlxdgrk1tLh2H2S,2020,2021,epsilon,C2859
Pamierlyja Božyšča,Rujnuj,Dzivia,2018-12-13,496000,30,0.0149,0.468,0.618,0.33,0.127,-7.383,0.043,119.994,0.103,4,0,1,spotify:track:5KGVRB7FA2Z5npTi3w6rja,2018,2021,epsilon,C2860
Adrenaline,Adrenaline,Cloon,2020-04-24,292173,21,0.0115,0.702,0.745,0.637,0.102,-10.061,0.0518,114.961,0.104,4,7,1,spotify:track:0OYG0Lq7xWgCXevEugul1N,2020,2021,epsilon,C2876
Voryva,Rujnuj,Dzivia,2018-12-13,528375,33,0.471,0.302,0.663,0.486,0.0665,-7.941,0.0409,159.911,0.0391,3,7,0,spotify:track:2M5QLUDgc2EKOHMSYUdoNs,2018,2021,epsilon,C2898
Chasing the Calm,Ambient Introspection,Prashanth Srinivas,2020-09-25,104142,38,0.982,0.407,0.195,0.819,0.0703,-26.446,0.0385,140.014,0.0824,4,5,0,spotify:track:2V9jgt9hxaJjXTfy15DQ9T,2020,2021,epsilon,C2940
Hypercube,Analog Prog #2,BORDER 242,2018-05-07,103366,0,0.317,0.486,0.925,0.945,0.139,-3.831,0.0368,100.993,0.439,4,7,1,spotify:track:0UhSyMyXMJ2Oal38IPktA5,2018,2021,epsilon,C2945
Valkyr's Demise,Valkyr's Demise,Opus Overtone,2018-04-17,181615,12,0.833,0.335,0.354,0.973,0.184,-15.245,0.0382,130.02,0.116,4,2,1,spotify:track:3zmbQx2yTE5giGdOqmQfVM,2018,2021,epsilon,C2963
Woods,SCP: Overlord (Original Motion Picture Soundtrack),AfterInfinity,2020-11-14,153129,34,0.956,0.395,0.0212,0.835,0.0706,-33.041,0.0345,120.029,0.146,4,11,1,spotify:track:4yA6rf3NT0ur3ZFKC2d1k8,2020,2021,epsilon,C3048
Śpieŭ Daždžu,Rujnuj,Dzivia,2018-12-13,222000,23,0.875,0.0763,0.246,0.948,0.102,-12.457,0.0344,79.984,0.0383,3,7,0,spotify:track:5bHe1p5AyMirQOrROCnSLF,2018,2021,epsilon,C3080
Become as Gods,Nier: Glory to Mankind,ROZEN,2017-09-01,127626,0,0.000134,0.349,0.816,0.492,0.188,-8.515,0.0927,160.047,0.106,4,5,1,spotify:track:0VmTIpCED6CFKJfLeD5oba,2017,2021,epsilon,C3107
Sleepless - Radio Edit,Sleepless,CAZZETTE,2014-05-06,221421,0,0.143,0.723,0.602,0.000607,0.299,-10.573,0.0451,124.006,0.561,4,6,0,spotify:track:5yECq6R2S2iTV8GTxen4JV,2014,2021,epsilon,C3122
Almost Evil,Almost Evil,Infraction,2020-03-25,247358,29,0.00488,0.543,0.981,0.755,0.0917,-2.699,0.0468,106.001,0.111,4,1,0,spotify:track:1DOgO7ek31amB3SF2g1FVH,2020,2021,epsilon,C3132
Children of the Omnissiah,"Warhammer 40,000: Mechanicus (Original Soundtrack)",Guillaume David,2020-02-19,106804,0,0.557,0.119,0.125,0.91,0.108,-20.239,0.0343,172.654,0.0512,3,9,1,spotify:track:5ke8B2lnqBaczz2BcC1qpc,2020,2021,epsilon,C3150
Śvitańnie,Rujnuj,Dzivia,2018-12-13,256000,21,0.905,0.236,0.176,0.881,0.101,-14.225,0.0351,79.498,0.0377,4,5,0,spotify:track:2TfLbZ8QKH0GkvvkUklqRx,2018,2021,epsilon,C3172
Calliope,Bleed Together,Matt Lange,2017-12-13,405000,34,0.00136,0.459,0.531,0.329,0.0717,-8.586,0.0385,160.079,0.0397,5,8,1,spotify:track:5xLMEWHeDNNP4RsTkpt4fH,2017,2021,epsilon,C3260
Lethargy,Reflections in the moonlight,eugenio izzi,2021-06-13,145263,18,0.981,0.566,0.058,0.922,0.111,-17.839,0.037,151.986,0.0839,4,3,1,spotify:track:6cNO27tnWGYOdi7wzqQG5t,2021,2021,epsilon,C3275
Like a serendipity,Reflections in the moonlight,eugenio izzi,2021-06-13,153385,30,0.931,0.495,0.101,0.926,0.096,-16.638,0.0336,72.026,0.169,4,4,1,spotify:track:40KyXzUIT0TcPIyD75CqVz,2021,2021,epsilon,C3344
Into the Zone,"Special Selection, Vol.1 (2006-2019)",Shirobon,2019-10-17,161311,0,0.00211,0.726,0.779,0.581,0.0856,-5.652,0.0805,121.933,0.463,4,9,0,spotify:track:6C5m0IMFRgWdNl1H1wAuNt,2019,2021,epsilon,C3369
Highway,Highway,F.O.O.L,2018-06-25,290979,46,0.00201,0.506,0.717,0.689,0.146,-6.482,0.0446,112.991,0.0726,4,9,0,spotify:track:5BwZzYVMsf8EEbQcD1CQp2,2018,2021,epsilon,C3412
Don't Forget to Breathe,Brigador: Up-Armored,Various Artists,2017-06-16,402999,32,0.0327,0.666,0.592,0.793,0.218,-9.381,0.0403,149.973,0.248,4,2,1,spotify:track:2jOt5SdmX6W3Bygu8SkITO,2017,2021,epsilon,C3424
Crew,Crew,Test Shot Starfish,2020-07-20,454466,24,0.00111,0.532,0.894,0.886,0.102,-6.571,0.0373,115.005,0.37,4,10,0,spotify:track:1ZbT7TBIuOCjXePHVaqCWx,2020,2021,epsilon,C3432
Eurielle,Arcadia,Eurielle,2015-12-05,296933,0,0.887,0.177,0.158,0.00582,0.116,-15.4,0.0366,105.157,0.0578,1,3,0,spotify:track:7qMarfB1cl5gFV1RXogew5,2015,2021,epsilon,C3457
Way Farer (2017 Version),Rework,Sung,2017-01-06,252631,37,0.000113,0.499,0.98,0.894,0.421,-5.605,0.0987,114.022,0.612,4,2,1,spotify:track:4k8gLaIG01SBOg6vjyiVfi,2017,2021,epsilon,C3544
Where Do We Go,Kaleidoscope (End of Silence - Vocal Epic Trailer Music),IMAscore,2017-11-18,174250,28,0.552,0.196,0.422,0.0696,0.11,-8.674,0.0447,129.984,0.0519,4,4,0,spotify:track:0UXCuYyjxVJDhiyubpnEe0,2017,2021,epsilon,C3593
Lost,Lost,PYLOT,2019-03-04,318000,39,0.0659,0.49,0.8,0.0457,0.122,-8.899,0.0473,179.967,0.314,4,8,0,spotify:track:00oSI5KQpdIvi1gxuMPF1D,2019,2021,epsilon,C3598
Dystopia Now,Dystopia Now,Mental Minority,2020-08-16,366176,36,0.000207,0.347,0.572,0.923,0.108,-9.212,0.038,180.07,0.0461,4,1,1,spotify:track:5stJEL2X1WkqAFz4kTq8hV,2020,2021,epsilon,C3631
Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,1977-02-04,257800,89,0.0644,0.828,0.492,0.00428,0.128,-9.744,0.0276,120.151,0.789,4,0,1,spotify:track:0ofHAoxe9vBkTCp2UQIavz,1977,2021,epsilon,C3675
Dom,Rujnuj,Dzivia,2018-12-13,271500,27,0.815,0.456,0.488,0.915,0.095,-10.693,0.0342,79.996,0.326,4,6,1,spotify:track:6siFqWC0biJXfmRBXnXUiz,2018,2021,epsilon,C3695
Heavy Rain,Heavy Rain,Turbo Knight,2018-10-23,306000,31,0.000194,0.338,0.778,0.904,0.139,-8.833,0.037,175.975,0.11,4,4,0,spotify:track:0ekLH3lX2SNBfoE0qSdhD5,2018,2021,epsilon,C3778
Dust to Dust,Flamingo Drive-In,Quixotic,2019-03-26,219885,40,0.027,0.514,0.487,0.92,0.341,-9.301,0.027,134.956,0.293,4,4,0,spotify:track:5kn6HVMCnEdfX9voOB1LMg,2019,2021,epsilon,C3807
