name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
"Arthas, My Son (Cinematic Intro)",World of Warcraft: Wrath of the Lich King Original Soundtrack,Various Artists,2008-11-13,192373,49,0.54,0.145,0.416,0.923,0.2,-15.011,0.0515,93.347,0.0986,1,6,0,spotify:track:3CIQuyJQZNNyfkHSyBzwvi,2008,2020,epsilon,C3175
Temple of Runha,Alienated,ELFL,2019-08-02,183337,31,0.693,0.615,0.537,0.952,0.129,-11.347,0.0356,159.995,0.301,4,11,1,spotify:track:2Vu6a2fIqmsb9cu8mhD0iv,2019,2020,epsilon,C3292
We Are the Universe,Spacewalk II: Zero Gravity,Rameses B,2018-07-16,392000,33,0.617,0.38,0.448,0.863,0.0971,-16.915,0.0327,179.98,0.0392,3,4,0,spotify:track:3wfO3gX0Yjyd8ZOmEbvUZf,2018,2020,epsilon,C3314
Caestus Metallican,"Warhammer 40,000: Mechanicus (Original Soundtrack)",Guillaume David,2020-02-19,172334,0,0.907,0.192,0.194,0.908,0.0942,-24.076,0.0333,67.565,0.133,3,10,1,spotify:track:4NPvx9b7x7jd1OYmXCd81a,2020,2020,epsilon,C3351
THANK GOD,WELCOME TO THE JUNGLE (Deluxe),Rilès,2019-08-30,210236,59,0.393,0.79,0.793,0.0,0.138,-6.544,0.121,141.046,0.496,4,6,1,spotify:track:1o6JHLSAtNsIj8AgAvDxXX,2019,2020,epsilon,C3393
Sacred,World of Warcraft Original Soundtrack,Various Artists,2004-11-23,71733,39,0.969,0.0777,0.33,0.995,0.107,-13.386,0.0441,81.913,0.0313,5,0,0,spotify:track:4nIPSXOTSlQFZWd4N27TD0,2004,2020,epsilon,C3431
Watch Me (Whip / Nae Nae),Watch Me (Whip / Nae Nae),Silentó,2015-05-04,185142,67,0.247,0.821,0.759,0.0,0.321,-8.541,0.121,140.01,0.962,4,8,1,spotify:track:5RIVoVdkDLEygELLCniZFr,2015,2020,epsilon,C3443
Heart of Courage,Invincible,Two Steps from Hell,2010-05-03,117394,69,0.511,0.403,0.591,0.896,0.108,-8.126,0.0514,135.047,0.192,4,1,1,spotify:track:4JtvyWkWQTPVcroZf8JJkp,2010,2020,epsilon,C3574
Time - Alan Walker Remix - Extended Version,Time (Alan Walker Remix),Alan Walker,2020-05-15,215625,48,0.293,0.505,0.652,0.807,0.078,-11.864,0.0459,128.004,0.0365,4,7,1,spotify:track:6SDQETfHW9JT9p99S3nB44,2020,2020,epsilon,C3587
If You Fall I Will Carry You,The Vanquisher of Death,Efisio Cross,2019-01-25,267445,39,0.718,0.245,0.667,0.986,0.089,-13.133,0.0762,116.705,0.0421,4,7,0,spotify:track:73VQOYTTsYxZACAjmL6qH2,2019,2020,epsilon,C3614
Overlord,"Warhammer 40,000: Mechanicus (Original Soundtrack)",Guillaume David,2020-02-19,390250,0,0.236,0.488,0.619,0.968,0.211,-12.327,0.0465,119.908,0.179,4,10,1,spotify:track:7grmSz7l6UiAWUPGy2jaCi,2020,2020,epsilon,C3618
Lament for Thorin,Lament for Thorin,Eurielle,2015-06-19,210000,0,0.711,0.149,0.104,0.942,0.112,-20.377,0.0381,63.313,0.0364,4,1,1,spotify:track:3ZWo89QOzpCJdVUZhzWFPC,2015,2020,epsilon,C3639
Fairweather,Fairweather,Faodail,2018-06-01,246230,33,0.42,0.343,0.564,0.904,0.0901,-11.531,0.0495,63.032,0.0697,4,10,0,spotify:track:01JQNRAWRMwQ9xphVfqTd3,2018,2020,epsilon,C3656
Sins and Gods - Choir Version,Divinity: Original Sin 2 (Original Soundtrack),Borislav Slavov,2018-03-23,158992,0,0.867,0.172,0.213,0.00228,0.122,-16.266,0.0375,137.081,0.246,5,7,0,spotify:track:15VhCnieYIuRUhPu52Lzst,2018,2020,epsilon,C3664
Treacherous,"Warhammer 40,000: Mechanicus (Original Soundtrack)",Guillaume David,2020-02-19,542627,0,0.73,0.275,0.509,0.95,0.103,-14.823,0.105,135.927,0.151,4,10,0,spotify:track:7CZAfkEZfeLDN6BfKt7BtI,2020,2020,epsilon,C3686
Earth Past,The Cure EP,Flite,2017-03-31,279893,26,0.0136,0.488,0.761,0.24,0.127,-4.097,0.043,85.016,0.17,4,0,1,spotify:track:7nRl3SlQ0J1hM1QtOtEOFs,2017,2020,epsilon,C3723
When All Is Lost,When All Is Lost,Timothy Shortell,2021-06-12,395000,0,0.729,0.157,0.139,0.907,0.11,-19.29,0.0387,135.045,0.0382,3,8,0,spotify:track:3fkxheX4f7OWoLx6UViS2h,2021,2020,epsilon,C3748
Repeat,Repeat,Pélerine,2019-12-07,168600,24,0.029,0.651,0.319,0.00065,0.11,-13.607,0.233,139.899,0.779,4,11,0,spotify:track:78q4ZddYvhMmS2bmK87fOs,2019,2020,epsilon,C3794
Pesetas,Pesetas,Rilès,2017-05-29,193561,61,0.0785,0.772,0.659,0.0,0.0834,-5.218,0.335,147.149,0.536,4,11,0,spotify:track:0Ei1aBiIELwXmUcIZDETOi,2017,2020,epsilon,C3815
Moonlight,Moonlight,Gaullin,2018-09-07,173066,64,0.0529,0.813,0.761,0.0119,0.337,-5.687,0.085,124.957,0.29,4,10,0,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,2018,2020,epsilon,C3831
Red Line,Red Line,Anna Yvette,2019-07-24,265787,0,0.000356,0.606,0.773,0.0493,0.117,-5.593,0.0312,109.972,0.533,4,5,1,spotify:track:5ECvQ7ETyg2OkxCsoMoOWy,2019,2020,epsilon,C3862
