name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,top_year,user,Id
Nummer 1,Mele7,Zuna,2017-04-14,211351,0,0.231,0.823,0.514,3.82e-06,0.186,-7.969,0.421,111.24,0.515,4,4,0,spotify:track:3sgGmPQD2J6aQduN36RDBO,2017,2018,epsilon,C2093
Right Here,Right Here,Adaptiv,2017-12-27,163398,0,0.0529,0.635,0.838,0.00998,0.19,-4.303,0.0722,128.141,0.3,4,11,0,spotify:track:6Bxvpyc1yGk1gJQpvVJol2,2017,2018,epsilon,C2096
Down On Me,Voices,Melokind,2017-10-23,330412,0,0.494,0.819,0.477,0.000564,0.107,-8.68,0.0451,108.992,0.184,4,9,0,spotify:track:1IOgwzTxxrZrzFifvhyrGw,2017,2018,epsilon,C2100
"The Storm (feat. Israel Bell, Patty Crash) - Ryan Riback Remix",The Storm (feat. Israel Bell & Patty Crash) [Remixes],Kronic,2016-10-07,202458,21,0.00883,0.657,0.794,7.19e-05,0.376,-3.815,0.0647,94.956,0.503,4,3,0,spotify:track:3fX98CzWdY5TKU4YR0TlWO,2016,2018,epsilon,C2124
Exactly,Exactly,Pandrezz,2018-05-28,136008,0,0.775,0.737,0.29,0.816,0.103,-15.053,0.0581,90.022,0.0386,4,2,0,spotify:track:2FNyFVAQ7DXSLztDi6iQdx,2018,2018,epsilon,C2166
Calling,Calling,The Kudu,2017-05-19,251250,20,0.007,0.532,0.835,0.000573,0.129,-5.54,0.0412,128.094,0.36,4,3,0,spotify:track:0ch7egx8fBnjjmj8VL5mnb,2017,2018,epsilon,C2180
Avec le 6,Avec le 6,Manaberry,2017-10-23,73333,10,0.678,0.656,0.287,0.925,0.503,-19.477,0.0429,108.119,0.435,4,0,1,spotify:track:0x5M2Q5qbDMnq2UiN076dV,2017,2018,epsilon,C2190
Onizuka - Relaxed Trap Beat Mix,Smooth Trap & Deep Rap Instrumentals - Hip Hop Instrumentals,Nesyu Beats,2017-01-30,300957,27,0.698,0.688,0.226,0.575,0.124,-10.506,0.0316,109.024,0.537,4,10,0,spotify:track:3anIh79vQqQ5mkiv6dvylO,2017,2018,epsilon,C2229
Mars (feat. Charlotte Puppinck),Mars (feat. Charlotte Puppinck),Valy Mo,2017-11-17,164585,0,0.182,0.534,0.477,0.814,0.0833,-6.344,0.0351,99.955,0.0386,4,2,1,spotify:track:6A896DSWSsBGcmP5Bp1tbe,2017,2018,epsilon,C2287
,,Various Artists,0000,0,0,0.0204,0.673,0.313,0.865,0.252,-13.0,0.0395,119.999,0.301,4,5,1,spotify:track:1SV39IANCc4dP0MdvJyQgm,0,2018,epsilon,C2385
Things I Said,Things I Said,Nu Aspect,2017-03-03,180186,48,0.00598,0.746,0.768,0.779,0.105,-5.401,0.053,125.038,0.302,4,1,0,spotify:track:0l0bCXStLpDNSDkvCh3b0j,2017,2018,epsilon,C2406
Clouds,Clouds,Sinceu,2017-05-04,157500,17,0.0682,0.549,0.341,0.88,0.108,-9.768,0.0269,128.064,0.17,4,10,0,spotify:track:7A6Br6oBQFbGO0sTRIsmGu,2017,2018,epsilon,C2487
An Evening Paradigm,Thousands,Camikaze,2016-10-10,280634,11,0.526,0.477,0.424,0.808,0.645,-10.122,0.0285,159.99,0.0986,4,0,1,spotify:track:55VXGFcl5cTSn7EtybyWzD,2016,2018,epsilon,C2540
Chills,Chills,Bad Decisions,2017-11-10,194800,19,0.151,0.552,0.765,1.06e-06,0.128,-5.637,0.0551,149.943,0.167,4,5,1,spotify:track:1irvVQBMRiK3vNEIPdqtDE,2017,2018,epsilon,C2543
"A Million on My Soul (Radio Edit) - From ""Valerian and the City of a Thousand Planets""","A Million on My Soul (Radio Edit) [From ""Valerian and the City of a Thousand Planets""]",Alexiane,2017-05-24,177176,37,0.0553,0.621,0.871,0.000758,0.114,-4.802,0.0438,84.988,0.518,4,9,0,spotify:track:4Q2RNIMYicMFOHJsqUhPHK,2017,2018,epsilon,C2562
Doing It for the Money,Sacred Hearts Club,Foster The People,2017-07-21,226026,51,0.0036,0.558,0.813,0.00358,0.179,-4.669,0.0462,154.925,0.616,4,7,0,spotify:track:6APnYxfLzIg2cejA3v2ljy,2017,2018,epsilon,C2574
Do It Again,Do It Again,Pia Mia,2015-05-04,207746,0,0.0298,0.713,0.552,0.0,0.0879,-6.526,0.0499,95.961,0.424,4,8,1,spotify:track:1PTqbs9FV8hSJCS7OOF5OC,2015,2018,epsilon,C2659
The Kids Aren't Alright,Americana,The Offspring,1998-11-16,180160,0,0.00594,0.527,0.941,2.89e-05,0.0641,-4.213,0.0377,99.636,0.793,4,1,1,spotify:track:01a0J96fRD91VnjQQUCqMK,1998,2018,epsilon,C2714
A New World,Conquerors,Manaberry,2016-12-16,186428,21,0.25,0.45,0.625,0.715,0.133,-13.29,0.0357,112.137,0.267,4,0,1,spotify:track:32T8sONpOwwFCpBKGt1TQZ,2016,2018,epsilon,C2763
Je représente,Réel,Kery James,2009-04-27,265173,35,0.111,0.52,0.837,0.0,0.274,-6.649,0.618,131.677,0.727,3,9,0,spotify:track:5LkilPDXJir82aogtDj4Pm,2009,2018,epsilon,C2852
Painkiller,Painkiller,Jesper Jenset,2017-04-21,210000,28,0.00605,0.585,0.559,0.0,0.118,-7.028,0.0406,127.981,0.295,4,1,1,spotify:track:4QmVwOTAzBcK6NvRzohOnS,2017,2018,epsilon,C2912
Memories,Eclipse - EP,Emmit Fenn,2017-08-21,225886,0,0.913,0.199,0.279,0.905,0.294,-14.317,0.0358,88.047,0.035,4,7,0,spotify:track:6iv25ObPr8wu1FGPJczGWN,2017,2018,epsilon,C2959
La Grande classe,Le Code De L'horreur,Rohff,2008-12-12,275893,42,0.0759,0.706,0.961,0.0,0.334,-2.723,0.173,86.509,0.512,4,10,0,spotify:track:7apoo5ErcVtXaLdOkGdh1q,2008,2018,epsilon,C2990
Baby,Baby,Bakermat,2017-01-27,160053,62,0.135,0.708,0.922,0.0513,0.225,-2.715,0.116,125.961,0.637,4,1,0,spotify:track:1bA2ZK7CFxEMnyn1dWP2jp,2017,2018,epsilon,C3022
Sirop,Sirop,Sara Costa,2017-07-07,222000,36,0.672,0.736,0.717,0.639,0.095,-10.525,0.0334,104.017,0.421,4,8,0,spotify:track:6ogpk56k9Aa30jBIFbgH4c,2017,2018,epsilon,C3028
Come Around,Come Around,DeusExMaschine,2016-05-09,254608,0,0.0117,0.821,0.8,0.00662,0.299,-7.883,0.0712,114.984,0.475,4,9,0,spotify:track:2kq1KHErLIOKpF4VMxjsUB,2016,2018,epsilon,C3077
Driving With Open Windows,Out of the Cave,Pandrezz,2018-05-12,155224,11,0.35,0.723,0.529,0.283,0.109,-7.443,0.0632,89.072,0.352,4,5,1,spotify:track:3EUzH65LNBWjkoF7dq43WR,2018,2018,epsilon,C3317
rockstar,rockstar (feat. 21 Savage),Post Malone,2018-02-02,218320,0,0.117,0.578,0.532,8.97e-05,0.143,-6.636,0.066,159.784,0.12,4,5,0,spotify:track:2U7Hu2RaNQNRi7izoJyZaX,2018,2018,epsilon,C3376
Too Fast,Steady Stackin 2,Wizard,2016-12-25,160052,25,0.0604,0.741,0.533,0.751,0.0983,-13.013,0.037,123.008,0.236,4,6,1,spotify:track:6jw7SXTANfad4MS8tAFJ6E,2016,2018,epsilon,C3418
All Falls Down (feat. Juliander),All Falls Down (feat. Juliander),Alan Walker,2017-10-27,199111,65,0.303,0.658,0.678,0.0,0.361,-4.407,0.058,97.976,0.662,4,1,1,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,2017,2018,epsilon,C3449
"Eh, Mushroom, Will You Mush My Room?: Chrysler",Obsolete,Dashiell Hedayat,1971,400800,7,0.22,0.332,0.546,0.579,0.318,-12.639,0.0448,106.916,0.517,3,9,1,spotify:track:5RI4J4RRxwvtflqtGCBdEn,1971,2018,epsilon,C3450
Attitude,Attitude,Eric Chase,2017-05-19,172363,4,0.0841,0.769,0.695,0.0,0.101,-3.002,0.0942,82.507,0.815,4,8,0,spotify:track:0Fqy5pOu5CzJJT9pT0iQAo,2017,2018,epsilon,C3456
Lyd (Like You Do),Lyd (Like You Do),Lucky Luke,2017-01-15,238826,0,0.262,0.725,0.708,0.81,0.302,-5.876,0.0457,128.075,0.181,4,7,1,spotify:track:29hVeHD64920MFf2oO6TFB,2017,2018,epsilon,C3523
Takin' You For A Ride,Chillhop Essentials Summer 2018,Various Artists,2018-06-20,141187,0,0.629,0.811,0.406,0.845,0.107,-9.418,0.0458,92.097,0.367,4,7,0,spotify:track:4FJQgzmWXgmYPvlmi8dg85,2018,2018,epsilon,C3533
Paso Lento - Instrumental,La Mala,Maxy pley One,2016-11-12,126920,17,0.00188,0.811,0.55,0.673,0.143,-6.719,0.0634,92.121,0.785,4,4,0,spotify:track:2TadLfItGlpIzv3r44QJWi,2016,2018,epsilon,C3654
Real Friends,Real Friends,Camila Cabello,2017-12-06,213932,52,0.835,0.74,0.303,0.0,0.0782,-8.612,0.117,91.958,0.819,4,3,1,spotify:track:4V6MRo0CEAC9MwAm7dkPuL,2017,2018,epsilon,C3658
,,Various Artists,0000,0,0,0.474,0.109,0.148,0.929,0.122,-28.795,0.0492,176.054,0.0631,4,2,1,spotify:track:53fYno9PGu48TFzNLrHf9P,0,2018,epsilon,C3749
Scorpio,Scorpio,Xan Griffin,2017-11-10,288870,1,0.0964,0.332,0.581,1.25e-05,0.353,-6.059,0.0439,74.979,0.108,4,6,0,spotify:track:3gX8qJCQbpA29vBvvAKaqh,2017,2018,epsilon,C3759
Taj,EP Part 1,BLR,2017-10-30,219193,0,0.101,0.864,0.738,0.854,0.168,-5.068,0.12,124.005,0.137,4,8,1,spotify:track:52YQPzxd3ImQ2kpD14gMua,2017,2018,epsilon,C3821
Holding On,Holding On,Lika Morgan,2017-08-04,203225,29,0.173,0.717,0.916,0.0099,0.121,-3.586,0.123,124.025,0.909,4,8,0,spotify:track:4CIvBx8grkguEP8yew9Yil,2017,2018,epsilon,C3825
,,Various Artists,0000,0,0,0.991,0.248,0.0274,0.922,0.153,-28.768,0.0333,75.124,0.159,1,7,0,spotify:track:504NLPDUBRylbZUUQR97XX,0,2018,epsilon,C3832
Rue Montorgueil,Streets Of Paris,Tomas Skyldeberg,2016-06-23,180636,0,0.629,0.823,0.364,0.483,0.0865,-9.93,0.104,140.09,0.68,3,1,0,spotify:track:2PNPAEvtw6EKOcW97FgCrG,2016,2018,epsilon,C3882
